This	April 20, 1952	Last	Weeks
Week	Fiction	Week	On List
""			
1	MY COUSIN RACHEL, by Daphne du Maurier.	1	10
""			
2	THE CAINE MUTINY, by Herman Wouk.	2	53
""			
3	THE GOWN OF GLORY, by Agnes Sligh Turnbull.	4	3
""			
4	THE CRUEL SEA, by Nicholas Monsarrat.	3	36
""			
5	THE SWIMMING POOL, by Mary Roberts Rinehart.	6	11
""			
6	SPARK OF LIFE, by Erich Maria Remarque.	5	10
""			
7	THE PRESIDENT'S LADY, by Irving Stone.	8	28
""			
8	LIEUTENANT HORNBLOWER, by C.S. Forester.	--	1
""			
9	HOLD BACK THE NIGHT, by Pat Frank.	13	3
""			
10	S P Q R, by Paul Hyde Bonner.	11	2
""			
11	MITTEE, by Daphne Rooke.	9	9
""			
12	JEFFERSON SELLECK, by Carl Jonas.	12	11
""			
13	A STONE FOR DANNY FISHER, by Harold Robbins.	--	2
""			
14	THE END OF THE AFFAIR, by Graham Greene.	7	24
""			
15	FROM HERE TO ETERNITY, by James Jones.	16	59
""			
16	THE CHICAGO STORY, by Ira Morris.	--	1
This	April 20, 1952	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	MR. PRESIDENT, by William Hillman.	2	3
""			
2	THE SEA AROUND US, by Rachel Carson.	1	40
""			
3	U.S.A. CONFIDENTIAL, by Jack Lait and Lee Mortimer.	3	5
""			
4	A MAN CALLED PETER, by Catherine Marshall.	4	26
""			
5	ADVENTURES IN TWO WORLDS, by A.J. Cronin.	5	6
""			
6	THE GREATEST BOOK EVER WRITTEN, by Fulton Oursler.	6	19
""			
7	ELIZABETH, THE QUEEN, by Marion Crawford.	11	3
""			
8	DUVEEN, by S.N. Behrman.	12	2
""			
9	GODS, GRAVES AND SCHOLARS, by C.W. Ceram.	8	21
""			
10	I LED 3 LIVES, by Herbert A. Philbrick.	9	8
""			
11	THROUGH CHARLEY'S DOOR, by Emily Kimbrough.	10	7
""			
12	THE STRUGGLE FOR EUROPE, by Chester Wilmot.	--	1
""			
13	SHOW BIZ, by Abel Green and Joe Laurie Jr.	7	21
""			
14	THE POWER OF FAITH, by Louis Binstock.	--	1
""			
15	HOW TO GET RICH IN WASHINGTON, by Blair Bolles.	13	5
""			
16	DANCE TO THE PIPER, by Agnes de Mille.	15	12
