This	February 18, 1951	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE DISENCHANTED, by Budd Schulberg.	2	16
""			
2	JOY STREET, by Frances Parkinson Keyes.	1	11
""			
3	RIVER OF THE SUN, by James Ramsey Ullman.	3	5
""			
4	THE DISAPPEARANCE, by Philip Wylie.	4	5
""			
5	THE BALANCE WHEEL, by Taylor Caldwell.	6	5
""			
6	THE CARDINAL, by Henry Morton Robinson.	5	46
""			
7	SON OF A HUNDRED KINGS, by Thomas B. Costain.	7	15
""			
8	THE LOVED AND ENVIED, by Enid Bagnold.	8	4
""			
9	FOXFIRE, by Anya Seton.	10	5
""			
10	THE ADVENTURER, by Mika Waltari.	9	20
""			
11	THE LEFT HAND OF GOD, by William E. Barrett.	--	1
""			
12	THE WITCH DIGGERS, by Jessamyn West.	13	3
""			
13	THE THIRTEEN CLOCKS, by James Thurber.	14	7
""			
14	NIGHTRUNNERS OF BENGAL, by John Masters.	--	1
""			
15	MOULIN ROUGE, by Pierre La Mure.	16	6
""			
16	THE LITTLE WORLD OF DON CAMILLO, by Giovanni Guareschi.	11	24
This	February 18, 1951	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	KON-TIKI, by Thor Heyerdahl.	1	23
""			
2	LOOK YOUNGER, LIVE LONGER, by Gayelord Hauser.	3	45
""			
3	BOSWELL'S LONDON JOURNAL, by Frederick A. Pottle.	2	13
""			
4	OUT OF THIS WORLD, by Lowell Thomas Jr.	4	10
""			
5	THE FAR SIDE OF PARADISE, by Arthur Mizener.	9	2
""			
6	ROMMEL, THE DESERT FOX, by Desmond Young.	5	3
""			
7	THE HINGE OF FATE, by Winston Churchill.	6	10
""			
8	DECLINE AND FALL OF PRACTICALLY EVERYBODY, by Will Cuppy.	7	11
""			
9	POLICY FOR THE WEST, by Barbara Ward.	8	4
""			
10	HENRY GROSS AND HIS DOWSING ROD, by Kenneth Lewis Roberts.	15	2
""			
11	MY SIX CONVICTS, by Donald Powell Wilson.	--	1
""			
12	INFORMATION PLEASE ALMANAC 1951, by John Kieran.	13	3
""			
13	NUTS IN MAY, by Cornelia Otis Skinner.	--	17
""			
14	LITTLE BRITCHES, by Ralph Moody.	11	4
""			
15	COURTROOM, by Quentin Reynolds.	10	36
""			
16	FIFTY FABULOUS YEARS, by H.V. Kaltenborn.	--	4
