This	March 1, 1959	Last	Weeks
Week	Fiction	Week	On List
""			
1	DOCTOR ZHIVAGO, by Boris Pasternak. (Random House Inc.)	1	23
""			
2	LOLITA, by Vladimir Nabokov. (G.P. Putnam's Sons.)	2	27
""			
3	EXODUS, by Leon Uris. (Doubleday.)	3	21
""			
""	THE UGLY AMERICAN, by William J. Lederer and Eugene Burdick. (W.W. Norton		
4		5	19
""	and Company.)		
""			
5	FROM THE TERRACE, by John O'Hara. (Random House.)	4	13
""			
6	LADY L., by Romain Gary. (Simon and Schuster.)	6	6
""			
7	MRS. ARRIS GOES TO PARIS, by Paul Gallico. (Doubleday and Company, Inc.)	8	10
""			
""	AROUND THE WORLD WITH AUNTIE MAME, by Patrick Dennis. (Harcourt,		
8		7	27
""	Brace and Company.)		
""			
9	MRS. BRIDGE, by Evan Connell. (Viking Books.)	9	4
""			
10	ANATOMY OF A MURDER, by Robert Traver. (St. Martin's.)	11	58
""			
11	ELEPHANT HILL, by Robin White. (Harper and Brothers.)	15	6
""			
12	TENDERLOIN, by Samuel H. Adams. (Random House.)	12	3
""			
13	NINE COACHES WAITING, by Mary Stewart. (M.S. Mill/William Morrow.)	--	1
""			
14	VICTORINE, by Frances Parkinson Keyes. (Julian Messner, Inc.)	14	16
""			
15	BREAKFAST AT TIFFANY'S, by Truman Capote. (Random House.)	--	9
""			
16	THE DEVIL IN BUCKS COUNTY, by Edmund Schiddel. (Simon and Schuster.)	10	2
This	March 1, 1959	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	ONLY IN AMERICA, by Harry Lewis Golden. (World Publishing Co.)	1	31
""			
2	TWIXT TWELVE AND TWENTY, by Pat Boone. (Prentice-Hall, Inc.)	2	10
""			
""	WEDEMEYER REPORTS!, by General Albert C. Wedemeyer. (Henry Holt and		
3		3	13
""	Co.)		
""			
4	AKU-AKU, by Thor Heyerdahl. (Rand McNally and Company.)	4	24
""			
5	NAUTILUS 90 NORTH, by William R. Anderson. (World Publishing Company.)	6	7
""			
""	THE COMING OF THE NEW DEAL, by Arthur Meier Schlesinger Jr. (Houghton		
6		5	6
""	Mifflin Company.)		
""			
7	MINE ENEMY GROWS OLDER, by Alexander King. (Simon and Schuster.)	10	3
""			
8	"BAA BAA BLACK SHEEP, by Gregory ""Pappy"" Boyington. (Wilson Press.)"	8	29
""			
9	THE PROUD POSSESSORS, by Aline B. Saarinen. (Random House.)	12	14
""			
10	MY STORY, by Mary Astor. (Doubleday and Company.)	11	4
""			
11	MAIN STREET, U.S.S.R., by Irving R. Levine. (Doubleday.)	15	2
""			
""	WHAT WE MUST KNOW ABOUT COMMUNISM, by Harry and Bonaro		
12		9	3
""	Overstreet. (W.W. Norton and Co, Inc.)		
""			
""	THE MEMOIRS OF FIELD-MARSHALL MONTGOMERY, by Field Marshall		
13		7	17
""	Montgomery. (World Publishing Co.)		
""			
14	THE AMERICAN HIGH SCHOOL TODAY, by James B. Conant. (McGraw-Hill.)	--	1
""			
15	KIDS SAY THE DARNDEST THINGS!, by Art Linkletter. (Prentice Hall Inc.)	--	66
""			
""	THE COMMUNIST WORLD AND OURS, by Walter Lippmann. (Little, Brown and		
16		16	2
""	Company.)		
