This	February 1, 1959	Last	Weeks
Week	Fiction	Week	On List
""			
1	DOCTOR ZHIVAGO, by Boris Pasternak. (Random House Inc.)	1	19
""			
2	LOLITA, by Vladimir Nabokov. (G.P. Putnam's Sons.)	2	23
""			
3	FROM THE TERRACE, by John O'Hara. (Random House.)	3	9
""			
4	EXODUS, by Leon Uris. (Doubleday.)	4	17
""			
""	THE UGLY AMERICAN, by William J. Lederer and Eugene Burdick. (W.W. Norton		
5		5	15
""	and Company.)		
""			
""	AROUND THE WORLD WITH AUNTIE MAME, by Patrick Dennis. (Harcourt,		
6		6	23
""	Brace and Company.)		
""			
7	LADY L., by Romain Gary. (Simon and Schuster.)	15	2
""			
8	VICTORINE, by Frances Parkinson Keyes. (Julian Messner, Inc.)	7	12
""			
9	THE KING MUST DIE, by Mary Renault. (Pantheon.)	9	27
""			
10	MRS. ARRIS GOES TO PARIS, by Paul Gallico. (Doubleday and Company, Inc.)	10	6
""			
""	WOMEN AND THOMAS HARROW, by John P. Marquand. (Little, Brown and		
11		11	17
""	Company.)		
""			
12	ANATOMY OF A MURDER, by Robert Traver. (St. Martin's.)	8	54
""			
13	THE BEST OF EVERYTHING, by Rona Jaffe. (Simon and Schuster.)	12	20
""			
14	ELEPHANT HILL, by Robin White. (Harper and Brothers.)	14	2
""			
15	THE MOUNTAIN IS YOUNG, by Han Suyin. (Jonathan Cape.)	16	13
""			
16	BREAKFAST AT TIFFANY'S, by Truman Capote. (Random House.)	--	7
This	February 1, 1959	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	ONLY IN AMERICA, by Harry Lewis Golden. (World Publishing Co.)	1	27
""			
2	AKU-AKU, by Thor Heyerdahl. (Rand McNally and Company.)	2	20
""			
""	WEDEMEYER REPORTS!, by General Albert C. Wedemeyer. (Henry Holt and		
3		3	9
""	Co.)		
""			
4	TWIXT TWELVE AND TWENTY, by Pat Boone. (Prentice-Hall, Inc.)	5	6
""			
""	THE MEMOIRS OF FIELD-MARSHALL MONTGOMERY, by Field Marshall		
5		4	13
""	Montgomery. (World Publishing Co.)		
""			
""	THE COMING OF THE NEW DEAL, by Arthur Meier Schlesinger Jr. (Houghton		
6		7	2
""	Mifflin Company.)		
""			
7	NAUTILUS 90 NORTH, by William R. Anderson. (World Publishing Company.)	9	3
""			
8	"BAA BAA BLACK SHEEP, by Gregory ""Pappy"" Boyington. (Wilson Press.)"	6	25
""			
9	THE THREE EDWARDS, by Thomas B. Costain. (Doubleday and Company.)	8	12
""			
10	HERBLOCK'S SPECIAL FOR TODAY, by Herbert Block. (Simon and Schuster.)	12	12
""			
11	BRAVE NEW WORLD REVISITED, by Aldous Huxley. (Harper and Brothers.)	14	4
""			
12	THE PROUD POSSESSORS, by Aline B. Saarinen. (Random House.)	11	10
""			
13	MY STORY, by Mary Astor. (Doubleday and Company.)	--	1
""			
14	KIDS SAY THE DARNDEST THINGS!, by Art Linkletter. (Prentice Hall Inc.)	10	63
""			
15	ON MY OWN, by Eleanor Roosevelt. (Harper and Brothers.)	16	17
""			
""	CHICAGO: A PICTORIAL HISTORY, by Herman Kogan and Lloyd Wendt. (E. P.		
16		13	9
""	Dutton.)		
