This	September 30, 1984	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE FOURTH PROTOCOL, by Frederick Forsyth. (Viking, $17.95.) A London	1	7
""	jewel robbery leads to plots and counterplots behind the Iron Curtain.		
""			
2	FIRST AMONG EQUALS, by Jeffrey Archer. (Linden Press/Simon & Schuster,	2	9
""	$16.95.) Three young men vie to be chosen Prime Minister of Britain.		
""			
3	''. . . AND LADIES OF THE CLUB,'' by Helen Hooven Santmyer. (Putnam,	3	16
""	$19.95.) Life in an Ohio town, 1868 to 1932.		
""			
4	TOUGH GUYS DON'T DANCE, by Norman Mailer. (Random House, $16.95.) A	6	6
""	murder mystery set in Provincetown, Mass.		
""			
5	LINCOLN, by Gore Vidal. (Random House, $19.95.) Fictionalized account of the	4	15
""	Civil War Presidency.		
""			
6	CRESCENT CITY, by Belva Plain. (Delacorte, $16.95.) Life in 19th-century New	5	3
""	Orleans, seen from the viewpoint of a Jewish woman.		
""			
7	JOB: A Comedy of Justice, by Robert A. Heinlein. (Del Rey, $16.95.) A bigoted yet	7	5
""	lovable religious man has his faith tested in a series of tribulations in a variety of		
""	alternate worlds.		
""			
8	THE MIKO, by Eric Van Lustbader. (Villard Books, $16.95.) An American	8	6
""	businessman struggles with a vengeful Japanese sorceress in a high-stakes battle		
""	involving oil.		
""			
9	THE BUTTER BATTLE BOOK, by Dr. Seuss. (Random House, $6.95.) A warning	10	29
""	about the nuclear arms race in words and pictures.		
""			
10	STRONG MEDICINE, by Arthur Hailey. (Doubleday, $16.95.) A strong woman	--	1
""	rises in the pharmaceutical industry.		
""			
11	THE AQUITAINE PROGRESSION, by Robert Ludlum. (Random House, $17.95.)	9	30
""	A lawyer is caught in a conspiracy to seize the Western world.		
""			
12	THE OUTSIDER, by Howard Fast. (Houghton Mifflin, $15.95.) Life in a small New	11	3
""	England town as seen by a young rabbi and his family.		
""			
13	ROLE OF HONOR, by John Gardner. (Putnam, $11.95.) James Bond leaves	14	2
""	Government service to become a private spy.		
""			
14	SILVER WINGS, SANTIAGO BLUE, by Janet Dailey. (Poseidon/Simon &	12	7
""	Schuster, $15.95.) The adventures and romances of the women pilots of World		
""	War II.		
""			
15	FULL CIRCLE, by Danielle Steel. (Delacorte, $16.95.) The relationship of a	13	19
""	mother and daughter is altered by the changing values of the past 40 years.		
This	September 30, 1984	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	LOVING EACH OTHER, by Leo Buscaglia. (Slack/Holt, Rinehart & Winston,	1	5
""	$13.95.) Suggestions for ''setting our priorities right in order to enjoy life to the		
""	fullest.''		
""			
2	PIECES OF MY MIND, by Andrew A. Rooney. (Atheneum, $12.95.) More essays	3	3
""	by the journalist and television commentator.		
""			
3	THE KENNEDYS: An American Drama, by Peter Collier and David Horowitz.	2	14
""	(Summit, $20.95.) The dark as well as the glamorous sides of four generations of		
""	a prominent family.		
""			
4	THE BRIDGE ACROSS FOREVER, by Richard Bach. (Morrow, $16.95.) The	5	4
""	author of ''Jonathan Livingston Seagull'' recounts his search for a true love.		
""			
5	THE REST OF US, by Stephen Birmingham. (Little, Brown, $19.95.) Success	4	4
""	stories of American Jews from Eastern Europe.		
""			
6	WIRED, by Bob Woodward. (Simon & Schuster, $17.95.) The troubled life of the	10	16
""	late entertainer John Belushi.		
""			
7	THE NIGHTMARE YEARS: 1930-1940, by William L. Shirer. (Little, Brown,	8	17
""	$22.50.) Second volume of the memoirs of a celebrated foreign correspondent.		
""			
8	THE FIRE FROM WITHIN, by Carlos Castaneda. (Simon & Schuster, $16.50.)	11	20
""	Another report on the world of magic and sorcery.		
""			
9	GOOD MORNING, MERRY SUNSHINE, by Bob Greene. (Atheneum, $14.95.)	9	15
""	The syndicated columnist's journal of his child's first year.		
""			
10	ONE WRITER'S BEGINNINGS, by Eudora Welty. (Harvard, $10.) The novelist	7	30
""	recalls her childhood in Mississippi.		
""			
11	IN GOD'S NAME, by David A. Yallop. (Bantam, $16.95.) A British journalist argues	6	13
""	that Pope John Paul I's death in 1978 was a case of murder.		
""			
12	HEY, WAIT A MINUTE, I WROTE A BOOK! by John Madden with Dave	15	2
""	Anderson. (Villard Books, $14.95.) An anecdotal autobiography of the popular		
""	television sports announcer.		
""			
13	THE WENDY DILEMMA , by Dan Kiley. (Arbor House, $25.95.) Why some women	--	1
""	inappropriately mother their men.		
""			
14	D.V., by Diana Vreeland. Edited by George Plimpton and Christopher Hemphill.	12	11
""	(Knopf, $15.95.) Memoirs of the one-time ''Empress of Fashion.''		
""			
15	A LIGHT IN THE ATTIC, by Shel Silverstein. (Harper & Row, $13.50.) Light verse	14	97
""	and drawings by the author.		
