This	September 9, 1984	Last	Weeks
Week	Fiction	Week	On List
""			
1	FIRST AMONG EQUALS, by Jeffrey Archer. (Linden Press/Simon & Schuster,	1	6
""	$16.95.) Three young men vie to be chosen Prime Minister of Britain.		
""			
2	THE FOURTH PROTOCOL, by Frederick Forsyth. (Viking, $17.95.) A London	3	4
""	jewel robbery leads to plots and counterplots behind the Iron Curtain.		
""			
3	''. . . AND LADIES OF THE CLUB,'' by Helen Hooven Santmyer. (Putnam,	2	13
""	$19.95.) Life in an Ohio town, 1868 to 1932.		
""			
4	LINCOLN, by Gore Vidal. (Random House, $19.95.) Fictionalized account of the	4	12
""	Civil War Presidency.		
""			
5	THE AQUITAINE PROGRESSION, by Robert Ludlum. (Random House, $17.95.)	6	27
""	A lawyer is caught in a conspiracy to seize the Western world.		
""			
6	TOUGH GUYS DON'T DANCE, by Norman Mailer. (Random House, $16.95.) A	7	3
""	murder mystery set in Provincetown, Mass.		
""			
7	THE BUTTER BATTLE BOOK, by Dr. Seuss. (Random House, $6.95.) A warning	5	26
""	about the nuclear arms race in words and pictures.		
""			
8	FULL CIRCLE, by Danielle Steel. (Delacorte, $16.95.) The relationship of a	9	16
""	mother and daughter is altered by the changing values of the past 40 years.		
""			
9	JOB: A Comedy of Justice, by Robert A. Heinlein. (Del Rey, $16.95.) A bigoted yet	14	2
""	lovable religious man has his faith tested in a series of tribulations in a variety of		
""	alternate worlds.		
""			
10	THE WALKING DRUM, by Louis L'Amour. (Bantam, $15.95.) A young man from	8	16
""	Brittany sets out to free his father, enslaved in 12th-century Asia.		
""			
11	THE MIKO, by Eric Van Lustbader. (Villard Books, $16.95.) An American	13	3
""	businessman struggles with a vengeful Japanese sorceress in a high-stakes battle		
""	involving oil.		
""			
12	SILVER WINGS, SANTIAGO BLUE, by Janet Dailey. (Poseidon/Simon &	11	4
""	Schuster, $15.95.) The adventures and romances of the women pilots of World		
""	War II.		
""			
13	THE REVENGE OF THE ROBINS FAMILY, created by Bill Adler and written by	15	3
""	Thomas Chastain. (Morrow, $10.95.) The publisher offers a prize of $10,001 for		
""	the correct solution to seven murders committed in glittering settings.		
""			
14	THE HAJ, by Leon Uris. (Doubleday, $17.95.) One man's experience in the bloody	12	22
""	wars of the Holy Land.		
""			
15	DEEP SIX, by Clive Cussler. (Simon & Schuster, $18.95.) One man copes with a	10	15
This	September 9, 1984	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	LOVING EACH OTHER, by Leo Buscaglia. (Slack/Holt, Rinehart & Winston,	2	2
""	$13.95.) Suggestions for ''setting our priorities right in order to enjoy life to the		
""	fullest.''		
""			
2	THE KENNEDYS: An American Drama, by Peter Collier and David Horowitz.	1	11
""	(Summit, $20.95.) The dark as well as the glamorous sides of four generations of		
""	a prominent family.		
""			
3	IN GOD'S NAME, by David A. Yallop. (Bantam, $16.95.) A British journalist argues	3	10
""	that Pope John Paul I's death in 1978 was a case of murder.		
""			
4	WIRED, by Bob Woodward. (Simon & Schuster, $17.95.) The troubled life of the	4	13
""	late entertainer John Belushi.		
""			
5	THE NIGHTMARE YEARS: 1930-1940, by William L. Shirer. (Little, Brown,	8	14
""	$22.50.) Second volume of the memoirs of a celebrated foreign correspondent.		
""			
6	ONE WRITER'S BEGINNINGS, by Eudora Welty. (Harvard, $10.) The novelist	6	27
""	recalls her childhood in Mississippi.		
""			
7	GOOD MORNING, MERRY SUNSHINE, by Bob Greene. (Atheneum, $14.95.)	5	12
""	The syndicated columnist's journal of his child's first year.		
""			
8	MOTHERHOOD: The Second Oldest Profession, by Erma Bombeck. (McGraw-	9	51
""	Hill, $12.95.) A humorous look at the biggest on-the-job training program ever.		
""			
9	D.V., by Diana Vreeland. Edited by George Plimpton and Christopher Hemphill.	10	8
""	(Knopf, $15.95.) Memoirs of the one-time ''Empress of Fashion.''		
""			
10	THE BRIDGE ACROSS FOREVER, by Richard Bach. (Morrow, $16.95.) The	--	1
""	author of ''Jonathan Livingston Seagull'' recounts his search for a true love.		
""			
11	THE FIRE FROM WITHIN, by Carlos Castaneda. (Simon & Schuster, $16.50.)	7	17
""	Another report on the world of magic and sorcery.		
""			
12	FIRST LADY FROM PLAINS, by Rosalynn Carter. (Houghton Mifflin, $17.95.)	12	18
""	Memoirs.		
""			
13	A VERY PRIVATE EYE, by Barbara Pym. (Dutton, $19.95.) An autobiography of	--	3
""	the late English novelist, derived from her letters and diaries.		
""			
14	AT SEVENTY: A Journal, by May Sarton. (Norton, $15.95.) The veteran poet-	--	4
""	novelist grapples with new and old personal problems.		
""			
15	THE MARCH OF FOLLY, by Barbara W. Tuchman. (Knopf, $18.95.) The blunders	11	26
""	of government in four periods, from Troy to Vietnam.		
