This	September 3, 1989	Last	Weeks
Week	Fiction	Week	On List
""			
1	CLEAR AND PRESENT DANGER, by Tom Clancy. (Putnam, $21.95.) The C.I.A.'s	--	1
""	Jack Ryan comes to the rescue of Americans fighting Colombian drug lords.		
""			
2	POLAR STAR, by Martin Cruz Smith. (Random House, $19.95.)  Russian and	2	9
""	American teams investigate the mysterious movements of a Soviet ship in		
""	northern Pacific waters.		
""			
3	THE RUSSIA HOUSE, by John le Carré. (Knopf, $19.95.) Espionage changes its	1	13
""	ways as glasnost begins to rust the Iron Curtain.		
""			
4	BLESSINGS, by Belva Plain. (Delacorte, $19.95.) A lawyer's romantic past	3	5
""	catches up with her on the eve of her marriage and the trial of her most important		
""	case.		
""			
5	THE JOY LUCK CLUB, by Amy Tan. (Putnam, $18.95.) The tensions and cultural	4	22
""	bonds shared by Chinese-American women and their immigrant mothers.		
""			
6	RED PHOENIX, by Larry Bond. (Warner, $19.95.) Three American servicemen	6	14
""	and the roles they play in a second Korean war.		
""			
7	THE OLD SILENT, by Martha Grimes. (Little, Brown, $18.95.) Scotland Yard's	--	1
""	Richard Jury probes a triple-murder case in the West Country.		
""			
8	KNIGHT IN SHINING ARMOR, by Jude Deveraux. (Pocket, $17.95.) A 20th-	5	4
""	century American woman finds love though an encounter with a 16th-century		
""	English nobleman.		
""			
9	WHILE MY PRETTY ONE SLEEPS, by Mary Higgins Clark. (Simon & Schuster,	7	17
""	$19.95.) The murder of a gossip writer creates a storm in New York's high-fashion		
""	world.		
""			
10	JOSHUA AND THE CHILDREN, by Joseph F. Girzone. (Macmillian, $13.95.) A	14	3
""	stranger brings hope to a village where violence is a way of life.		
""			
11	JOURNEY, by James Michener.  (Random House, $16.95.) The 1897 trek of four	8	6
""	British aristocrats and an Irish manservant across Canada to reach the Klondike		
""	gold fields.		
""			
12	WIN, LOSE OR DIE, by John Gardner. (Putnam, $13.95.) James Bond takes on	15	3
""	terrorists during a British, Russian and American naval exercise.		
""			
13	TALKING GOD, by Tony Hillerman. (Harper & Row, $17.95.) Two New Mexican	13	14
""	policemen pursue a mystery involving valuable Indian ceremonial masks.		
""			
14	THE TEMPLE OF MY FAMILIAR, by Alice Walker. (Harcourt Brace Jovanovich,	10	18
""	$19.95.) The relations of the species, races and sexes through the past 5,000		
""	centuries.		
This	September 3, 1989	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	ALL I REALLY NEED TO KNOW I LEARNED IN KINDERGARTEN, by Robert	2	44
""	Fulghum. (Villard, $15.95.) Inspirational essays about everyday matters.		
""			
2	IT'S ALWAYS SOMETHING, by Gilda Radner. (Simon & Schuster, $17.95.) The	1	13
""	late comedian's memoir describes her battle with ovarian cancer.		
""			
3	A WOMAN NAMED JACKIE, by C. David Heymann. (Lyle Stuart, $21.95.) A	3	17
""	biography of Jacqueline Kennedy Onassis.		
""			
4	A BRIEF HISTORY OF TIME, by Stephen W. Hawking. (Bantam, $18.95.) A	4	72
""	scientist reviews efforts to create a unified theory of the universe.		
""			
5	PERSONAL FOULS, by Peter Golenbock.  (Carroll & Graf, $18.95.) An	8	3
""	investigative account of the basketball program at North Carolina State University.		
""			
6	FROM BEIRUT TO JERUSALEM, by Thomas L. Friedman. (Farrar, Straus &	5	6
""	Giroux, $22.95.) The Arab-Israeli conflict as observed by a New York times		
""	correspondent over the past decade.		
""			
7	THE GOOD TIMES, by Russell Baker. (Morrow, $19.95.) The New York Times	6	13
""	columnist recalls his experiences from Baltimore newsboy to Washington		
""	correspondent during the 50's and 60's.		
""			
8	SUMMER OF '49, by David Halberstam. (Morrow, $21.95.) The year the Boston	7	15
""	Red Sox and the New York Yankees battled to the last game for the American		
""	League pennant.		
""			
9	THE CONTROL OF NATURE, by John McPhee.  (Farrar, Straus & Giroux,	12	2
""	$17.95.) How people in Mississippi, Iceland and California coped with raging		
""	rivers, lava and wind, fire and heavy rain.		
""			
10	KING OF THE NIGHT, by Laurence Leamer. (Morrow, $19.95.) A biography of the	9	5
""	television talk-show host Johnny Carson.		
""			
11	SHELLEY II, by Shelley Winters. (Simon & Schuster, $22.95.) The actress	--	1
""	continues her account of life in Hollywood, New York and Europe.		
""			
12	DAVE BARRY SLEPT HERE, by Dave Barry.  (Random House, $12.95.)  A	10	9
""	humorist's account of American history.		
""			
13	RUNNING THE AMAZON, by Joe Kane. (Knopf, $19.95.) The journal of a trek	--	2
""	along the length of the Western Hemisphere's longest river.		
""			
14	GREAT PLAINS, by Ian Frazier. (Farrar, Straus, & Giroux, $17.95.) The history	14	8
""	and legends of the American prairies depicted by a visitor from the East.		
""			
15	AMONG SCHOOLCHILDREN, by Tracy Kidder. (Richard Todd/Houghton Mifflin,	--	1
