This	May 7, 1972	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE WINDS OF WAR, by Herman Wouk.	1	24
""			
2	THE WORD, by Irving Wallace.	2	7
""			
3	THE EXORCIST, by William Peter Blatty.	3	47
""			
4	CAPTAINS AND THE KINGS, by Taylor Caldwell.	5	2
""			
5	THE FRIENDS OF EDDIE COYLE, by George V. Higgins.	--	6
""			
6	WHEELS, by Arthur Hailey.	4	32
""			
7	MONDAY THE RABBI TOOK OFF, by Harry Kemelman.	--	4
""			
8	THE DAY OF THE JACKAL, by Frederick Forsyth.	7	36
""			
9	THE BLUE KNIGHT, by Joseph Wambaugh.	6	8
""			
10	THE ASSASSINS, by Elia Kazan.	8	10
This	May 7, 1972	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE GAME OF THE FOXES, by Ladislas Farago.	1	14
""			
2	THE BOYS OF SUMMER, by Roger Kahn.	3	3
""			
3	ELEANOR AND FRANKLIN, by Joseph P. Lash.	2	28
""			
4	THE DEFENSE NEVER RESTS, by F. Lee Bailey.	5	17
""			
5	TRACY AND HEPBURN, by Garson Kanin.	8	22
""			
6	OPEN MARRIAGE, by Nena and George O'Neill.	6	7
""			
7	REPORT FROM ENGINE CO. 82, by Dennis Smith.	9	3
""			
8	I'M O.K.- YOU'RE O.K., by Thomas Harris.	7	3
""			
9	BRING ME A UNICORN, by Anne Morrow Lindbergh.	4	5
""			
10	THE MOON'S A BALLOON, by David Niven.	10	11
