This	December 23, 1973	Last	Weeks
Week	Fiction	Week	On List
""			
1	BURR, by Gore Vidal. (Random House.)	1	6
""			
2	THE HONORARY CONSUL, by Graham Greene.(Simon and Schuster.)	2	12
""			
3	THE HOLLOW HILLS, by Mary Stewart. (Morrow.)	3	24
""			
4	THEOPHILUS NORTH, by Thornton Wilder. (Harper and Row.)	4	7
""			
5	COME NINEVEH, COME TYRE, by Allen Drury. (Doubleday.)	5	5
""			
6	THE FIRST DEADLY SIN, by Lawrence Sanders. (Putnam.)	6	9
""			
7	THE SALAMANDER, by Morris L. West. (Morrow.)	7	15
""			
""	THE BILLION DOLLAR SURE THING, by Paul Emil Erdman. (Scribner Book		
8		8	21
""	Company.)		
""			
9	POSTERN OF FATE, by Agatha Christie. (Dodd, Mead and Company.)	--	1
""			
10	BEULAH LAND, by Lonnie Coleman. (Doubleday & Company, Inc.)	9	2
This	December 23, 1973	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	ALISTAIR COOKE'S AMERICA, by Alistair Cooke. (Knopf.)	1	6
""			
2	THE JOY OF SEX, by Alex Comfort. (Crown.)	2	53
""			
""	HOW TO BE YOUR OWN BEST FRIEND, by Mildred Newman and Bernard		
3		3	22
""	Berkowitz with Jean Owen. (Random House.)		
""			
4	PORTRAIT OF A MARRIAGE, by Nigel Nicolson. (Atheneum.)	8	8
""			
""	UPSTAIRS AT THE WHITE HOUSE, by J.B. West with Mary Lynn Kotz. (Coward,		
5		5	7
""	McCann & Geoghegan.)		
""			
6	PENTIMENTO, by Lilian Hellman. (Little, Brown.)	7	11
""			
7	COSELL, by Howard Cosell. (Playboy Press.)	6	11
""			
8	IN ONE ERA AND OUT THE OTHER, by Sam Levenson. (Simon & Schuster.)	4	14
""			
9	THE ONION FIELD, by Joseph Wambaugh. (Delacorte Press.)	9	13
""			
10	REAL LACE, by Stephen Birmingham. (Harper and Row.)	--	3
