This	August 17, 1975	Last	Weeks
Week	Fiction	Week	On List
""			
1	LOOKING FOR MR. GOODBAR, by Judith Rossner. (Simon &Schuster, $7.95.)	2	9
""	Stunning psychological study of a woman's passive complicity in her own death.		
""			
2	RAGTIME, by E. L. Doctorow. (Random House, $8.95.) A syncopated-gaited	4	3
""	evocation of turn-of-the-century America.		
""			
3	THE GREAT TRAIN ROBBERY, by Michael Crichton, (Knopf, $7.95.) Ingenious	3	8
""	caper carried out in an authentic Victorian milieu.		
""			
4	"THE MONEYCHANGERS, by Arthur Hailey. (Doubleday, $10.) The ""Airport"" et"	1	21
""	seq. treatment -- this time applied to banking.		
""			
5	SHOGUN, by James Clavell. (Atheneum, $12.50.) Sprawling tale of intrigue and	6	5
""	bloodshed in 17th-century Japan.		
""			
6	CENTENNIAL, by James Michener.  (Random House, $12.50.) Dioramic historical	5	51
""	novel covering the land and people around Centennial, Colo.		
""			
7	SHARDIK, by Richard Adams. (Simon & Schuster, $9.95). Adams's storytelling	7	14
""	genius comes a cropper in this fable about a giant bear-god.		
""			
8	THE EAGLE HAS LANDED, by Jack Higgins. (Holt, Rinehart & Winston, $8.95.)	9	2
""	Mixed fact and fiction about 1943 plot to kidnap Churchill.		
""			
9	THE DREADFUL LEMON SKY, by John D, MacDonald. (Lippincott, $6.95.) Travis	8	22
""	McGee again, with MacDonald proving once more he is a fine writer -- period.		
""			
10	THE BOAT, by Lothar-Guenther Buchheim. (Knopf, $10.) Blood-and-seawater	--	2
""	epic about a World War II U-boat crew.		
This	August 17, 1975	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	BREACH OF FAITH, by Theodore H. White. (Atheneum $10.95.) The unraveling	1	13
""	of the President, post-1972.		
""			
2	TM: Discovering Inner Energy and Overcoming Stress, by Harold H. Bloomfield,	2	11
""	Michael Peter Cain and Dennis T. Jaffe. (Delacorte, $8.95.) The theory and		
""	practice of Transcendental Meditation.		
""			
3	TOTAL FITNESS, by Laurence E. Morehouse and Leonard Gross. (Simon &	3	16
""	Schuster, $6.95.) Twelve hours to a better body is the claim.		
""			
4	SYLVIA PORTER'S MONEY BOOK, by Sylvia Porter, $12.50.) Useful home	4	6
""	financial adviser.		
""			
5	HOW THE GOOD GUYS FINALLY WON, by Jimmy Breslin. (Viking Press, $6.95.)	5	11
""	How some honorable clubhouse politicos saved the country.		
""			
6	THE ASCENT OF MAN,  by J. Bronowski. (Little, Brown, $15.) Instructive lecture	8	22
""	course on the evolution of science and technology.		
""			
7	CONVERSATIONS WITH KENNEDY, by Benjamin C. Bradlee. (Norton, $7.95.)	6	13
""	J.F.K. off-camera - witty, profane, with an eye for pretty girls.		
""			
8	WITHOUT FEATHERS, by Woody Allen. (Random House, $7.95.) Humorous	7	2
""	pieces showing Allen in fine form.		
""			
9	THE BERMUDA TRIANGLE, by Charles Berlitz. (Doubleday, $7.95.) Uncritical	9	40
""	theorizing about allegedly mysterious ship-plane disappearances.		
""			
10	THE SAVE YOUR LIFE DIET, by David Reuben, M.D. (Random House $7.95.)	10	3
""	Eat more long-fiber foods.		
