This	June 13, 1971	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE PASSIONS OF THE MIND, by Irving Stone. (Doubleday and Company.)	1	12
""			
2	QB VII, by Leon Uris. (Doubleday & Company, Inc.)	2	28
""			
3	THE NEW CENTURIONS, by Joseph Wambaugh. (Little, Brown and Company.)	3	17
""			
4	THE UNDERGROUND MAN, by Ross Macdonald. (Random House.)	4	14
""			
5	THE BELL JAR, by Sylvia Plath. (Harper and Row.)	8	6
""			
6	THE THRONE OF SATURN, by Allen Drury. (Doubleday.)	5	15
""			
7	THE ANTAGONISTS, by Ernest K. Gann. (Simon and Schuster.)	7	14
""			
8	BIRDS OF AMERICA, by Mary McCarthy. (Houghton Mifflin Harcourt.)	--	1
""			
9	LOVE IN THE RUINS, by Walker Percy. (Farrar Straus Giroux.)	9	2
""			
10	SUMMER OF '42, by Herman Raucher. (G. P. Putnam's Sons.)	--	9
This	June 13, 1971	Last	Weeks
Week	Non-Fiction	Week	On List
""			
""	BURY MY HEART AT WOUNDED KNEE, by Dee Brown. (Holt, Rinehart and		
1		1	14
""	Winston.)		
""			
2	"THE SENSUOUS MAN, by ""M"" (Lyle Stuart, Inc.)"	2	15
""			
3	THE GREENING OF AMERICA, by Charles Reich. (Random House.)	3	29
""			
4	BOSS, by Mike Royko. (Dutton Books and Co., Inc.)	5	11
""			
5	FUTURE SHOCK, by Alvin Toffler. (Random House, Inc.)	4	35
""			
6	THE FEMALE EUNUCH, by Germaine Greer. (McGraw-Hill Book Company.)	6	5
""			
""	STILWELL AND THE AMERICAN EXPERIENCE IN CHINA,  1911-1945, by		
7		7	16
""	Barbara Wertheim Tuchman. (MacMillan Publishing Company.)		
""			
8	THE GRANDEES, by Stephen Birmingham. (Harper and Row.)	8	9
""			
""	THE EUROPEAN DISCOVERY OF AMERICA, by Samuel Eliot Morison. (Oxford		
9		9	6
""	University Press.)		
""			
10	TARANTULA, by Bob Dylan. (The Macmillan Company.)	--	1
