This	December 17, 1972	Last	Weeks
Week	Fiction	Week	On List
""			
1	JONATHAN LIVINGSTON SEAGULL, by Richard Bach.	1	33
""			
2	THE ODESSA FILE, by Frederick Forsyth.	2	7
""			
3	AUGUST 1914, by Aleksandr Solzhenitsyn.	3	13
""			
4	SEMI-TOUGH, by Dan Jenkins.	4	10
""			
5	THE CAMERONS, by Robert Crichton.	7	4
""			
6	THE PERSIAN BOY, by Mary Renault.	8	4
""			
7	ON THE NIGHT OF THE SEVENTH MOON, by Victoria Holt.	5	12
""			
8	THE WINDS OF WAR, by Herman Wouk.	6	56
""			
9	TO SERVE THEM ALL MY DAYS, by R.F. Delderfield.	9	11
""			
10	GREEN DARKNESS, by Anya Seton.	--	1
This	December 17, 1972	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	I'M O.K.- YOU'RE O.K., by Thomas Harris.	1	35
""			
2	THE BEST AND THE BRIGHTEST, by David Halberstam.	5	3
""			
3	SUPER MONEY, by Adam Smith.	2	10
""			
4	DR. ATKINS' DIET REVOLUTION, by Dr. Robert Atkins.	7	3
""			
5	THE PETER PRESCRIPTION, by Laurence J. Peter.	3	19
""			
6	OPEN MARRIAGE, by Nena and George O'Neill.	4	39
""			
7	ELEANOR: THE YEARS ALONE, by Joseph P. Lash.	6	20
""			
8	JOURNEY TO IXTLAN, by Carlos Casteneda.	--	3
""			
9	THE JOY OF SEX, by Alex Comfort.	--	2
""			
10	5000 NIGHTS AT THE OPERA, by Rudolf Bing.	--	2
