This	April 12, 1970	Last	Weeks
Week	Fiction	Week	On List
""			
""	THE FRENCH LIEUTENANT'S WOMAN, by John Fowles. (Little, Brown and		
1		1	20
""	Company.)		
""			
2	LOVE STORY, by Erich Segal. (Harper and Row.)	3	7
""			
3	THE GODFATHER, by Mario Puzo. (G. P. Putnam's Sons.)	4	55
""			
4	TRAVELS WITH MY AUNT, by Graham Greene. (Viking Press.)	2	11
""			
5	MR. SAMMLERS PLANET, by Saul Bellow. (Viking Press.)	5	8
""			
""	THE GANG THAT COULDN'T SHOOT STRAIGHT, by Jimmy Breslin. (Viking		
6		6	13
""	Books.)		
""			
7	DELIVERANCE, by James Dickey. (Houghton Mifflin Company.)	--	1
""			
8	THE HOUSE ON THE STRAND, by Daphne du Maurier. (Doubleday and Co.)	7	27
""			
9	A BEGGAR IN JERUSALEM, by Elie Wiesel. (Random House,)	8	3
""			
10	THE INHERITORS, by Harold Robbins. (Trident Press.)	9	20
This	April 12, 1970	Last	Weeks
Week	Non-Fiction	Week	On List
""			
""	EVERYTHING YOU ALWAYS WANTED TO KNOW ABOUT SEX, by Dr. David		
1		1	12
""	Reuben. (David McKay and Company.)		
""			
2	MARY QUEEN OF SCOTS, by Antonia Fraser. (Delacorte Press.)	2	18
""			
3	UP THE ORGANIZATION, by Robert Townsend. (Alfred A. Knopf.)	3	2
""			
""	THE SELLING OF THE PRESIDENT 1968, by Joe McGinniss. (Trident		
4		4	25
""	Press/Simon and Schuster.)		
""			
5	THE NEW ENGLISH BIBLE. (Oxford University Press.)	6	2
""			
""	THE GRAHAM KERR COOKBOOK, by the Galloping Gourmet and Hubert		
6		5	17
""	Sieben. (Doubleday.)		
""			
7	RUFFLES AND FLOURISHES, by Liz Carpenter. (Doubleday and Co., Inc.)	9	9
""			
8	LOVE AND WILL, by Rollo May. (W.W. Norton & Company Inc.)	10	8
""			
""	THE PETER PRINCIPLE, by Laurence J. Peter and Raymond Hull. (William		
9		8	48
""	Morrow and Co.)		
""			
10	IN SOMEONE'S SHADOW, by Rod McKuen. (Random House.)	--	12
