This	March 21, 1971	Last	Weeks
Week	Fiction	Week	On List
""			
1	QB VII, by Leon Uris. (Doubleday & Company, Inc.)	1	16
""			
2	THE THRONE OF SATURN, by Allen Drury. (Doubleday.)	7	3
""			
3	LOVE STORY, by Erich Segal. (Harper and Row.)	2	56
""			
4	THE NEW CENTURIONS, by Joseph Wambaugh. (Little, Brown and Company.)	4	5
""			
5	RICH MAN, POOR MAN, by Irwin Shaw. (Delacorte Press.)	6	24
""			
6	ISLANDS IN THE STREAM, by Ernest Hemingway. (Collins Publishers.)	5	23
""			
7	PASSENGER TO FRANKFURT, by Agatha Christie. (Dodd, Mead and Company.)	3	16
""			
8	THE UNDERGROUND MAN, by Ross Macdonald. (Random House.)	10	2
""			
9	THE ANTAGONISTS, by Ernest K. Gann. (Simon and Schuster.)	9	4
""			
10	GOD IS AN ENGLISHMAN, by R.F. Delderfield. (Simon and Schuster.)	--	24
This	March 21, 1971	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE GREENING OF AMERICA, by Charles Reich. (Random House.)	1	17
""			
2	FUTURE SHOCK, by Alvin Toffler. (Random House, Inc.)	2	23
""			
""	STILWELL AND THE AMERICAN EXPERIENCE IN CHINA,  1911-1945, by		
3		4	4
""	Barbara Wertheim Tuchman. (MacMillan Publishing Company.)		
""			
4	CIVILISATION, by Kenneth Clark. (Harper and Row.)	3	22
""			
5	"THE SENSUOUS MAN, by ""M"" (Lyle Stuart, Inc.)"	6	3
""			
6	KHRUSHCHEV REMEMBERS, by Nikita Khrushchev. (Little, Brown.)	5	11
""			
""	EVERYTHING YOU ALWAYS WANTED TO KNOW ABOUT SEX, by Dr. David		
7		9	61
""	Reuben. (David McKay and Company.)		
""			
8	"THE SENSUOUS WOMAN. by ""J"" (Lyle Stuart, Inc.)"	--	47
""			
""	BURY MY HEART AT WOUNDED KNEE, by Dee Brown. (Holt, Rinehart and		
9		10	2
""	Winston.)		
""			
10	CRISIS IN THE CLASSROOM, by Charles E. Silberman. (Random House.)	--	2
