This	December 10, 1972	Last	Weeks
Week	Fiction	Week	On List
""			
1	JONATHAN LIVINGSTON SEAGULL, by Richard Bach.	1	32
""			
2	THE ODESSA FILE, by Frederick Forsyth.	2	6
""			
3	AUGUST 1914, by Aleksandr Solzhenitsyn.	3	12
""			
4	SEMI-TOUGH, by Dan Jenkins.	4	9
""			
5	ON THE NIGHT OF THE SEVENTH MOON, by Victoria Holt.	6	11
""			
6	THE WINDS OF WAR, by Herman Wouk.	5	55
""			
7	THE CAMERONS, by Robert Crichton.	8	3
""			
8	THE PERSIAN BOY, by Mary Renault.	7	3
""			
9	TO SERVE THEM ALL MY DAYS, by R.F. Delderfield.	9	10
""			
10	THE EIGER SANCTION, by Trevanian.	10	2
This	December 10, 1972	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	I'M O.K.- YOU'RE O.K., by Thomas Harris.	1	34
""			
2	SUPER MONEY, by Adam Smith.	2	9
""			
3	THE PETER PRESCRIPTION, by Laurence J. Peter.	3	18
""			
4	OPEN MARRIAGE, by Nena and George O'Neill.	4	38
""			
5	THE BEST AND THE BRIGHTEST, by David Halberstam.	6	2
""			
6	ELEANOR: THE YEARS ALONE, by Joseph P. Lash.	5	19
""			
7	DR. ATKINS' DIET REVOLUTION, by Dr. Robert Atkins.	8	2
""			
8	FIRE IN THE LAKE, by Frances Fitzgerald.	--	10
""			
9	JOHNNY, WE HARDLY KNEW YE, by Kenny O'Donnell.	--	1
""			
10	LUCE AND HIS EMPIRE, by W. A. Swanberg.	--	7
