This	April 30, 1972	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE WINDS OF WAR, by Herman Wouk.	1	23
""			
2	THE WORD, by Irving Wallace.	2	6
""			
3	THE EXORCIST, by William Peter Blatty.	3	46
""			
4	WHEELS, by Arthur Hailey.	4	31
""			
5	CAPTAINS AND THE KINGS, by Taylor Caldwell.	--	1
""			
6	THE BLUE KNIGHT, by Joseph Wambaugh.	7	7
""			
7	THE DAY OF THE JACKAL, by Frederick Forsyth.	6	35
""			
8	THE ASSASSINS, by Elia Kazan.	5	9
""			
9	THE BETSY, by Harold Robbins.	8	21
""			
10	JONATHAN LIVINGSTON SEAGULL, by Richard Bach.	--	1
This	April 30, 1972	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE GAME OF THE FOXES, by Ladislas Farago.	1	13
""			
2	ELEANOR AND FRANKLIN, by Joseph P. Lash.	2	27
""			
3	THE BOYS OF SUMMER, by Roger Kahn.	10	2
""			
4	BRING ME A UNICORN, by Anne Morrow Lindbergh.	8	4
""			
5	THE DEFENSE NEVER RESTS, by F. Lee Bailey.	3	16
""			
6	OPEN MARRIAGE, by Nena and George O'Neill.	5	6
""			
7	I'M O.K.- YOU'RE O.K., by Thomas Harris.	--	2
""			
8	TRACY AND HEPBURN, by Garson Kanin.	4	21
""			
9	REPORT FROM ENGINE CO. 82, by Dennis Smith.	--	2
""			
10	THE MOON'S A BALLOON, by David Niven.	6	10
