This	December 5, 1971	Last	Weeks
Week	Fiction	Week	On List
""			
1	WHEELS, by Arthur Hailey. (Doubleday and Company.)	2	10
""			
2	THE DAY OF THE JACKAL, by Frederick Forsyth. (Viking Press, Inc.)	1	14
""			
3	THE EXORCIST, by William Peter Blatty. (Harper and Row.)	3	25
""			
4	MESSAGE FROM MALAGA, by Helen MacInnes. (Harcourt Brace Jovanovich.)	4	10
""			
5	THE WINDS OF WAR, by Herman Wouk. (Little, Brown.)	9	2
""			
6	BEAR ISLAND, by Alistair MacLean. (William Collins Sons and Co.)	5	5
""			
7	OUR GANG, by Philip Roth. (Random House.)	6	3
""			
8	THEIRS WAS THE KINGDOM, by R.F. Delderfield. (Simon and Schuster.)	10	11
""			
9	RABBIT REDUX, by John Updike. (Alfred A. Knopf.)	--	1
""			
10	THE SHADOW OF THE LYNX, by Victoria Holt. (Doubleday.)	--	20
This	December 5, 1971	Last	Weeks
Week	Non-Fiction	Week	On List
""			
""	ELEANOR AND FRANKLIN, by Joseph P. Lash. (W.W. Norton and Company,		
1		2	6
""	Inc.)		
""			
2	HONOR THY FATHER, by Gay Talese. (World Publishing.)	1	5
""			
3	ANY WOMAN CAN!, by David Reuben, M.D. (David McKay Company, Inc.)	5	10
""			
4	BEYOND FREEDOM AND DIGNITY, by B. F. Skinner. (Alfred A. Knopf, Inc.)	4	8
""			
""	BURY MY HEART AT WOUNDED KNEE, by Dee Brown. (Holt, Rinehart and		
5		3	39
""	Winston.)		
""			
6	JENNIE, VOLUME TWO, by Ralph G. Martin. (Prentice Hall Trade.)	6	2
""			
7	WITHOUT MARX OR JESUS, by Jean-Francois Revel. (Doubleday and Co.)	--	7
""			
8	THE LAST WHOLE EARTH CATALOG. (Portola Institute.)	7	5
""			
""	WUNNERFUL, WUNNERFUL!, by Lawrence Welk with Bernice McGeehan.		
9		--	1
""	(Prentice-Hall.)		
""			
10	THE VANTAGE POINT, by Lyndon Baines Johnson. (Henry Holt & Company Inc.)	8	2
