This	May 15, 1977	Last	Weeks
Week	Fiction	Week	On List
""			
1	OLIVER'S STORY, by Erich Segal. (Harper & Row, $7.95.) Tearless but well-	1	10
""	"meaning sequel to ""Love Story."""		
""			
2	FALCONER, by John Cheever. (Knopf, $7.95.) Stunning prison novel of escape	2	7
""	and redemption.		
""			
3	TRINITY, by Leon Uris. (Doubleday, $10.95.) One family's meander through a	4	60
""	century of modern Irish history.		
""			
4	THE CRASH OF '79, by Paul E. Erdman. (Simon & Schuster, $8.95.) Sheiks, oil,	3	22
""	International intrigue and skullduggery.		
""			
5	HOW TO SAVE YOUR OWN LIFE, by Erica Jong. (Holt, Rinehart & Watson,	6	7
""	$8.95.) Isadora again.		
""			
6	THE CHANCELLOR MANUSCRIPT, by Robert Ludlum. (Dial, $10.) Topical	5	8
""	thriller.		
""			
7	CONDOMINIUM, by John D. MacDonald. (J.B. Lippincott, $10.) Disaster hits	8	4
""	Leisure Village.		
""			
8	A BOOK OF COMMON PRAYER, by Joan Didion. (Simon & Schuster, $8.95.) A	9	4
""	woman adrift...		
""			
9	THE VALHALLA EXCHANGE, by Harry Patterson. (Stein & Day, $8.95.) More	--	7
""	Nazis pitted against heroic Allied stereotypes.		
""			
10	EAST WIND, RAIN, by N. Richard Nash. (Atheneum, $9.95.) Pearl Harbor on the	--	1
""	eve.		
This	May 15, 1977	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	YOUR ERRONEOUS ZONES, by Dr. Wayne W. Dyer. (Funk & Wagnalls, $6.95.)	1	38
""	Breezy self-help pep talk.		
""			
2	PASSAGES, by Gail Sheehy. (Dutton, $9.95.) Help for adults undergoing	2	47
""	developmental crises.		
""			
3	ROOTS, by Alex Haley. (Doubleday, $12.50.) One man's family and an important	3	32
""	document of Black History.		
""			
4	HAYWIRE, by Brooke Hayward. (Knopf, $10.) Moving memoirs of a Hollywood	6	8
""	childhood.		
""			
5	CHANGING, by Liv Ullmann. (Knopf, $8.95.) The film star on life, Bergman and,	5	12
""	sketchily, her art.		
""			
6	THE GAMESMAN, by Michael Maccoby. (Simon & Schuster, $8.95.) Innovative	4	11
""	study of the new corporate man, to whom winning is the only thing.		
""			
7	THE GRASS IS ALWAYS GREENER OVER THE SEPTIC TANK, by Erma	7	30
""	Bombeck. (McGraw-Hill, $6.95.) Suburban humor by the columnist.		
""			
8	EVERYTHING YOU'VE ALWAYS WANTED TO KNOW ABOUT ENERGY BUT	--	1
""	WERE TOO WEAK TO ASK, by Naura Hayden. (Hawthorne, $5.95.) Get your		
""	vitamins.		
""			
9	MAJESTY, by Robert Lacey. (Harcourt Brace Jovanovich, $12.50.) The Queen	8	5
""	Elizabeth II story.		
""			
10	THE DAVID KOPAY STORY, by David Kopay and Perry Deane Young. (Arbor	10	4
""	House, $8.95.) Football player on his homosexuality.		
