This	August 30, 1970	Last	Weeks
Week	Fiction	Week	On List
""			
1	LOVE STORY, by Erich Segal. (Harper and Row.)	1	27
""			
2	THE CRYSTAL CAVE, by Mary Stewart. (William Morrow and Company, Inc.)	2	9
""			
3	GREAT LION OF GOD, by Taylor Caldwell. (Doubleday and Company, Inc.)	3	18
""			
""	THE FRENCH LIEUTENANT'S WOMAN, by John Fowles. (Little, Brown and		
4		4	40
""	Company.)		
""			
5	THE SECRET WOMAN, by Victoria Holt. (Doubleday.)	7	6
""			
6	CALICO PALACE, by Gwen Bristow. (Thomas Y. Crowell Co.)	6	15
""			
7	DELIVERANCE, by James Dickey. (Houghton Mifflin Company.)	5	21
""			
8	BECH: A BOOK, by John Updike. (Alfred A. Knopf.)	8	6
""			
9	THE LORD WON'T MIND, by Gordon Merrick. (Bernard Geis.)	10	10
""			
10	LOSING BATTLES, by Eudura Welty. (Random House.)	--	14
This	August 30, 1970	Last	Weeks
Week	Non-Fiction	Week	On List
""			
""	EVERYTHING YOU ALWAYS WANTED TO KNOW ABOUT SEX, by Dr. David		
1		1	32
""	Reuben. (David McKay and Company.)		
""			
2	"THE SENSUOUS WOMAN. by ""J"" (Lyle Stuart, Inc.)"	2	19
""			
3	ZELDA, by Nancy Milford. (Harper & Row.)	3	10
""			
4	BALL FOUR, by Jim Bouton and Leonard Shecter. (World Publishing Company.)	4	8
""			
5	UP THE ORGANIZATION, by Robert Townsend. (Alfred A. Knopf.)	5	22
""			
6	BODY LANGUAGE, by Julius Fast. (M. Evans and Company, Inc.)	6	4
""			
""	HUMAN SEXUAL INADEQUACY, by William H. Masters and Virginia E. Johnson.		
7		7	14
""	(Little Brown and Company.)		
""			
8	THE WALL STREET JUNGLE, by Richard Ney. (Grove Press.)	9	3
""			
9	INSIDE THE THIRD REICH, by Albert Speer. (MacMillan Company.)	8	2
""			
10	HARD TIMES, by Studs Terkel. (Random House.)	--	15
