This	February 12, 1978	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE SILMARILLION, by J.R.R. Tolkien. (Houghton Mifflin, $10.95.) Middle Earth	1	21
""	in pre-Hobbit days.		
""			
2	THE THORN BIRDS, by Colleen McCullough. (Harper & Row, $9.95.) Australian	2	39
""	family saga.		
""			
3	THE BLACK MARBLE, by Joseph Wambaugh. (Delacorte, $9.95.) Cops and	3	7
""	dogknappers in Southern California.		
""			
4	THE HONORABLE SCHOOLBOY, by John le Carré. (Knopf, $10.) Espionage in	4	19
""	Hong Kong.		
""			
5	BLOODLINE, by Sidney Sheldon. (Morrow, $9.95.) Love and high financial	--	1
""	intrigue on three continents.		
""			
6	ILLUSIONS, by Richard Bach. (Delacorte/Eleanor Friede, $5.95.) Messiah	5	35
""	barnstorms Middle America.		
""			
7	THE WOMEN'S ROOM, by Marilyn French. (Summit Books, $10.95.) Woman's	8	10
""	rough road to liberation.		
""			
8	DANIEL MARTIN, by John Fowles. (Little, Brown, $12.95.) English screenwriter	6	21
""	reviews his life.		
""			
9	DREAMS DIE FIRST, by Harold Robbins. (Simon & Schuster, $9.95.) Hustler-type	10	16
""	girlie magazine publisher.		
""			
10	THE IMMIGRANTS, by Howard Fast. (Houghton Mifflin, $6.95.) Ambition and love	9	18
""	in turn-of-the-century San Francisco.		
""			
11	BEGGARMAN, THIEF, by Irwin Shaw. (Delacorte, $9.95.) The next generation of	7	17
""	Jordaches takes over.		
""			
12	THE BOOK OF MERLYN, by Terence H. White. (University of Texas Press,	11	19
""	"$9.95.) Missing book of ""The Once and Future King."""		
""			
13	DYNASTY, by Robert S. Elegant. (McGraw-Hill, $10.95.) Saga of a Eurasian	12	26
""	family in Hong Kong over three generations.		
""			
14	DELTA OF VENUS, by Anais Nin. (Harcourt Brace Jovanovich, $10.) Elegant	13	28
""	erotica written for a wealthy patron.		
""			
15	KG 200, by J.D. Gilman and John Clive. (Simon & Schuster, $8.95.) Secret	15	7
""	Luftwaffe unit flies Allied planes.		
This	February 12, 1978	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	ALL THINGS WISE AND WONDERFUL, by James Herriot. (St. Martin's Press,	1	24
""	$10.) More adventures of a Yorkshire vet.		
""			
2	THE COMPLETE BOOK OF RUNNING, by James F. Fixx. (Random House, $10.)	2	12
""	For fun and health.		
""			
3	THE SECOND RING OF POWER, by Carlos Castaneda. (Simon & Schuster,	3	9
""	$9.95.) Sorceress tests Castaneda.		
""			
4	THE AMITYVILLE HORROR, by Jay Anson. (Prentice-Hall, $7.95.) Haunted	4	15
""	house in suburbia.		
""			
5	COMING INTO THE COUNTRY, by John McPhee. (Farrar, Straus & Giroux,	5	4
""	$10.95.) The last of the big country - Alaska.		
""			
6	GNOMES, text by Wil Huygen, illustrated by Rien Poortvliet. (Harry N. Abrams,	12	12
""	$14.95.) Everything you wanted to know about the little people.		
""			
7	THE COUNTRY DIARY OF AN EDWARDIAN LADY, by Edith Holden. (Holt,	10	14
""	$14.95.) Record kept y a nature-lover and illustrator.		
""			
8	MY MOTHER/MY SELF, by Nancy Friday. (Delacorte, $9.95.) A study of the	9	2
""	mother and daughter relationship.		
""			
9	LOOKING OUT FOR NUMBER ONE, by Robert Ringer. (Cromwell, $9.95.) How	6	32
""	to get yours.		
""			
10	INNER SKIING, by W. Timothy Gallwey and Robert Kriegel. (Random House,	15	3
""	$8.95.) Improving your mental attitude.		
""			
11	ESSAYS OF E.B. WHITE, by E.B. White. (Harper & Row, $12.50.) Observations	14	16
""	on things large and small.		
""			
12	THE BOOK OF LISTS, by David Wallechhinsky, Irving Wallace and Amy Wallace.	8	35
""	(Morrow, $10.95.) Facts that entertain.		
""			
13	THE WOMAN'S DRESS FOR SUCCESS BOOK, by John Malloy. (Follett, $9.95.)	7	9
""	Female guide to tasteful apparel.		
""			
14	ARNOLD: The Education of a Body Builder, by Arnold Schwarzenegger and	--	2
""	Douglas Kent Hall. (Simon & Schuster, $9.95.) Tips from the superstar of		
""	"""Pumping Iron."""		
""			
15	DESIGNING YOUR FACE, by Way Bandy. (Random House, $8.95.) How to use	11	8
""	cosmetics.		
