This	September 23, 1973	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE HOLLOW HILLS, by Mary Stewart. (Morrow.)	1	11
""			
2	BREAKFAST OF CHAMPIONS, by Kurt Vonnegut. (Delacorte Press.)	2	20
""			
3	ONCE IS NOT ENOUGH, by Jacqueline Susann. (William Morrow and Company.)	3	25
""			
""	THE BILLION DOLLAR SURE THING, by Paul Emil Erdman. (Scribner Book		
4		4	8
""	Company.)		
""			
5	FACING THE LIONS, by Tom Wicker. (Viking Books.)	6	14
""			
6	HARVEST HOME, by Thomas Tryon. (Alfred A. Knopf, Inc.)	5	11
""			
7	CURSE OF THE KINGS, by Victoria Holt. (Doubleday.)	7	6
""			
8	THE SALAMANDER, by Morris L. West. (Morrow.)	9	2
""			
9	WORLD WITHOUT END, AMEN, by Jimmy Breslin. (Viking.)	10	2
""			
10	THE ODESSA FILE, by Frederick Forsyth. (Viking Press.)	8	47
This	September 23, 1973	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE JOY OF SEX, by Alex Comfort. (Crown.)	1	40
""			
""	THE MAKING OF THE PRESIDENT 1972, by Theodore H. White. (Atheneum		
2		2	6
""	Books.)		
""			
3	DR. ATKINS' DIET REVOLUTION, by Dr. Robert Atkins. (David McKay.)	3	43
""			
""	HOW TO BE YOUR OWN BEST FRIEND, by Mildred Newman and Bernard		
4		5	9
""	Berkowitz with Jean Owen. (Random House.)		
""			
5	SYBIL, by Flora Rheta Schreiber. (Henry Regnery Company.)	4	17
""			
""	WEIGHT WATCHERS PROGRAM COOK BOOK, by Jean Nidetch. (Healthridge		
6		6	18
""	Press.)		
""			
7	LAUGHING ALL THE WAY, by Barbara Howar. (Stein and Day.)	7	20
""			
8	MARILYN, by Norman Mailer. (Grosset and Dunlap.)	10	8
""			
9	IN ONE ERA AND OUT THE OTHER, by Sam Levenson. (Simon & Schuster.)	--	1
""			
10	MY YOUNG YEARS, by Arthur Rubinstein. (Alfred A. Knopf.)	9	15
