This	April 22, 1979	Last	Weeks
Week	Fiction	Week	On List
""			
1	GOOD AS GOLD, by Joseph Heller. (Simon & Schuster, $12.95.) The ambitions	1	5
""	and agonies of some American Jews.		
""			
2	THE MATARESE CIRCLE, by Robert Ludlum. (Richard Marek, $12.50.) The top	2	5
""	American and Soviet agents save Western civilization.		
""			
3	WAR AND REMEMBRANCE, by Herman Wouk. (Little, Brown, $15.) The Henry	4	27
""	"family of ""The Winds of War"" during World War II."		
""			
4	CHESAPEAKE, by James A. Michener. (Random House, $12.95.) Four centuries	3	34
""	of Maryland's Eastern Shore.		
""			
5	OVERLOAD, by Arthur Hailey. (Doubleday, $10.95.) A public utility encounters a	5	13
""	crisis.		
""			
6	SS-GB, by Len Deighton. (Knopf, $9.95.) Nazi-occupied Britain in 1941.	6	5
""			
7	HANTA YO, by Ruth Beebe Hill. (Doubleday, $14.95.) Multigenerational saga of	7	8
""	American Indian culture.		
""			
8	DUBIN'S LIVES, by Bernard Malamud. (Farrar, Straus & Giroux, $10.) Midlife	8	5
""	discontent and temptation overtake a writer.		
""			
9	THE STORIES OF JOHN CHEEVER, by John Cheever. (Knopf, $15.) Visions of	12	18
""	lost moral order amid contemporary domestic disarray.		
""			
10	DRESS GRAY, by Lucian K. Truscott IV. (Doubleday, $10.95.) Scandal and cover-	10	9
""	up at West Point.		
""			
11	MANHATTAN, by Neal Travis. (Crown, $10.) Life on a New York magazine.	14	4
""			
12	EVERGREEN, by Belva Plain. (Delacorte, $10.) Jewish immigrant woman's rise	11	37
""	from Lower East Side poverty.		
""			
13	PROTEUS, by Morris West. (Morrow, $9.95.) One man holds the world at bay.	9	9
""			
14	THE COUP, by John Updike. (Knopf, $8.95.) A comedy of incongruities set in	13	16
""	modern Africa.		
""			
15	ILLUSIONS, by Richard Bach. (Delacorte/Eleanor Friede, $6.95.) Messiah	--	86
""	barnstorms Middle America.		
This	April 22, 1979	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE COMPLETE SCARSDALE MEDICAL DIET, by Herman Tarnower, M.D. and	1	12
""	Samm Sinclair Baker. (Rawson, Wade, $7.95.) A plan to lose up to 20 pounds in		
""	14 days.		
""			
2	LAUREN BACALL BY MYSELF, by Lauren Bacall. (Knopf, $10.95.) Memories of	2	12
""	life with and without Bogart.		
""			
3	HOW TO PROSPER DURING THE COMING BAD YEARS, by Howard J. Ruff.	4	8
""	(Times Books, $8.95.) Personal investment guide.		
""			
4	THE BRONX ZOO, by Sparky Lyle and Peter Golenbock. (Crown, $8.95.) A	15	2
""	behind-the-scenes look at the temperamental Yankees by their former star		
""	reliever.		
""			
5	SOPHIA, LIVING AND LOVING, by A.E. Hotchner. (Morrow, $9.95.) Sophia Loren	3	5
""	tells her life story.		
""			
6	MOMMIE DEAREST, by Christina Crawford. (Morrow, $9.95.) Life with Joan	5	23
""	Crawford.		
""			
7	THE COMPLETE BOOK OF RUNNING, by James F. Fixx. (Random House, $10.)	9	68
""	For fun and health.		
""			
8	A DISTANT MIRROR, by Barbara W. Tuchman. (Knopf, $15.95.) The calamitous	6	29
""	14th century.		
""			
9	LINDA GOODMAN'S LOVE SIGNS, by Linda Goodman. (Harper & Row, $12.95.)	7	13
""	Astrological guide.		
""			
10	AMERICAN CAESAR, by William Manchester. (Little, Brown, $15.) The life of	10	29
""	Douglas MacArthur.		
""			
11	NURSE, by Peggy Anderson. (St. Martin's Press, $10.95.) The personal and	8	14
""	professional life of a nurse in a metropolitan hospital.		
""			
12	THE CULTURE OF NARCISSISM, by Christopher Lasch. (Norton, $11.95.)	11	5
""	Civilized hellfire sermon on the decay permeating American life.		
""			
13	A WALK ACROSS AMERICA, by Peter Jenkins. (Morrow, $12.95.) A youth of the	12	5
""	counterculture discovers his native land and himself.		
""			
14	IN SEARCH OF HISTORY, by Theodore H. White. (Harper & Row, $12.95.) A	13	29
""	journalist's memoirs.		
""			
15	HOW TO GET WHATEVER YOU WANT OUT OF LIFE, by Dr. Joyce Brothers.	14	3
""	(Simon & Schuster, $8.95.) Advice on how to succeed in life by a well-known		
""	psychologist.		
