This	May 21, 1972	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE WINDS OF WAR, by Herman Wouk.	2	26
""			
2	THE WORD, by Irving Wallace.	1	9
""			
3	CAPTAINS AND THE KINGS, by Taylor Caldwell.	3	4
""			
4	JONATHAN LIVINGSTON SEAGULL, by Richard Bach.	6	3
""			
5	THE EXORCIST, by William Peter Blatty.	4	49
""			
6	MY NAME IS ASHER LEV, by Chaim Potok.	5	2
""			
7	THE FRIENDS OF EDDIE COYLE, by George V. Higgins.	7	8
""			
8	THE TERMINAL MAN, by Michael Crichton.	--	1
""			
9	MONDAY THE RABBI TOOK OFF, by Harry Kemelman.	--	5
""			
10	THE BLUE KNIGHT, by Joseph Wambaugh.	9	10
This	May 21, 1972	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE GAME OF THE FOXES, by Ladislas Farago.	1	16
""			
2	THE BOYS OF SUMMER, by Roger Kahn.	2	5
""			
3	ELEANOR AND FRANKLIN, by Joseph P. Lash.	3	30
""			
4	REPORT FROM ENGINE CO. 82, by Dennis Smith.	8	5
""			
5	I'M O.K.- YOU'RE O.K., by Thomas Harris.	6	5
""			
6	BRING ME A UNICORN, by Anne Morrow Lindbergh.	5	7
""			
7	OPEN MARRIAGE, by Nena and George O'Neill.	4	9
""			
8	THE DEFENSE NEVER RESTS, by F. Lee Bailey.	7	19
""			
9	A WORLD BEYOND, by Ruth Montgomery.	10	4
""			
10	THE MOON'S A BALLOON, by David Niven.	--	12
