This	October 30, 1977	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE SILMARILLION, by J.R.R. Tolkien. (Houghton Mifflin, $10.95.) Middle Earth	1	6
""	in pre-Hobbit days.		
""			
2	THE THORN BIRDS, by Colleen McCullough. (Harper & Row, $9.95.) Australian	2	24
""	family saga.		
""			
3	THE HONOURABLE SCHOOLBOY, by John le Carré. (Knopf, $10.) Espionage in	3	4
""	Hong Kong.		
""			
4	ILLUSIONS, by Richard Bach. (Delacorte/Eleanor Friede, $5.95.) Messiah	4	20
""	barnstorms Middle America.		
""			
5	DANIEL MARTIN, by John Fowles. (Little, Brown, $12.95.) English screenwriter	7	6
""	reviews his life.		
""			
6	DELTA OF VENUS, by Anais Nin. (Harcourt Brace Jovanovich, $10.) Elegant	5	13
""	erotica written for a wealthy patron.		
""			
7	DYNASTY, by Robert S. Elegant. (McGraw-Hill, $10.95.) Saga of a Eurasian	6	11
""	family in Hong Kong over three generations.		
""			
8	COMA, by Robin Cook. (Little, Brown, $8.95.) Manchurian horror at the Boston	8	9
""	Memorial Hospital.		
""			
9	THE BOOK OF MERLYN, by Terence H. White. (University of Texas Press,	14	4
""	"$9.95.) Missing book of ""The Once and Future King."""		
""			
10	THE INVESTIGATION, by Dorothy Uhnak. (Simon & Schuster, $9.95.) Woman	--	7
""	accused of murdering her children.		
""			
11	THE IMMIGRANTS, by Howard Fast. (Houghton Mifflin, $6.95.) Ambition and love	10	3
""	in turn-of-the-century San Francisco.		
""			
12	THE SECOND DEADLY SIN, by Lawrence Sanders. (Putnam's, $9.95.) Cop	13	7
""	tracks down a painter's murderer.		
""			
13	BEGGARMAN, THIEF, by Irwin Shaw. (Delacorte, $9.95.) The next generation of	12	2
""	Jordaches takes over.		
""			
14	DREAMS DIE FIRST, by Harold Robbins. (Simon & Schuster, $9.95.) Hustler-type	--	1
""	girlie magazine publisher.		
""			
15	DEVIL ON HORSEBACK, by Victoria Holt. (Doubleday, $8.95.) Romance and	--	1
""	Revolution (The French.)		
This	October 30, 1977	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	ALL THINGS WISE AND WONDERFUL, by James Herriot. (St. Martin's Press,	1	9
""	$10.) More adventures of a Yorkshire vet.		
""			
2	THE BOOK OF LISTS, by David Wallechhinsky, Irving Wallace and Amy Wallace.	3	20
""	(Morrow, $10.95.) Facts that entertain.		
""			
3	LOOKING OUT FOR NUMBER ONE, by Robert Ringer. (Cromwell, $9.95.) How	2	17
""	to get yours.		
""			
4	THE DRAGONS OF EDEN, by Carl Sagan. (Random House, $8.95.) How human	4	20
""	intelligence evolved: a scientist's speculation.		
""			
5	SIX MEN, by Allistair Cooke. (Knopf, $8.95.) Profiles of public men he knew.	11	3
""			
6	THE CAMERA NEVER BLINKS, by Dan Rather with Mickey Herskowitz. (Morrow,	5	14
""	$10.) TV newsman's story.		
""			
7	IT DIDN'T START WITH WATERGATE, by Victor Lasky. (Dial, $10.) The	6	21
""	Democrats did it too.		
""			
8	ESSAYS OF E.B. WHITE, by E.B. White. (Harper & Row, $12.50.) Observations	13	2
""	on things large and small.		
""			
9	THE POSSIBLE DREAM, by Charles Paul Conn. (Revell, $6.95.) Story of the	12	8
""	Amway Corporation.		
""			
10	VIVIEN LEIGH, by Anne Edwards. (Simon & Schuster, $9.95.) A tragic heroine,	9	15
""	born to please.		
""			
11	THE MANAGERIAL WOMAN., by Margaret Hennig and Anne Jardim. (Anchor	10	9
""	Press/Doubleday, $7.95.) Up in the organization.		
""			
12	THE PATH BETWEEN THE SEAS, by David McCullough. (Simon & Schuster,	8	12
""	$14.95.) The Panama Canal Story.		
""			
13	AT RANDOM, by Bennett Cerf. (Random House, $12.95.) The publisher's	--	1
""	reminiscences.		
""			
14	THE AMITYVILLE HORROR, by Jay Anson. (Prentice-Hall, $7.95.) Haunted	--	2
""	house in suburbia.		
""			
15	YOUR ERRONEOUS ZONES, by Dr. Wayne W. Dyer. (Funk & Wagnalls, $6.95.)	7	62
""	Breezy self-help pep talk.		
