This	May 9, 1971	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE PASSIONS OF THE MIND, by Irving Stone. (Doubleday and Company.)	1	7
""			
2	QB VII, by Leon Uris. (Doubleday & Company, Inc.)	2	23
""			
3	THE NEW CENTURIONS, by Joseph Wambaugh. (Little, Brown and Company.)	3	12
""			
4	THE UNDERGROUND MAN, by Ross Macdonald. (Random House.)	4	9
""			
5	THE THRONE OF SATURN, by Allen Drury. (Doubleday.)	5	10
""			
6	THE ANTAGONISTS, by Ernest K. Gann. (Simon and Schuster.)	6	10
""			
7	RICH MAN, POOR MAN, by Irwin Shaw. (Delacorte Press.)	7	31
""			
8	PASSENGER TO FRANKFURT, by Agatha Christie. (Dodd, Mead and Company.)	10	23
""			
9	SUMMER OF '42, by Herman Raucher. (G. P. Putnam's Sons.)	8	5
""			
10	THE BELL JAR, by Sylvia Plath. (Harper and Row.)	--	1
This	May 9, 1971	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE GREENING OF AMERICA, by Charles Reich. (Random House.)	1	24
""			
2	"THE SENSUOUS MAN, by ""M"" (Lyle Stuart, Inc.)"	2	10
""			
3	FUTURE SHOCK, by Alvin Toffler. (Random House, Inc.)	3	30
""			
""	BURY MY HEART AT WOUNDED KNEE, by Dee Brown. (Holt, Rinehart and		
4		4	9
""	Winston.)		
""			
5	BOSS, by Mike Royko. (Dutton Books and Co., Inc.)	6	6
""			
""	STILWELL AND THE AMERICAN EXPERIENCE IN CHINA,  1911-1945, by		
6		5	11
""	Barbara Wertheim Tuchman. (MacMillan Publishing Company.)		
""			
7	THE GRANDEES, by Stephen Birmingham. (Harper and Row.)	7	4
""			
8	CIVILISATION, by Kenneth Clark. (Harper and Row.)	8	29
""			
""	THE EUROPEAN DISCOVERY OF AMERICA, by Samuel Eliot Morison. (Oxford		
9		--	1
""	University Press.)		
""			
10	LISTENING TO AMERICA, by Bill Moyers. ( Harper and Row.)	--	2
