This	December 6, 1970	Last	Weeks
Week	Fiction	Week	On List
""			
1	LOVE STORY, by Erich Segal. (Harper and Row.)	1	41
""			
2	ISLANDS IN THE STREAM, by Ernest Hemingway. (Collins Publishers.)	2	8
""			
3	THE CRYSTAL CAVE, by Mary Stewart. (William Morrow and Company, Inc.)	3	23
""			
4	RICH MAN, POOR MAN, by Irwin Shaw. (Delacorte Press.)	5	9
""			
5	THE CHILD FROM THE SEA, by Elizabeth Goudge. (Putnam Publishing.)	4	12
""			
6	GOD IS AN ENGLISHMAN, by R.F. Delderfield. (Simon and Schuster.)	6	13
""			
7	GREAT LION OF GOD, by Taylor Caldwell. (Doubleday and Company, Inc.)	7	32
""			
8	QB VII, by Leon Uris. (Doubleday & Company, Inc.)	--	1
""			
9	THE SECRET WOMAN, by Victoria Holt. (Doubleday.)	8	20
""			
10	PASSENGER TO FRANKFURT, by Agatha Christie. (Dodd, Mead and Company.)	--	1
This	December 6, 1970	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	"THE SENSUOUS WOMAN. by ""J"" (Lyle Stuart, Inc.)"	1	33
""			
""	EVERYTHING YOU ALWAYS WANTED TO KNOW ABOUT SEX, by Dr. David		
2		2	46
""	Reuben. (David McKay and Company.)		
""			
3	INSIDE THE THIRD REICH, by Albert Speer. (MacMillan Company.)	3	16
""			
4	FUTURE SHOCK, by Alvin Toffler. (Random House, Inc.)	5	8
""			
5	THE GREENING OF AMERICA, by Charles Reich. (Random House.)	10	2
""			
6	A WHITE HOUSE DIARY, by Lady Bird Johnson. (Holt McDougal.)	6	3
""			
7	CIVILISATION, by Kenneth Clark. (Harper and Row.)	4	7
""			
8	BODY LANGUAGE, by Julius Fast. (M. Evans and Company, Inc.)	8	18
""			
9	THE WALL STREET JUNGLE, by Richard Ney. (Grove Press.)	7	16
""			
10	PAPILLON, by Henri Charriere. (William Morrow.)	9	9
