This	October 9, 1977	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE SILMARILLION, by J.R.R. Tolkien. (Houghton Mifflin, $10.95.) Middle Earth	1	3
""	in pre-Hobbit days.		
""			
2	THE THORN BIRDS, by Colleen McCullough. (Harper & Row, $9.95.) Australian	2	21
""	family saga.		
""			
3	ILLUSIONS, by Richard Bach. (Delacorte/Eleanor Friede, $5.95.) Messiah	3	17
""	barnstorms Middle America.		
""			
4	DELTA OF VENUS, by Anais Nin. (Harcourt Brace Jovanovich, $10.) Elegant	5	10
""	erotica written for a wealthy patron.		
""			
5	DANIEL MARTIN, by John Fowles. (Little, Brown, $12.95.) English screenwriter	8	3
""	reviews his life.		
""			
6	DYNASTY, by Robert S. Elegant. (McGraw-Hill, $10.95.) Saga of a Eurasian	4	8
""	family in Hong Kong over three generations.		
""			
7	THE CRASH OF '79, by Paul E. Erdman. (Simon & Schuster, $8.95.) Sheiks, oil,	7	43
""	International intrigue and skullduggery.		
""			
8	COMA, by Robin Cook. (Little, Brown, $8.95.) Manchurian horror at the Boston	6	6
""	Memorial Hospital.		
""			
9	THE SECOND DEADLY SIN, by Lawrence Sanders. (Putnam's, $9.95.) Cop	11	4
""	tracks down a painter's murderer.		
""			
10	THE INVESTIGATION, by Dorothy Uhnak. (Simon & Schuster, $9.95.) Woman	9	5
""	accused of murdering her children.		
""			
11	OLIVER'S STORY, by Erich Segal. (Harper & Row, $7.95.) Tearless but well-	10	31
""	"meaning sequel to ""Love Story."""		
""			
12	THE HONOURABLE SCHOOLBOY, by John le Carré. (Knopf, $10.) Espionage in	--	1
""	Hong Kong.		
""			
13	CONDOMINIUM, by John D. MacDonald. (J.B. Lippincott, $10.) Disaster hits	13	25
""	Leisure Village.		
""			
14	FULL DISCLOSURE, by William Safire. (Doubleday, $10.95.) President goes	12	12
""	blind; White House intrigue.		
""			
15	THE BOOK OF MERLYN, by Terence H. White. (University of Texas Press,	--	1
""	"$9.95.) Missing book of ""The Once and Future King."""		
This	October 9, 1977	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	ALL THINGS WISE AND WONDERFUL, by James Herriot. (St. Martin's Press,	1	6
""	$10.) More adventures of a Yorkshire vet.		
""			
2	LOOKING OUT FOR NUMBER ONE, by Robert Ringer. (Cromwell, $9.95.) How	2	14
""	to get yours.		
""			
3	THE BOOK OF LISTS, by David Wallechhinsky, Irving Wallace and Amy Wallace.	3	17
""	(Morrow, $10.95.) Facts that entertain.		
""			
4	THE DRAGONS OF EDEN, by Carl Sagan. (Random House, $8.95.) How human	5	17
""	intelligence evolved: a scientist's speculation.		
""			
5	YOUR ERRONEOUS ZONES, by Dr. Wayne W. Dyer. (Funk & Wagnalls, $6.95.)	4	59
""	Breezy self-help pep talk.		
""			
6	THE CAMERA NEVER BLINKS, by Dan Rather with Mickey Herskowitz. (Morrow,	6	11
""	$10.) TV newsman's story.		
""			
7	VIVIEN LEIGH, by Anne Edwards. (Simon & Schuster, $9.95.) A tragic heroine,	7	12
""	born to please.		
""			
8	IT DIDN'T START WITH WATERGATE, by Victor Lasky. (Dial, $10.) The	9	18
""	Democrats did it too.		
""			
9	THE PATH BETWEEN THE SEAS, by David McCullough. (Simon & Schuster,	8	9
""	$14.95.) The Panama Canal Story.		
""			
10	THE POSSIBLE DREAM, by Charles Paul Conn. (Revell, $6.95.) Story of the	10	5
""	Amway Corporation.		
""			
11	THE MANAGERIAL WOMAN., by Margaret Hennig and Anne Jardim. (Anchor	11	6
""	Press/Doubleday, $7.95.) Up in the organization.		
""			
12	MONTY, by Robert LaGuardia. (Arbor House, $12.95.) Life of the actor	12	3
""	Montgomery Clift.		
""			
13	HOW TO TAKE CHARGE OF YOUR LIFE, by Milfred Newman and Bernard	13	5
""	Berkowitz. (Harcourt Brace Jovanovich, $5.95.) Advice for the failure-prone.		
""			
14	LOOKING GOOD, by Charles Hix. (Hawthorn, $14.95.) Male beauty book.	--	1
""			
15	THE AMITYVILLE HORROR, by Jay Anson. (Prentice-Hall, $7.95.) Haunted	--	1
""	house in suburbia.		
