This	October 1, 1972	Last	Weeks
Week	Fiction	Week	On List
""			
1	JONATHAN LIVINGSTON SEAGULL, by Richard Bach.	1	22
""			
2	THE WINDS OF WAR, by Herman Wouk.	2	45
""			
3	CAPTAINS AND THE KINGS, by Taylor Caldwell.	4	23
""			
4	AUGUST 1914, by Aleksandr Solzhenitsyn.	5	2
""			
5	DARK HORSE, by Fletcher Knebel.	3	12
""			
6	THE WORD, by Irving Wallace.	8	28
""			
7	MY NAME IS ASHER LEV, by Chaim Potok.	6	21
""			
8	A PORTION FOR FOXES, by Jane McIlvaine McClary.	--	16
""			
9	TO SERVE THEM ALL MY DAYS, by R.F. Delderfield.	--	1
""			
10	ON THE NIGHT OF THE SEVENTH MOON, by Victoria Holt.	--	1
This	October 1, 1972	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	I'M O.K.- YOU'RE O.K., by Thomas Harris.	1	24
""			
2	THE PETER PRESCRIPTION, by Laurence J. Peter.	2	8
""			
3	O JERUSALEM!, by Larry Collins and Dominique Lapierre.	3	17
""			
4	ELEANOR: THE YEARS ALONE, by Joseph P. Lash.	4	9
""			
5	OPEN MARRIAGE, by Nena and George O'Neill.	5	28
""			
6	THE SUPER LAWYERS, by Joseph C. Goulden.	6	16
""			
7	FIRE IN THE LAKE, by Frances Fitzgerald.	10	2
""			
8	GEORGE S. KAUFMAN, by Howard Teichmann.	7	12
""			
9	THE BOYS OF SUMMER, by Roger Kahn.	8	24
""			
10	A NATION OF STRANGERS, by Vance Packard.	--	1
