This	February 21, 1971	Last	Weeks
Week	Fiction	Week	On List
""			
1	QB VII, by Leon Uris. (Doubleday & Company, Inc.)	2	12
""			
2	LOVE STORY, by Erich Segal. (Harper and Row.)	1	52
""			
3	PASSENGER TO FRANKFURT, by Agatha Christie. (Dodd, Mead and Company.)	4	12
""			
4	ISLANDS IN THE STREAM, by Ernest Hemingway. (Collins Publishers.)	3	19
""			
5	RICH MAN, POOR MAN, by Irwin Shaw. (Delacorte Press.)	5	20
""			
6	THE CHILD FROM THE SEA, by Elizabeth Goudge. (Putnam Publishing.)	7	23
""			
7	CARAVAN TO VACCARES, by Alistair MacLean. (Doubleday.)	6	10
""			
8	THE NEW CENTURIONS, by Joseph Wambaugh. (Little, Brown and Company.)	--	2
""			
9	THE CRYSTAL CAVE, by Mary Stewart. (William Morrow and Company, Inc.)	8	34
""			
10	THE ANTAGONISTS, by Ernest K. Gann. (Simon and Schuster.)	--	1
This	February 21, 1971	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE GREENING OF AMERICA, by Charles Reich. (Random House.)	1	13
""			
2	FUTURE SHOCK, by Alvin Toffler. (Random House, Inc.)	2	19
""			
3	CIVILISATION, by Kenneth Clark. (Harper and Row.)	4	18
""			
4	KHRUSHCHEV REMEMBERS, by Nikita Khrushchev. (Little, Brown.)	3	7
""			
""	EVERYTHING YOU ALWAYS WANTED TO KNOW ABOUT SEX, by Dr. David		
5		6	57
""	Reuben. (David McKay and Company.)		
""			
6	INSIDE THE THIRD REICH, by Albert Speer. (MacMillan Company.)	7	27
""			
7	CRIME IN AMERICA, by Ramsey Clark. (Simon and Schuster.)	8	11
""			
8	"THE SENSUOUS WOMAN. by ""J"" (Lyle Stuart, Inc.)"	5	44
""			
9	KNOTS, by Ronnie D. Laing. (Routledge.)	9	2
""			
10	THE MAKING OF A SURGEON, by William A. Nolen. (Random House.)	--	1
