This	March 19, 1978	Last	Weeks
Week	Fiction	Week	On List
""			
1	BLOODLINE, by Sidney Sheldon. (Morrow, $9.95.) Love and high financial	1	6
""	intrigue on three continents.		
""			
2	THE THORN BIRDS, by Colleen McCullough. (Harper & Row, $9.95.) Australian	3	44
""	family saga.		
""			
3	THE SILMARILLION, by J.R.R. Tolkien. (Houghton Mifflin, $10.95.) Middle Earth	2	26
""	in pre-Hobbit days.		
""			
4	THE WOMEN'S ROOM, by Marilyn French. (Summit Books, $10.95.) Woman's	6	15
""	rough road to liberation.		
""			
5	THE HONORABLE SCHOOLBOY, by John le Carré. (Knopf, $10.) Espionage in	4	24
""	Hong Kong.		
""			
6	ILLUSIONS, by Richard Bach. (Delacorte/Eleanor Friede, $5.95.) Messiah	7	40
""	barnstorms Middle America.		
""			
7	THE BLACK MARBLE, by Joseph Wambaugh. (Delacorte, $9.95.) Cops and	5	12
""	dogknappers in Southern California.		
""			
8	RACHEL, THE RABBI'S WIFE, by Sylvia Tenenbaum. (Morrow, $9.95.) Keeping	10	4
""	the faith in suburbia.		
""			
9	SCRUPLES, by Judith Krantz. (Crown, $10.) Woman's rise in the fashion world.	11	2
""			
10	DREAMS DIE FIRST, by Harold Robbins. (Simon & Schuster, $9.95.) Hustler-type	8	21
""	girlie magazine publisher.		
""			
11	DELTA OF VENUS, by Anais Nin. (Harcourt Brace Jovanovich, $10.) Elegant	12	32
""	erotica written for a wealthy patron.		
""			
12	BEGGARMAN, THIEF, by Irwin Shaw. (Delacorte, $9.95.) The next generation of	9	22
""	Jordaches takes over.		
""			
13	THE BOOK OF MERLYN, by Terence H. White. (University of Texas Press,	15	24
""	"$9.95.) Missing book of ""The Once and Future King."""		
""			
14	DANIEL MARTIN, by John Fowles. (Little, Brown, $12.95.) English screenwriter	--	25
""	reviews his life.		
""			
15	DYNASTY, by Robert S. Elegant. (McGraw-Hill, $10.95.) Saga of a Eurasian	14	30
""	family in Hong Kong over three generations.		
This	March 19, 1978	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE ENDS OF POWER, by H.R. Halderman with Joseph DiMona. (Times Books,	11	2
""	$12.95.) Watergate, etc. by the former Presidential aide.		
""			
2	THE COMPLETE BOOK OF RUNNING, by James F. Fixx. (Random House, $10.)	1	17
""	For fun and health.		
""			
3	ALL THINGS WISE AND WONDERFUL, by James Herriot. (St. Martin's Press,	2	29
""	$10.) More adventures of a Yorkshire vet.		
""			
4	THE AMITYVILLE HORROR, by Jay Anson. (Prentice-Hall, $7.95.) Haunted	5	20
""	house in suburbia.		
""			
5	THE SECOND RING OF POWER, by Carlos Castaneda. (Simon & Schuster,	4	14
""	$9.95.) Sorceress tests Castaneda.		
""			
6	MY MOTHER/MY SELF, by Nancy Friday. (Delacorte, $9.95.) A study of the	6	7
""	mother and daughter relationship.		
""			
7	GNOMES, text by Wil Huygen, illustrated by Rien Poortvliet. (Harry N. Abrams,	3	16
""	$14.95.) Everything you wanted to know about the little people.		
""			
8	LOOKING OUT FOR NUMBER ONE, by Robert Ringer. (Cromwell, $9.95.) How	7	37
""	to get yours.		
""			
9	COMING INTO THE COUNTRY, by John McPhee. (Farrar, Straus & Giroux,	8	9
""	$10.95.) The last of the big country - Alaska.		
""			
10	ARNOLD: The Education of a Body Builder, by Arnold Schwarzenegger and	12	7
""	Douglas Kent Hall. (Simon & Schuster, $9.95.) Tips from the superstar of		
""	"""Pumping Iron."""		
""			
11	DESIGNING YOUR FACE, by Way Bandy. (Random House, $8.95.) How to use	10	13
""	cosmetics.		
""			
12	ON PHOTOGRAPHY, by Susan Sontag. (Farrar, Straus & Giroux, $7.95.) Six	13	3
""	critical essays on the medium.		
""			
13	THE WOMAN'S DRESS FOR SUCCESS BOOK, by John Malloy. (Follett, $9.95.)	9	14
""	Female guide to tasteful apparel.		
""			
14	INNER SKIING, by W. Timothy Gallwey and Robert Kriegel. (Random House,	14	8
""	$8.95.) Improving your mental attitude.		
""			
15	THE COUNTRY DIARY OF AN EDWARDIAN LADY, by Edith Holden. (Holt,	15	19
""	$14.95.) Record kept y a nature-lover and illustrator.		
