This	November 8, 1970	Last	Weeks
Week	Fiction	Week	On List
""			
1	LOVE STORY, by Erich Segal. (Harper and Row.)	1	37
""			
2	THE CRYSTAL CAVE, by Mary Stewart. (William Morrow and Company, Inc.)	2	19
""			
3	ISLANDS IN THE STREAM, by Ernest Hemingway. (Collins Publishers.)	3	4
""			
4	GOD IS AN ENGLISHMAN, by R.F. Delderfield. (Simon and Schuster.)	4	9
""			
5	THE CHILD FROM THE SEA, by Elizabeth Goudge. (Putnam Publishing.)	5	8
""			
6	RICH MAN, POOR MAN, by Irwin Shaw. (Delacorte Press.)	6	5
""			
7	GREAT LION OF GOD, by Taylor Caldwell. (Doubleday and Company, Inc.)	7	28
""			
8	THE SECRET WOMAN, by Victoria Holt. (Doubleday.)	8	16
""			
9	CALICO PALACE, by Gwen Bristow. (Thomas Y. Crowell Co.)	9	25
""			
""	THE FRENCH LIEUTENANT'S WOMAN, by John Fowles. (Little, Brown and		
10		10	50
""	Company.)		
This	November 8, 1970	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	"THE SENSUOUS WOMAN. by ""J"" (Lyle Stuart, Inc.)"	1	29
""			
""	EVERYTHING YOU ALWAYS WANTED TO KNOW ABOUT SEX, by Dr. David		
2		2	42
""	Reuben. (David McKay and Company.)		
""			
3	INSIDE THE THIRD REICH, by Albert Speer. (MacMillan Company.)	3	12
""			
4	THE WALL STREET JUNGLE, by Richard Ney. (Grove Press.)	8	12
""			
5	ZELDA, by Nancy Milford. (Harper & Row.)	4	20
""			
6	BODY LANGUAGE, by Julius Fast. (M. Evans and Company, Inc.)	6	14
""			
7	FUTURE SHOCK, by Alvin Toffler. (Random House, Inc.)	7	4
""			
8	PAPILLON, by Henri Charriere. (William Morrow.)	5	5
""			
9	BALL FOUR, by Jim Bouton and Leonard Shecter. (World Publishing Company.)	--	17
""			
10	CIVILISATION, by Kenneth Clark. (Harper and Row.)	--	3
