This	January 4, 1976	Last	Weeks
Week	Fiction	Week	On List
""			
1	CURTAIN, by Agatha Christie. (Dodd, Mead, $7.95.) Can this be the end of	1	14
""	Hercule Poirot?		
""			
2	THE GREEK TREASURE, by Irving Stone. (Doubleday, $10.95.) Faithful if	2	11
""	sluggish novel about Heinrich Schliemann, discoverer of Troy.		
""			
3	RAGTIME, by E. L. Doctorow. (Random House, $8.95.) A syncopated-gaited	3	23
""	evocation of turn-of-the-century America.		
""			
4	THE CHOIRBOYS, by Joseph Wambaugh. (Delacorte, $8.95.) Tough and	4	6
""	scatological portrait of off-duty cops.		
""			
5	IN THE BEGINNING, by Chaim Potok. (Knopf, $8.95.) Familiar Potok theme -	5	7
""	orthodoxy vs. modernity - probed in greater depth.		
""			
6	LOOKING FOR MR. GOODBAR, by Judith Rossner. (Simon &Schuster, $7.95.)	6	29
""	Stunning psychological study of a woman's passive complicity in her own death.		
""			
7	HUMBOLDT'S GIFT, by Saul Bellow. (Viking Press, $10.) Bellow on money, art,	9	18
""	power, and ideas in America.		
""			
8	THE EAGLE HAS LANDED, by Jack Higgins. (Holt, Rinehart & Winston, $8.95.)	7	22
""	Mixed fact and fiction about 1943 plot to kidnap Churchill.		
""			
9	SHOGUN, by James Clavell. (Atheneum, $12.50.) Sprawling tale of intrigue and	8	25
""	bloodshed in 17th-century Japan.		
""			
10	"THE MONEYCHANGERS, by Arthur Hailey. (Doubleday, $10.) The ""Airport"" et"	--	37
""	seq. treatment -- this time applied to banking.		
This	January 4, 1976	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	BRING ON THE EMPTY HORSES, by David Niven. (Putnam's, $9.95.) Superior	1	11
""	Hollywood anecdotiana.		
""			
2	THE RELAXATION RESPONSE, by Herbert Benson, M.D. (William Morrow,	2	9
""	$5.95.) Non-TM meditation technique to relieve tension.		
""			
3	SYLVIA PORTER'S MONEY BOOK, by Sylvia Porter, $12.50.) Useful home	3	26
""	financial adviser.		
""			
4	ANGELS, by Billy Graham. (Doubleday, $4.95.) Fundamentalist interpretation of	4	6
""	angels' role in heaven and on earth.		
""			
5	POWER!, by Michael Korda. (Random House, $8.95.) A guidebook for the	5	12
""	upwardly mobile with an amoral message.		
""			
6	THE AGE OF NAPOLEON, by Will and Ariel Durant. (Simon & Schuster, $17.50.)	8	4
""	Popularized history that is more popularized than history.		
""			
7	THE ASCENT OF MAN,  by J. Bronowski. (Little, Brown, $15.) Instructive lecture	--	30
""	course on the evolution of science and technology.		
""			
8	MY LIFE, by Golda Meir. (Putnam's, $12.50.) Stately, but often moving	7	3
""	autobiography of the  former Israeli Premier.		
""			
9	THE NEW YORKER ALBUM OF DRAWINGS, 1925-1975. (Viking Press, $15.) A	9	2
""	cartoon history of our times.		
""			
10	WINNING THROUGH INTIMIDATION, by Robert J. Ringer. (Funk & Wagnalls,	6	18
""	$9.95.) How to close the big deal.		
