This	July 18, 1971	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE PASSIONS OF THE MIND, by Irving Stone. (Doubleday and Company.)	1	17
""			
2	THE EXORCIST, by William Peter Blatty. (Harper and Row.)	2	5
""			
3	THE NEW CENTURIONS, by Joseph Wambaugh. (Little, Brown and Company.)	8	22
""			
4	QB VII, by Leon Uris. (Doubleday & Company, Inc.)	3	33
""			
5	THE BELL JAR, by Sylvia Plath. (Harper and Row.)	4	11
""			
6	THE DRIFTERS, by James A. Michener. (Random House.)	7	4
""			
7	THE OTHER, by Thomas Tryon. (Alfred a Knopf.)	5	5
""			
8	PENMARRIC, by Susan Howatch. (Simon & Schuster.)	6	7
""			
9	THE SHADOW OF THE LYNX, by Victoria Holt. (Doubleday.)	--	1
""			
10	LOVE IN THE RUINS, by Walker Percy. (Farrar Straus Giroux.)	--	5
This	July 18, 1971	Last	Weeks
Week	Non-Fiction	Week	On List
""			
""	BURY MY HEART AT WOUNDED KNEE, by Dee Brown. (Holt, Rinehart and		
1		1	19
""	Winston.)		
""			
2	THE FEMALE EUNUCH, by Germaine Greer. (McGraw-Hill Book Company.)	2	10
""			
3	"THE SENSUOUS MAN, by ""M"" (Lyle Stuart, Inc.)"	3	20
""			
4	BOSS, by Mike Royko. (Dutton Books and Co., Inc.)	4	16
""			
5	FUTURE SHOCK, by Alvin Toffler. (Random House, Inc.)	5	40
""			
6	AMERICA, INC, by Morton Mintz and Jerry S. Cohen. (Dial Press.)	6	3
""			
7	THE GREENING OF AMERICA, by Charles Reich. (Random House.)	7	34
""			
""	STILWELL AND THE AMERICAN EXPERIENCE IN CHINA,  1911-1945, by		
8		8	21
""	Barbara Wertheim Tuchman. (MacMillan Publishing Company.)		
""			
""	THE EUROPEAN DISCOVERY OF AMERICA, by Samuel Eliot Morison. (Oxford		
9		--	10
""	University Press.)		
""			
10	THE MEMOIRS OF CHIEF RED FOX, by Carl Asher. (McGraw Hill.)	--	2
