This	November 4, 1973	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE HOLLOW HILLS, by Mary Stewart. (Morrow.)	1	17
""			
2	THE HONORARY CONSUL, by Graham Greene.(Simon and Schuster.)	2	5
""			
""	THE BILLION DOLLAR SURE THING, by Paul Emil Erdman. (Scribner Book		
3		4	14
""	Company.)		
""			
4	WORLD WITHOUT END, AMEN, by Jimmy Breslin. (Viking.)	5	8
""			
5	BREAKFAST OF CHAMPIONS, by Kurt Vonnegut. (Delacorte Press.)	3	26
""			
6	THE SALAMANDER, by Morris L. West. (Morrow.)	6	8
""			
7	THE FIRST DEADLY SIN, by Lawrence Sanders. (Putnam.)	10	2
""			
8	ONCE IS NOT ENOUGH, by Jacqueline Susann. (William Morrow and Company.)	7	31
""			
9	HARVEST HOME, by Thomas Tryon. (Alfred A. Knopf, Inc.)	8	17
""			
10	CURSE OF THE KINGS, by Victoria Holt. (Doubleday.)	9	12
This	November 4, 1973	Last	Weeks
Week	Non-Fiction	Week	On List
""			
""	HOW TO BE YOUR OWN BEST FRIEND, by Mildred Newman and Bernard		
1		2	15
""	Berkowitz with Jean Owen. (Random House.)		
""			
2	THE JOY OF SEX, by Alex Comfort. (Crown.)	1	46
""			
3	PENTIMENTO, by Lilian Hellman. (Little, Brown.)	6	4
""			
4	IN ONE ERA AND OUT THE OTHER, by Sam Levenson. (Simon & Schuster.)	5	7
""			
5	THE ONION FIELD, by Joseph Wambaugh. (Delacorte Press.)	4	6
""			
6	COSELL, by Howard Cosell. (Playboy Press.)	9	4
""			
""	THE MAKING OF THE PRESIDENT 1972, by Theodore H. White. (Atheneum		
7		3	12
""	Books.)		
""			
""	WEIGHT WATCHERS PROGRAM COOK BOOK, by Jean Nidetch. (Healthridge		
8		10	24
""	Press.)		
""			
9	PORTRAIT OF A MARRIAGE, by Nigel Nicolson. (Atheneum.)	--	1
""			
10	DR. ATKINS' DIET REVOLUTION, by Dr. Robert Atkins. (David McKay.)	7	49
