This	May 29, 1977	Last	Weeks
Week	Fiction	Week	On List
""			
1	OLIVER'S STORY, by Erich Segal. (Harper & Row, $7.95.) Tearless but well-	2	12
""	"meaning sequel to ""Love Story."""		
""			
2	FALCONER, by John Cheever. (Knopf, $7.95.) Stunning prison novel of escape	1	9
""	and redemption.		
""			
3	THE CRASH OF '79, by Paul E. Erdman. (Simon & Schuster, $8.95.) Sheiks, oil,	3	24
""	International intrigue and skullduggery.		
""			
4	CONDOMINIUM, by John D. MacDonald. (J.B. Lippincott, $10.) Disaster hits	5	6
""	Leisure Village.		
""			
5	THE CHANCELLOR MANUSCRIPT, by Robert Ludlum. (Dial, $10.) Topical	6	10
""	thriller.		
""			
6	TRINITY, by Leon Uris. (Doubleday, $10.95.) One family's meander through a	4	62
""	century of modern Irish history.		
""			
7	THE THORN BIRDS, by Colleen McCullough. (Harper & Row, $9.95.) Australian	10	2
""	family saga.		
""			
8	HOW TO SAVE YOUR OWN LIFE, by Erica Jong. (Holt, Rinehart & Watson,	7	9
""	$8.95.) Isadora again.		
""			
9	A BOOK OF COMMON PRAYER, by Joan Didion. (Simon & Schuster, $8.95.) A	9	6
""	woman adrift...		
""			
10	EAST WIND, RAIN, by N. Richard Nash. (Atheneum, $9.95.) Pearl Harbor on the	8	3
""	eve.		
This	May 29, 1977	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	YOUR ERRONEOUS ZONES, by Dr. Wayne W. Dyer. (Funk & Wagnalls, $6.95.)	1	40
""	Breezy self-help pep talk.		
""			
2	PASSAGES, by Gail Sheehy. (Dutton, $9.95.) Help for adults undergoing	2	49
""	developmental crises.		
""			
3	ROOTS, by Alex Haley. (Doubleday, $12.50.) One man's family and an important	3	34
""	document of Black History.		
""			
4	HAYWIRE, by Brooke Hayward. (Knopf, $10.) Moving memoirs of a Hollywood	5	10
""	childhood.		
""			
5	CHANGING, by Liv Ullmann. (Knopf, $8.95.) The film star on life, Bergman and,	6	14
""	sketchily, her art.		
""			
6	THE GAMESMAN, by Michael Maccoby. (Simon & Schuster, $8.95.) Innovative	4	13
""	study of the new corporate man, to whom winning is the only thing.		
""			
7	THE GRASS IS ALWAYS GREENER OVER THE SEPTIC TANK, by Erma	7	32
""	Bombeck. (McGraw-Hill, $6.95.) Suburban humor by the columnist.		
""			
8	THE DAVID KOPAY STORY, by David Kopay and Perry Deane Young. (Arbor	10	6
""	House, $8.95.) Football player on his homosexuality.		
""			
9	MAJESTY, by Robert Lacey. (Harcourt Brace Jovanovich, $12.50.) The Queen	8	7
""	Elizabeth II story.		
""			
10	FISHBAIT: The Memoirs of the Congressional Doorkeeper, by William Miller, as	--	1
""	told to Frances Spatz Leighton. (Prentice-Hall, $12.50.) Capitol Hill tell-all.		
