This	August 2, 1970	Last	Weeks
Week	Fiction	Week	On List
""			
1	LOVE STORY, by Erich Segal. (Harper and Row.)	1	23
""			
2	GREAT LION OF GOD, by Taylor Caldwell. (Doubleday and Company, Inc.)	3	14
""			
""	THE FRENCH LIEUTENANT'S WOMAN, by John Fowles. (Little, Brown and		
3		2	36
""	Company.)		
""			
4	THE CRYSTAL CAVE, by Mary Stewart. (William Morrow and Company, Inc.)	5	5
""			
5	DELIVERANCE, by James Dickey. (Houghton Mifflin Company.)	4	17
""			
6	CALICO PALACE, by Gwen Bristow. (Thomas Y. Crowell Co.)	6	11
""			
7	BECH: A BOOK, by John Updike. (Alfred A. Knopf.)	10	2
""			
8	THE LORD WON'T MIND, by Gordon Merrick. (Bernard Geis.)	8	7
""			
9	SUCH GOOD FRIENDS, by Lois Gould. (Random House.)	--	4
""			
10	THE SECRET WOMAN, by Victoria Holt. (Doubleday.)	9	2
This	August 2, 1970	Last	Weeks
Week	Non-Fiction	Week	On List
""			
""	EVERYTHING YOU ALWAYS WANTED TO KNOW ABOUT SEX, by Dr. David		
1		1	28
""	Reuben. (David McKay and Company.)		
""			
2	"THE SENSUOUS WOMAN. by ""J"" (Lyle Stuart, Inc.)"	3	15
""			
3	ZELDA, by Nancy Milford. (Harper & Row.)	4	6
""			
4	UP THE ORGANIZATION, by Robert Townsend. (Alfred A. Knopf.)	2	18
""			
5	BALL FOUR, by Jim Bouton and Leonard Shecter. (World Publishing Company.)	5	4
""			
""	HUMAN SEXUAL INADEQUACY, by William H. Masters and Virginia E. Johnson.		
6		6	10
""	(Little Brown and Company.)		
""			
7	THE NEW ENGLISH BIBLE. (Oxford University Press.)	8	18
""			
8	MARY QUEEN OF SCOTS, by Antonia Fraser. (Delacorte Press.)	7	34
""			
9	HARD TIMES, by Studs Terkel. (Random House.)	9	13
""			
10	CIVILISATION, by Kenneth Clark. (Harper and Row.)	--	1
