This	September 17, 1972	Last	Weeks
Week	Fiction	Week	On List
""			
1	JONATHAN LIVINGSTON SEAGULL, by Richard Bach.	1	20
""			
2	THE WINDS OF WAR, by Herman Wouk.	2	43
""			
3	CAPTAINS AND THE KINGS, by Taylor Caldwell.	3	21
""			
4	DARK HORSE, by Fletcher Knebel.	4	10
""			
5	MY NAME IS ASHER LEV, by Chaim Potok.	5	19
""			
6	THE WORD, by Irving Wallace.	7	26
""			
7	A PORTION FOR FOXES, by Jane McIlvaine McClary.	6	15
""			
8	THE TERMINAL MAN, by Michael Crichton.	8	18
""			
9	THE LEVANTER, by Eric Ambler.	9	9
""			
10	REPORT TO THE COMMISSIONER, by James Mills.	10	5
This	September 17, 1972	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	I'M O.K.- YOU'RE O.K., by Thomas Harris.	1	22
""			
2	O JERUSALEM!, by Larry Collins and Dominique Lapierre.	2	15
""			
3	THE PETER PRESCRIPTION, by Laurence J. Peter.	3	6
""			
4	OPEN MARRIAGE, by Nena and George O'Neill.	6	26
""			
5	THE SUPER LAWYERS, by Joseph C. Goulden.	5	14
""			
6	ELEANOR: THE YEARS ALONE, by Joseph P. Lash.	4	7
""			
7	THE BOYS OF SUMMER, by Roger Kahn.	7	22
""			
8	GEORGE S. KAUFMAN, by Howard Teichmann.	8	10
""			
9	O CONGRESS, by Donald Riegle with Trevor Armbrister.	9	5
""			
10	ELEANOR AND FRANKLIN, by Joseph P. Lash.	--	40
