This	April 18, 1999	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE TESTAMENT, by John Grisham. (Doubleday, $27.95.) A reclusive billionaire,	1	9
""	a burned-out lawyer and a missionary are brought together by a startling secret.		
""			
2	BITTERSWEET, by Danielle Steel. (Delacorte, $26.95.) A woman copes with a	--	1
""	midlife crisis: should she continue to raise a family or should she pursue her old		
""	career?		
""			
3	VITTORIO, THE VAMPIRE, by Anne Rice. (Knopf, $19.95.) A supernatural siren	2	3
""	seduces a teen-age boy.		
""			
4	TARA ROAD, by Maeve Binchy. (Delacorte, $24.95.) Two women -- one from	3	5
""	Ireland, one from New England -- exchange houses for the summer.		
""			
5	WHAT'S HEAVEN? by Maria Shriver. Illustrated by Sandra Speidel. (Golden	7	2
""	Books, $15.) When little Kate's great-grandmother dies, her mother consoles her.		
""			
6	RIVER'S END, by Nora Roberts. (Putnam, $23.95.) The daughter of a glamorous	4	5
""	Hollywood couple confronts the horrifying events that befell her family years		
""	earlier.		
""			
7	HARRY POTTER AND THE SORCERER'S STONE, by J. K. Rowling.	8	17
""	(Levine/Scholastic, $16.95.) A British boy finds his fortune attending a school of		
""	witchcraft.		
""			
8	SINGLE & SINGLE, by John le Carré. (Scribner, $26.) A British bank becomes	5	5
""	involved in money laundering for drug merchants from the former Soviet Union.		
""			
9	ABIDE WITH ME, by E. Lynn Harris. (Doubleday, $24.95.) The friendships and	6	3
""	sexual relationships of young people whose careers are beginning to blossom.		
""			
10	HUSH MONEY, by Robert B. Parker. (Putnam, $22.95.) Spenser encounters	11	4
""	racial, sexual and academic politics when a black professor is implicated in a		
""	suicide.		
""			
11	ASHES TO ASHES, by Tami Hoag. (Bantam, $24.95.) Kate Conlan, a former	9	5
""	F.B.I. agent, tracks a serial killer.		
""			
12	THE POISONWOOD BIBLE, by Barbara Kingsolver. (Harper Flamingo, $26.) Five	10	25
""	female characters narrate this novel set in the Belgian Congo.		
""			
13	APOLLYON, by Tim LaHaye and Jerry B. Jenkins. (Tyndale, $19.97.) After the	12	8
""	rapture of the saved, the world's remaining believers confront the Antichrist.		
""			
14	VECTOR, by Robin Cook. (Putnam, $24.95.) A New York City cabdriver, once a	13	5
""	Soviet expert in biological weapons, joins forces with a neofascist skinhead militia.		
""			
15	EVENSONG, by Gail Godwin. (Ballantine, $25.) A young pastor in a Smoky	--	1
This	April 18, 1999	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	ALL TOO HUMAN, by George Stephanopoulos. (Little, Brown, $27.95.) The	1	4
""	former adviser to President Clinton recalls his years in the White House.		
""			
2	THE GREATEST GENERATION, by Tom Brokaw. (Random House, $24.95.) The	2	18
""	lives of men and women who came of age during the Depression and World War		
""	II.		
""			
3	YESTERDAY, I CRIED, by Iyanla Vanzant. (Simon & Schuster, $22.) A counselor	6	3
""	recalls how she turned painful experiences into feelings of hope.		
""			
4	TUESDAYS WITH MORRIE, by Mitch Albom. (Doubleday, $19.95.) A sportswriter	4	78
""	tells of his weekly visits to his old college mentor, who was near death's door.		
""			
5	BUSINESS @ THE SPEED OF THOUGHT, by Bill Gates with Collins Hemingway.	5	2
""	(Warner, $30.) The chairman of Microsoft discusses how new technology is		
""	changing the ways business is done.		
""			
6	ANOTHER COUNTRY, by Mary Pipher. (Riverhead, $24.95.) The problems of	12	3
""	people whose relatives are growing old.		
""			
7	THE CENTURY, by Peter Jennings and Todd Brewster. (Doubleday, $60.) An	11	20
""	account of the 20th century.		
""			
8	THE ART OF HAPPINESS, by the Dalai Lama and Howard C. Cutler. (Riverhead,	7	13
""	$22.95.) What Buddhism and common sense tell us about everyday problems.		
""			
9	MONICA'S STORY, by Andrew Morton. (St. Martin's, $24.95.) A biography of	3	5
""	Monica Lewinsky.		
""			
10	BLIND MAN'S BLUFF, by Sherry Sontag and Christopher Drew with Annette	14	20
""	Lawrence Drew. (Public Affairs, $25.) American submarine espionage.		
""			
11	BLACK HAWK DOWN, by Mark Bowden. (Atlantic Monthly, $24.) The bloody	10	3
""	battle between American forces and Somali street fighters in Mogadishu in 1993.		
""			
12	THE MAJORS, by John Feinstein. (Little, Brown, $25.) A journalist's account of the	--	1
""	1998 Masters, U.S. Open, British Open and P.G.A. golf tournaments.		
""			
13	REACHING TO HEAVEN, by James Van Praagh. (Dutton, $22.95.) Death, the	9	6
""	spirit world and reincarnation.		
""			
14	PERFECT MURDER, PERFECT TOWN, by Lawrence Schiller. (HarperCollins,	8	7
""	$26.) The death of JonBenet Ramsey and its effect on the city of Boulder, Colo.		
""			
15	TRAVELING MERCIES, by Anne Lamott. (Pantheon, $23.) A chronicle of the	13	10
""	author's journey toward faith and spirituality.		
