This	December 30, 1990	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE PLAINS OF PASSAGE, by Jean M. Auel. (Crown, $24.95.) The experiences	1	11
""	of a couple on a trek on horseback across Europe in the Ice Age.		
""			
2	FOUR PAST MIDNIGHT, by Stephen King. (Viking, $22.95.) Four novellas about	2	16
""	horror and terror in the late-night hours.		
""			
3	THE POLAR EXPRESS, written and illustrated by Chris Van Allsburg. (Houghton	3	28
""	Mifflin, $17.95.) A small boy's Christmas Eve train ride.		
""			
4	THE WITCHING HOUR, by Anne Rice. (Knopf, $22.95.) The relationship of a	4	8
""	professional woman, the descendant of witches, and a rich man she brings back		
""	to life after he drowns.		
""			
5	DAZZLE, by Judith Krantz. (Crown, $21.95.) The familial, professional and	6	5
""	romantic life of an eighth-generation California woman who becomes a celebrity		
""	photographer.		
""			
6	MEMORIES OF MIDNIGHT, by Sidney Sheldon. (Morrow, $21.95.) The destiny of	7	19
""	an American woman is haunted by a vengeful Greek tycoon.		
""			
7	CARL'S CHRISTMAS, by Alexandra Day. (Farrar, Straus & Giroux, $10.95.) A	5	3
""	picture story about a dog who takes care of a baby while its parents perform		
""	Christmastime chores.		
""			
8	JURASSIC PARK, by Michael Crichton. (Knopf, $19.95.) A biotechnician uses	8	5
""	genetic engineering to clone dinosaurs for a theme park.		
""			
9	THE BURDEN OF PROOF, by Scott Turow. (Farrar, Straus & Giroux, $22.95.) An	10	29
""	attorney tries to unravel the mystery of his wife's death.		
""			
10	LONGSHOT, by Dick Francis. (Putnam, $19.95.) An author of survival guides	9	10
""	attempts to write about the world of horse racing.		
""			
11	THE STAND, by Stephen King. (Doubleday, $24.95.) Doomsday brings horrors to	14	31
""	America; the uncut version of a novel first published in 1978.		
""			
12	LADY BOSS, by Jackie Collins. (Simon & Schuster, $21.95.) Lucky Santangelo	12	13
""	schemes and maneuvers to get control of a major movie studio.		
""			
13	OH, THE PLACES YOU'LL GO! by Dr. Seuss. (Random House, $12.95.) The	11	45
""	problems of finding your way through life; in verse and pictures.		
""			
14	THE WILD CHRISTMAS REINDEER, written and illustrated by Jan Brett.	13	3
""	(Putnam, $14.95.) Little Teeka responds to Santa's request that she get his		
""	reindeer ready for the Christmas Eve ride.		
""			
15	POSSESSION, by A. S. Byatt. (Random House, $22.95.) A pair of British	15	2
This	December 30, 1990	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	A LIFE ON THE ROAD, by Charles Kuralt. (Putnam, $19.95.) The memoirs of the	1	7
""	itinerant television newscaster.		
""			
2	THE CIVIL WAR, by Geoffrey C. Ward with Ric Burns and Ken Burns. (Knopf,	2	12
""	$50.) From Fort Sumter to Appomattox, in words and pictures.		
""			
3	BO KNOWS BO, by Bo Jackson and Dick Schaap. (Doubleday, $18.95.) The	3	7
""	autobiography of the athlete who plays baseball for the Kansas City Royals and		
""	football for the Los Angeles Raiders.		
""			
4	MILLIE'S BOOK, as dictated to Barbara Bush. (Morrow, $17.95.) The memoirs of	4	14
""	the English springer spaniel who lives in the White House.		
""			
5	ALL I REALLY NEED TO KNOW I LEARNED IN KINDERGARTEN, by Robert	6	7
""	Fulghum. (Villard, $8.95.) An illustrated gift edition of the inspirational essay, with		
""	new commentary.		
""			
6	IRON JOHN, by Robert Bly. (Addison-Wesley, $18.95.) The passage of the male	5	6
""	from boyhood into manhood, as practiced in various cultures.		
""			
7	THE CAT AND THE CURMUDGEON, by Cleveland Amory. (Little, Brown,	7	11
""	$17.95.) The continuing contentions of two curmudgeons.		
""			
8	GET TO THE HEART, by Barbara Mandrell with George Vecsey. (Bantam,	9	15
""	$19.95.) The autobiography of the country-music singer.		
""			
9	AN AMERICAN LIFE, by Ronald Reagan. (Simon & Schuster, $24.95.) The	8	6
""	autobiography of the 40th President.		
""			
10	FRIDAY NIGHT LIGHTS, by H. G. Bissinger. (Addison-Wesley, $19.95.) A high	10	13
""	school football season in Odessa, Tex.		
""			
11	IF I EVER GET BACK TO GEORGIA, I'M GONNA NAIL MY FEET TO THE	15	2
""	GROUND, by Lewis Grizzard. (Villard, $17.95.) The humorist recalls his Georgia		
""	boyhood and newspaper career.		
""			
12	SUDDENLY, by George F. Will. (Free Press, $19.95.) Essays about America's	12	3
""	success in the cold war and the strains now developing in its society and		
""	Government.		
""			
13	GOD, COUNTRY, NOTRE DAME, by Theodore M. Hesburgh with Jerry Reedy.	--	1
""	(Doubleday, $21.95.) The autobiography of the theologian and former president of		
""	the University of Notre Dame.		
""			
14	ALL I REALLY NEED TO KNOW I LEARNED IN KINDERGARTEN, by Robert	--	94
""	Fulghum. (Villard, $17.95.) A collection of inspirational essays.		
