This	February 7, 1999	Last	Weeks
Week	Fiction	Week	On List
""			
1	SOUTHERN CROSS, by Patricia Cornwell. (Putnam, $25.95.) A former police	1	2
""	chief finds herself summoned to Richmond to clean up scandalous conditions.		
""			
2	SEIZE THE NIGHT, by Dean Koontz. (Bantam, $26.95.) A man who can live only	3	4
""	at night tracks children who have mysteriously disappeared in a California town.		
""			
3	IN DANGER'S PATH, by W. E. B. Griffin. (Putnam, $24.95.) During World War II,	5	2
""	Fleming Pickering, a Marine officer, performs perilous missions in the Pacific.		
""			
4	A MAN IN FULL, by Tom Wolfe. (Farrar, Straus & Giroux, $28.95.) Life in Atlanta	2	12
""	on the cusp of the millennium, as Old South values collide with a new world.		
""			
5	BILLY STRAIGHT, by Jonathan Kellerman. (Random House, $25.95.) A 12-year-	4	4
""	old boy, trying to survive on Los Angeles's mean streets, witnesses a brutal		
""	murder.		
""			
6	THE CAT WHO SAW STARS, by Lilian Jackson Braun. (Putnam, $22.95.) Jim	6	2
""	Qwilleran's vacation is upset when his feline friends contend with U.F.O.'s.		
""			
7	THE POISONWOOD BIBLE, by Barbara Kingsolver. (Harper Flamingo, $26.) Five	8	15
""	female characters, a missionary's family, narrate this novel set in the Belgian		
""	Congo during that country's fight for independence.		
""			
8	HARRY POTTER AND THE SORCERER'S STONE, by J. K. Rowling.	9	7
""	(Levine/Scholastic, $16.95.) A Scottish boy finds his fortune attending a school of		
""	witchcraft.		
""			
9	ANGELS FLIGHT, by Michael Connelly. (Little, Brown, $25.) Harry Bosch, a	10	4
""	detective with the L.A.P.D., investigates the murder of a lawyer whom the police		
""	hated.		
""			
10	WHEN THE WIND BLOWS, by James Patterson. (Little, Brown, $25.) A young girl	11	13
""	helps a widow and an F.B.I. agent uncover a deadly plot.		
""			
11	THE SIMPLE TRUTH, by David Baldacci. (Warner, $25.) The appeal by a man	7	10
""	serving a life sentence for murder creates chaos in Washington's legal community.		
""			
12	RAINBOW SIX, by Tom Clancy. (Putnam, $27.95.) John Clark, heading an	--	24
""	international task force, investigates terrorist incidents in Switzerland, Germany		
""	and Spain.		
""			
13	AMSTERDAM, by Ian McEwan. (Talese/Doubleday, $21.) The death of a woman	15	3
""	they both loved has far-reaching consequences for two London celebrities, a		
""	composer and a newspaper editor.		
""			
14	MARLFOX, by Brian Jacques. (Philomel, $22.99.) The 11th volume in the Redwall	--	1
""	series, about a fantasy world rife with marvels, evil and heroic creatures.		
This	February 7, 1999	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE GREATEST GENERATION, by Tom Brokaw. (Random House, $24.95.) The	1	8
""	lives of men and women who came of age during the Depression and World War		
""	II.		
""			
2	TUESDAYS WITH MORRIE, by Mitch Albom. (Doubleday, $19.95.) A sportswriter	2	68
""	tells of his weekly visits to his old college mentor, who was near death's door.		
""			
3	BLIND MAN'S BLUFF, by Sherry Sontag and Christopher Drew with Annette	4	10
""	Lawrence Drew. (Public Affairs, $25.) American submarine espionage from the		
""	early cold war years to the present.		
""			
4	THE CENTURY, by Peter Jennings and Todd Brewster. (Doubleday, $60.) An	3	10
""	account of the 20th century, complete with photographs and first-person		
""	narratives.		
""			
5	CONVERSATIONS WITH GOD: Book 1, by Neale Donald Walsch. (Putnam,	10	109
""	$19.95.) The author addresses questions of good and evil, guilt and sin.		
""			
6	CONVERSATIONS WITH GOD: Book 3, by Neale Donald Walsch. (Hampton	6	12
""	Roads, $22.95.) More discussions of moral questions.		
""			
7	THE PROFESSOR AND THE MADMAN, by Simon Winchester. (HarperCollins,	7	19
""	$22.) How a murderer helped compile the Oxford English Dictionary.		
""			
8	FOR THE LOVE OF THE GAME, by Michael Jordan. Edited by Mark Vancil.	5	11
""	(Crown, $50.) A profusely illustrated memoir by the former N.B.A. superstar.		
""			
9	THE ART OF HAPPINESS, by the Dalai Lama and Howard C. Cutler. (Riverhead,	13	3
""	$22.95.) What Buddhist doctrines and common sense tell us about dealing with		
""	everyday problems.		
""			
10	THE ENDURANCE, by Caroline Alexander. (Knopf, $29.95.) The story of Ernest	12	8
""	Shackleton's 1914 Antarctic expedition.		
""			
11	THE DEATH OF OUTRAGE, by William J. Bennett. (Free Press, $20.) The former	9	19
""	Secretary of Education takes a critical view of the Clinton Presidency.		
""			
12	A WALK IN THE WOODS, by Bill Bryson. (Broadway, $25.) A journalist finds	8	33
""	beauty and humor while hiking the Appalachian Trail.		
""			
13	THE TEN COMMANDMENTS, by Laura Schlessinger and Stewart Vogel. (Cliff	11	20
""	Street/HarperCollins, $24.) The significance of the Ten Commandments today.		
""			
14	WHY NOT ME? by Al Franken. (Delacorte, $23.95.) The comedian gives a	14	2
""	satirical account of his Presidential campaign in the year 2000 and his		
""	Administration.		
