This	December 20, 1998	Last	Weeks
Week	Fiction	Week	On List
""			
1	A MAN IN FULL, by Tom Wolfe. (Farrar, Straus & Giroux, $28.95.) Life in Atlanta	1	5
""	on the cusp of the millennium, as Old South values collide with a new world.		
""			
2	BAG OF BONES, by Stephen King. (Scribner, $28.) A series of terrifying events	5	11
""	besets a best-selling novelist.		
""			
3	THE SIMPLE TRUTH, by David Baldacci. (Warner, $25.) The appeal by a man	2	3
""	serving a life sentence for murder creates chaos in Washington's legal community.		
""			
4	MIRROR IMAGE, by Danielle Steel. (Delacorte, $26.95.) Identical twin sisters	3	5
""	experience quite dissimilar lives.		
""			
5	WHEN THE WIND BLOWS, by James Patterson. (Little, Brown, $25.) A young girl	4	6
""	helps a widow and an F.B.I. agent uncover a deadly plot.		
""			
6	RAINBOW SIX, by Tom Clancy. (Putnam, $27.95.) John Clark, heading an	7	18
""	international task force, investigates terrorist incidents in Switzerland, Germany		
""	and Spain.		
""			
7	THE POISONWOOD BIBLE, by Barbara Kingsolver. (Harper Flamingo, $26.) Five	8	8
""	female characters, a missionary's family, narrate this novel set in the Belgian		
""	Congo during that country's fight for independence.		
""			
8	ALL THROUGH THE NIGHT, by Mary Higgins Clark. (Simon & Schuster, $17.)	6	8
""	The mystery of a missing child and a missing chalice is solved in time for		
""	Christmas.		
""			
9	THE VAMPIRE ARMAND, by Anne Rice. (Knopf, $26.95.) The progress of an	9	8
""	eternally young man from ancient Constantinople to contemporary New Orleans.		
""			
10	TODAY I FEEL SILLY & OTHER MOODS THAT MAKE MY DAY, by Jamie Lee	12	7
""	Curtis. Illustrated by Laura Cornell. (Cotler/HarperCollins, $15.95.) The ever-		
""	changing moods of a young girl.		
""			
11	MEMOIRS OF A GEISHA, by Arthur Golden. (Knopf, $25.) The life of a young	11	56
""	woman in wartime Kyoto.		
""			
12	THE LOCKET, by Richard Paul Evans. (Simon & Schuster, $15.95.) A young man	13	8
""	learns much about life, love and compassion while working in a nursing home.		
""			
13	A NIGHT WITHOUT ARMOR, by Jewel Kilcher. (HarperCollins, $15.) The singer-	--	12
""	songwriter's poems contemplate love, family, Alaska and life on the road.		
""			
14	THE NIGHT BEFORE CHRISTMAS, by Clement Moore. Illustrated by Jan Brett.	--	1
""	(Putnam, $16.99.) A new edition of the classic poem.		
""			
15	THE PATH OF DAGGERS, by Robert Jordan. (Tor/Doherty, $27.95.) The eighth	10	7
This	December 20, 1998	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE CENTURY, by Peter Jennings and Todd Brewster. (Doubleday, $60.) An	2	3
""	account of the 20th century, complete with photographs and first-person		
""	narratives.		
""			
2	TUESDAYS WITH MORRIE, by Mitch Albom. (Doubleday, $19.95.) A sportswriter	1	61
""	tells of his weekly visits to his old college mentor, who was near death's door.		
""			
3	THE GREATEST GENERATION, by Tom Brokaw. (Random House, $24.95.) The	--	1
""	lives of men and women who came of age during the Depression and World War		
""	II.		
""			
4	THE PROFESSOR AND THE MADMAN, by Simon Winchester. (HarperCollins,	5	12
""	$22.) How a murderer helped compile the Oxford English Dictionary.		
""			
5	CONVERSATIONS WITH GOD: Book 3, by Neale Donald Walsch. (Hampton	3	5
""	Roads, $22.95.) More discussions of moral questions.		
""			
6	BLIND MAN'S BLUFF, by Sherry Sontag and Christopher Drew with Annette	7	3
""	Lawrence Drew. (Public Affairs, $25.) American submarine espionage from the		
""	early cold war years to the present.		
""			
7	FOR THE LOVE OF THE GAME, by Michael Jordan. Edited by Mark Vancil.	4	6
""	(Crown, $50.) The N.B.A. superstar's profusely illustrated memoir.		
""			
8	THE AMERICAN CENTURY, by Harold Evans with Gail Buckland and Kevin	12	3
""	Baker. (Knopf, $50.) A copiously illustrated political history of the 20th century.		
""			
9	LINDBERGH, by A. Scott Berg. (Putnam, $30.) The checkered life of Charles A.	6	11
""	Lindbergh.		
""			
10	A WALK IN THE WOODS, by Bill Bryson. (Broadway, $25.) A journalist hikes the	15	26
""	Appalachian Trail.		
""			
11	THE TEN COMMANDMENTS, by Laura Schlessinger and Stewart Vogel. (Cliff	9	13
""	Street/HarperCollins, $24.) The significance of the Ten Commandments today.		
""			
12	VALUES OF THE GAME, by Bill Bradley. (Artisan, $30.) A lavishly illustrated	11	4
""	collection of essays about basketball by the former player and Senator.		
""			
13	A PIRATE LOOKS AT FIFTY, by Jimmy Buffett. (Random House, $24.95.)	14	25
""	Traveling from Florida to the Amazon, the singer-songwriter reflects on his life.		
""			
14	THE ENDURANCE, by Caroline Alexander. (Knopf, $29.95.) Ernest Shackleton's	--	1
""	1914 Antarctic expedition.		
""			
15	WE INTERRUPT THIS BROADCAST, by Joe Garner. (Sourcebooks, $45.) How	--	1
""	radio and television reported historic events over the past 60 years.		
