This	May 6, 1990	Last	Weeks
Week	Fiction	Week	On List
""			
1	SEPTEMBER, by Rosamunde Pilcher. (St.  Martin's, $22.95.) Guests from many	1	3
""	parts of the  world encounter their often unexpected destinies  during a get-		
""	together in a small Scottish town.		
""			
2	THE BOURNE ULTIMATUM, by Robert Ludlum.  (Random House, $21.95.) Jason	2	8
""	Bourne plans to  infiltrate the ruthless Medusa Brigade.		
""			
3	OH, THE PLACES YOU'LL GO! by Dr. Seuss.  (Random House, $12.95.) The	3	11
""	problems of finding  your way through life; in verse and pictures.		
""			
4	SKINNY LEGS AND ALL, by Tom Robbins.  (Bantam, $19.95.) The horror and	4	3
""	humor of the  upcoming apocalypse are played out at a  restaurant near the		
""	United Nations.		
""			
5	MASQUERADE, by Janet Dailey. (Little, Brown,  $19.95.) A New Orleans heiress	5	5
""	encounters a  masked man during a carnival in Nice.		
""			
6	THE EVENING NEWS, by Arthur Hailey.  (Doubleday, $21.95.) Life as lived by	6	4
""	two  competitive television correspondents.		
""			
7	CLEAR AND PRESENT DANGER, by Tom  Clancy. (Putnam, $21.95.) The	7	36
""	C.I.A.'s Jack Ryan  fights Colombian drug lords.		
""			
8	''G'' IS FOR GUMSHOE, by Sue Grafton. (Holt,  $16.95.) On her 33d birthday, the	--	1
""	private eye Kinsey  Millhone finds herself on the hit list of a killer she  once tracked		
""	down.		
""			
9	THE GOLD COAST, by Nelson DeMille. (Warner,  $19.95.) How life changes for	14	2
""	an old WASP family  when the head of a crime family becomes its  neighbor on		
""	Long Island's North Shore.		
""			
10	DEVICES AND DESIRES, by P. D. James. (Knopf,  $19.95.) A series of killings on	9	15
""	the Norfolk coast.		
""			
11	BRIGHT STAR, by Harold Coyle. (Simon &  Schuster, $19.95.) An attempted	11	3
""	assassination by a  Libyan terrorist brings American and Soviet  troops into a		
""	violent encounter.		
""			
12	BITTER SWEET, by LaVyrle Spencer. (Putnam,  $18.95.) A widow's ordeal after	12	10
""	meeting her high  school flame, now a less than happily married man.		
""			
13	THE BAD PLACE, by Dean R. Koontz. (Putnam,  $19.95.) A troubled sleepwalker	10	15
""	hires a detective  team to investigate his behavior.		
""			
14	THE SCIONS OF SHANNARA, by Terry Brooks.  (Del Rey/Ballantine, $19.95.)	8	9
""	The adventures of  two brothers who practice magic in a fantasy land.		
This	May 6, 1990	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	MEN AT WORK, by George F. Will. (Macmillan,  $19.95.) The political pundit and	1	4
""	baseball buff  describes the craft of the game as practiced by  three players and a		
""	manager.		
""			
2	MEGATRENDS 2000, by John Naisbitt and  Patricia Aburdene. (Morrow, $21.95.)	3	15
""	Prognostications about political, economic and  social developments in the next		
""	decade.		
""			
3	HEAD FIRST, by Norman Cousins. (Dutton,  $19.95.) How the brain affects the	14	13
""	body's endocrine  and immune systems.		
""			
4	BARBARIANS AT THE GATE, by Bryan  Burrough and John Helyar. (Harper &	4	15
""	Row,  $22.95.) The 1988 battle for control of RJR Nabisco.		
""			
5	MEANS OF ASCENT, by Robert A. Caro. (Knopf,  $24.95.) Lyndon Johnson's	2	7
""	seven-year pursuit of a  seat in the Senate, won in 1948 by 87 votes.		
""			
6	IT WAS ON FIRE WHEN I LAY DOWN ON IT, by  Robert Fulghum. (Villard,	6	33
""	$17.95.) A new collection  of inspirational essays.		
""			
7	LIAR'S POKER, by Michael Lewis. (Norton,  $19.95.) Wall Street's tumultuous	5	26
""	1980's, as  witnessed and participated in by a young bond  trader.		
""			
8	IN THE ARENA, by Richard Nixon. (Simon &  Schuster, $21.95.) The 37th	11	2
""	President reflects on his  public career and private life.		
""			
9	PARTING WITH ILLUSIONS, by Vladimir  Pozner. (Atlantic Monthly, $19.95.) The	9	8
""	autobiography of a man, raised in New York, who  became a commentator on		
""	Radio Moscow.		
""			
10	LEGACIES, by Bette Bao Lord. (Knopf, $19.95.)  Reflections on the Chinese	--	1
""	experience during the  past quarter-century by a writer who was born in  China,		
""	raised in America.		
""			
11	A BRIEF HISTORY OF TIME, by Stephen W.  Hawking. (Bantam, $18.95.) A	10	107
""	scientist reviews  efforts to create a unified theory of the universe.		
""			
12	THE CUCKOO'S EGG, by Clifford Stoll.  (Doubleday, $19.95.) An astrophysicist	13	14
""	tells how he  stalked a computer hacker.		
""			
13	WHAT I SAW AT THE REVOLUTION, by Peggy  Noonan. (Random House,	8	11
""	$19.95.) The memoirs of  a former Presidential speechwriter.		
""			
14	THE BROKEN CORD, by Michael Dorris. (Harper  & Row, $18.95.) The struggle	--	1
""	of a family to cope  with the fetal alcohol syndrome of an adopted son.		
""			
15	FLASHBACKS, by Morley Safer. (Random House,  $18.95.) The observations of a	--	1
