This	August 1, 1999	Last	Weeks
Week	Fiction	Week	On List
""			
1	HANNIBAL, by Thomas Harris. (Delacorte, $27.95.) Seven years after his escape,	1	6
""	the fiendish psychiatrist Hannibal Lecter is still at large.		
""			
2	GRANNY DAN, by Danielle Steel. (Delacorte, $19.95.) A woman learns the	2	3
""	secrets of her grandmother's past in czarist Russia.		
""			
3	HARRY POTTER AND THE CHAMBER OF SECRETS, by J. K. Rowling.	5	7
""	(Levine/Scholastic, $17.95.) A British boy finds trouble when he returns to a		
""	witchcraft school.		
""			
4	HARRY POTTER AND THE SORCERER'S STONE, by J. K. Rowling.	6	32
""	(Levine/Scholastic, $16.95.) A British boy finds his fortune attending a school for		
""	witchcraft.		
""			
5	WHITE OLEANDER, by Janet Fitch. (Little, Brown, $24.) The ordeals of growing	3	11
""	up as experienced by a teen-age girl whose single mother murders a lover.		
""			
6	MOTHER OF PEARL, by Melinda Haynes. (Hyperion, $23.95.) The lives of a 28-	4	5
""	year-old black man and a 15-year-old white girl converge in Petal, Miss., in the		
""	1950's.		
""			
7	THE TESTAMENT, by John Grisham. (Doubleday, $27.95.) A reclusive billionaire,	10	24
""	a burned-out lawyer and a young woman who works as a missionary in the jungles		
""	of Brazil are brought together by a startling secret.		
""			
8	CARNAL INNOCENCE, by Nora Roberts. (Bantam, $19.95.) A woman visiting	15	2
""	Innocence, Miss., becomes enamored of a man suspected of being a serial killer.		
""			
9	THE GIRL WHO LOVED TOM GORDON, by Stephen King. (Scribner, $16.95.)	11	15
""	When a young girl gets lost in the woods, she is saved by her spiritual association		
""	with a relief pitcher for the Boston Red Sox.		
""			
10	THE GIRLS' GUIDE TO HUNTING AND FISHING, by Melissa Bank. (Viking,	14	7
""	$23.95.) The progress of a young New York woman through the terrain of sex and		
""	love.		
""			
11	TRUE AT FIRST LIGHT, by Ernest Hemingway. (Scribner, $26.) Stalking game on	16	2
""	an African safari: a greatly trimmed version of a previously unpublished novel.		
""			
12	MCNALLY'S DILEMMA, by Lawrence Sanders. (Putnam, $24.95.) Archy McNally	12	2
""	investigates the death of a Florida playboy who lived a tangled life.		
""			
13	STAR WARS: Episode I -- The Phantom Menace, by Terry Brooks.	8	11
""	(Lucas/Ballantine, $25.) How it all began for Anakin Skywalker (a k a Darth		
""	Vader).		
""			
14	LAKE NEWS, by Barbara Delinsky. (Simon & Schuster, $24.) To escape a	9	4
This	August 1, 1999	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	SHADOW, by Bob Woodward. (Simon & Schuster, $27.50.) How the Watergate	1	5
""	scandal affected the Administrations of Richard Nixon's five successors.		
""			
2	TUESDAYS WITH MORRIE, by Mitch Albom. (Doubleday, $19.95.) A sportswriter	3	93
""	tells of his weekly visits to his old college mentor, who was near death's door.		
""			
3	THE GREATEST GENERATION, by Tom Brokaw. (Random House, $24.95.) The	2	33
""	lives of men and women who came of age during the Depression and World War		
""	II.		
""			
4	SEE JANE WIN, by Sylvia Rimm with Sara Rimm-Kaufman and Ilonna Rimm.	--	1
""	(Crown, $25.) The experiences of 1,000 girls as they became successful women		
""	in today's society.		
""			
5	THE ART OF HAPPINESS, by the Dalai Lama and Howard C. Cutler. (Riverhead,	7	28
""	$22.95.) What Buddhism and common sense tell us about everyday problems.		
""			
6	THE FIRST WORLD WAR, by John Keegan. (Knopf, $35.) A military historian	5	4
""	recounts the 1914-18 conflict from the viewpoint of the strategists and the men in		
""	the trenches.		
""			
7	"ENCORE PROVENCE, by Peter Mayle. (Knopf, $23.) The author of ""A Year in"	6	8
""	"Provence"" recounts further adventures in the south of France."		
""			
8	I AIN'T GOT TIME TO BLEED, by Jesse Ventura. (Villard, $19.95.) Reflections on	4	8
""	politics, pro wrestling and other subjects by the Governor of Minnesota.		
""			
9	BELLA TUSCANY, by Frances Mayes. (Broadway, $25.) An American writer	8	15
""	remembers a spring and summer spent in the romantic sections of Italy.		
""			
10	YESTERDAY, I CRIED, by Iyanla Vanzant. (Simon & Schuster, $22.) A counselor	10	17
""	describes how she turned painful experiences into feelings of hope.		
""			
11	THE CENTURY, by Peter Jennings and Todd Brewster. (Doubleday, $60.) An	9	35
""	account of the 20th century, complete with photographs and first-person		
""	narratives.		
""			
12	THE LEXUS AND THE OLIVE TREE, by Thomas L. Friedman. (Farrar, Straus &	--	12
""	Giroux, $27.50.) A journalist explains the instant electronic global economy.		
""			
13	CONVERSATIONS WITH GOD: Book 1, by Neale Donald Walsch. (Putnam,	13	120
""	$19.95.) The author addresses questions of good and evil, guilt and sin.		
""			
14	THE HUNGRY OCEAN, by Linda Greenlaw. (Hyperion, $22.95.) A sea captain's	17	2
""	account of her 30-day swordfishing voyage off the Northeast coast.		
""			
15	THE MAJORS, by John Feinstein. (Little, Brown, $25.) A sportswriter reports on	--	15
