This	May 19, 1996	Last	Weeks
Week	Fiction	Week	On List
""			
1	HOW STELLA GOT HER GROOVE BACK, by Terry McMillan. (Viking, $23.95.) A	--	1
""	divorced black woman finds romance on a Jamaican holiday.		
""			
2	THE TENTH INSIGHT, by James Redfield. (Warner, $19.95.) A journey through	3	2
""	the Appalachian Mountains provides answers to life's enigmas.		
""			
3	MOONLIGHT BECOMES YOU, by Mary Higgins Clark. (Simon & Schuster, $24.)	1	5
""	A fashion photographer investigates the mysterious death of a friend.		
""			
4	MALICE, by Danielle Steel. (Delacorte, $24.95.) A woman struggles to overcome	2	4
""	memories of assaults.		
""			
5	THE CELESTINE PROPHECY, by James Redfield. (Warner, $17.95.) An ancient	5	116
""	manuscript, found in Peru, provides insights into achieving a fulfilling life.		
""			
6	PRIMARY COLORS, by Anonymous. (Random House, $24.) The progress of a	4	15
""	certain Southern governor and his wife on their way to the White House.		
""			
7	TIMEPIECE, by Richard Paul Evans. (Simon & Schuster, $18.) By sharing grief	7	3
""	over the death of their only child, a couple learn about love and forgiveness.		
""			
8	NEANDERTHAL, by John Darnton. (Random House, $24.) The discovery in	12	3
""	northern Asia of a species of primitive protohumans that has existed for 40,000		
""	years.		
""			
9	THE HORSE WHISPERER, by Nicholas Evans. (Delacorte, $23.95.) A troubled	6	35
""	woman seeks solace for herself, her daughter and their horse from a wrangler.		
""			
10	I WAS AMELIA EARHART, by Jane Mendelsohn. (Knopf, $18.) The life of the	8	2
""	famous aviator who disappeared in the Pacific in 1937: a fictional memoir.		
""			
11	SHADOWS OF THE EMPIRE, by Steve Perry. (Spectra/Bantam, $22.95.) A	9	5
""	"criminal organization undertakes to obtain control of the ""Star Wars"" empire."		
""			
12	HER OWN RULES, by Barbara Taylor Bradford. (HarperCollins, $24.) A woman	--	1
""	seeks the causes of her illness by revisiting her past.		
""			
13	ABSOLUTE POWER, by David Baldacci. (Warner, $22.95.) Intrigue, sex and	11	15
""	murder in Washington.		
""			
14	FIRST KING OF SHANNARA, by Terry Brooks. (Del Rey/Ballantine, $23.50.) War	13	7
""	"between the Druids and the monsters; a prelude to ""The Sword of Shannara."""		
""			
15	THE RETURN, by William Shatner with Judith and Garfield Reeves-Stevens.	15	8
""	"(Pocket, $22.) Captain Kirk of ""Star Trek"" returns to take part in a cosmic war."		
""			
16	BIG GIRLS DON'T CRY, by Connie Briscoe. (HarperCollins, $23.) The life of a	--	1
This	May 19, 1996	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	BAD AS I WANNA BE, by Dennis Rodman with Tim Keown. (Delacorte, $22.95.)	--	1
""	The memoirs of the flamboyant basketball player.		
""			
2	IN CONTEMPT, by Christopher A. Darden with Jess Walter. (Regan Books/	1	7
""	HarperCollins, $26.) The trial of O. J. Simpson as seen by one of the prosecutors.		
""			
3	THE DILBERT PRINCIPLE, by Scott Adams. (Harper Business, $20.) A satirical	3	3
""	look at the business world.		
""			
4	MIDNIGHT IN THE GARDEN OF GOOD AND EVIL, by John Berendt. (Random	5	107
""	House, $23.) The mysterious death of a young man in Savannah, Ga.		
""			
5	UNDAUNTED COURAGE, by Stephen E. Ambrose. (Simon & Schuster, $27.50.)	4	11
""	The story of how Thomas Jefferson sponsored Lewis and Clark's exploration.		
""			
6	BLOOD SPORT, by James B. Stewart. (Simon & Schuster, $25.) A review of the	2	8
""	Whitewater case.		
""			
7	RUSH LIMBAUGH IS A BIG FAT IDIOT, by Al Franken. (Delacorte, $21.95.) A	7	16
""	television comedian's comments on the current political scene.		
""			
8	HITLER'S WILLING EXECUTIONERS, by Daniel Jonah Goldhagen. (Knopf, $30.)	6	5
""	A political scientist says ordinary Germans cooperated in conducting the		
""	Holocaust.		
""			
9	EMOTIONAL INTELLIGENCE, by Daniel Goleman. (Bantam, $23.95.) Factors	11	33
""	other than I.Q. that contribute to a successful and happy life.		
""			
10	KNEE DEEP IN PARADISE, by Brett Butler. (Hyperion, $22.95.) The comedian's	12	2
""	memoir.		
""			
11	HOW COULD YOU DO THAT?! by Laura Schlessinger. (HarperCollins, $22.) Self-	10	15
""	indulgent morality, and ways to overcome it.		
""			
12	THE SEARCH FOR JUSTICE, by Robert L. Shapiro with Larkin Warren. (Warner,	9	6
""	$24.95.) The trial of O. J. Simpson as seen by one of his lawyers.		
""			
13	IT TAKES A VILLAGE, by Hillary Rodham Clinton. (Simon & Schuster, $20.) The	13	17
""	First Lady's quest for ways to help create a better society for children.		
""			
14	THE RANTS, by Dennis Miller. (Doubleday, $21.95.) Monologues on current	8	6
""	topics by the comedian.		
""			
15	THE SHELTER OF EACH OTHER, by Mary Pipher. (Grosset/Putnam, $24.95.)	--	1
""	The pressures that imperil families today and what can be done to counter them.		
""			
16	ELIZABETH, by Sarah Bradford. (Farrar, Straus & Giroux, $30.) The life of the	--	1
