This	August 4, 1991	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE KITCHEN GOD'S WIFE, by Amy Tan. (Putnam, $22.95.) A Chinese-	1	6
""	American matriarch tells the harrowing story of her life.		
""			
2	THE FIRM, by John Grisham. (Doubleday, $19.95.) A young lawyer learns that his	2	21
""	firm is engaged in secret, possibly illegal activities.		
""			
3	LOVES MUSIC, LOVES TO DANCE, by Mary Higgins Clark. (Simon & Schuster,	5	13
""	$21.95.) Two women get caught in the snare of a serial killer.		
""			
4	HEIR TO THE EMPIRE, by Timothy Zahn. (Spectra/Bantam, $15.) The survival of	3	11
""	"the ""Star Wars"" galaxy is menaced by new forces."		
""			
5	PARADISE, by Judith McNaught. (Pocket, $19.95.) The heirs of two family	6	6
""	dynasties find true love when one of their businesses is threatened.		
""			
6	BEAST, by Peter Benchley. (Random House, $21.) The disappearance of a	4	6
""	couple off Bermuda raises a question: is a creature from the deep responsible?		
""			
7	PASTIME, by Robert B. Parker. (Putnam, $19.95.) The private eye Spenser learns	7	2
""	much about his own past while helping a young man track down his mother, who		
""	has disappeared.		
""			
8	OUTER BANKS, by Anne Rivers Siddons. (HarperCollins, $19.95.) An interior	17	2
""	decorator comes to terms with herself at a college reunion.		
""			
9	OH, THE PLACES YOU'LL GO! by Dr. Seuss. (Random House, $12.95.) Verse	10	71
""	and pictures.		
""			
10	AS THE CROW FLIES, by Jeffrey Archer. (HarperCollins, $22.95.) A man strives	8	13
""	to create the biggest store in the world.		
""			
11	SKY MASTERS, by Dale Brown. (Fine/Putnam, $21.95.) The United States Air	14	2
""	Force comes to the aid of the Philippines in a war with China in 1994.		
""			
12	DARKNESS, by John Saul. (Bantam, $17.50.) A family moves back to a Florida	11	3
""	town, where something evil awaits.		
""			
13	THE RUSTLERS OF WEST FORK, by Louis L'Amour. (Bantam, $18.) A frontier	12	7
""	novel featuring Hopalong Cassidy, first published in 1951.		
""			
14	MAXIMUM BOB, by Elmore Leonard. (Delacorte, $20.) A woman probation officer	--	1
""	pursues the people trying to kill a redneck Florida judge.		
""			
15	FIRE SEA, by Margaret Weis and Tracy Hickman. (Spectra/Bantam, $20.) The	--	1
""	third volume in a fantasy series about people struggling to restore order to their		
""	shattered universe.		
This	August 4, 1991	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	CHUTZPAH, by Alan M. Dershowitz. (Little, Brown, $22.95.) A prominent law	1	7
""	professor's reflections on the lot of Jews in America.		
""			
2	PARLIAMENT OF WHORES, by P. J. O'Rourke. (Entrekin/Atlantic Monthly,	2	7
""	$19.95.) A humorist's attempt to explain the Federal Government.		
""			
3	IRON JOHN, by Robert Bly. (Addison-Wesley, $19.95.) The passage of the male	3	37
""	from boyhood into manhood, as practiced in various cultures.		
""			
4	WHEN YOU LOOK LIKE YOUR PASSPORT PHOTO, IT'S TIME TO GO HOME,	9	2
""	by Erma Bombeck. (HarperCollins, $19.95.) The tribulations of travel suffered in all		
""	parts of the world.		
""			
5	TOUJOURS PROVENCE, by Peter Mayle. (Knopf, $20.) The charms of rustic	5	5
""	Provence, as savored by a London advertising man who moved there.		
""			
6	FIRE IN THE BELLY, by Sam Keen. (Bantam, $19.95.) The changing role of	4	12
""	today's male.		
""			
7	BOSS OF BOSSES, by Joseph F. O'Brien and Andris Kurins. (Simon & Schuster,	6	4
""	$22.95.) The downfall of the mobster Paul Castellano.		
""			
8	THE COMMANDERS, by Bob Woodward. (Simon & Schuster, $24.95.) How the	7	12
""	President and his commanders have made military decisions.		
""			
9	A QUESTION OF CHARACTER, by Thomas C. Reeves. (Free Press, $24.95.) A	8	5
""	biography of John F. Kennedy.		
""			
10	WOODY ALLEN, by Eric Lax. (Knopf, $24.) The life of the film director, writer and	11	9
""	actor.		
""			
11	PETER LAWFORD, by James Spada. (Bantam, $22.50.) The life of the British-	--	1
""	born actor, Hollywood man about town and Kennedy in-law.		
""			
12	DAVE BARRY TALKS BACK, by Dave Barry. (Crown, $18.) A collection of humor	14	6
""	columns.		
""			
13	SILENT COUP, by Len Colodny and Robert Gettlin. (St. Martin's, $24.95.) The	10	9
""	events that led to the resignation of President Richard Nixon.		
""			
14	COUNSEL TO THE PRESIDENT, by Clark Clifford with Richard Holbrooke.	--	8
""	(Random House, $25.) The memoirs of the Democratic adviser.		
""			
15	ILLIBERAL EDUCATION, by Dinesh D'Souza. (Free Press, $19.95.) A critical	13	11
""	account of the way matters of race and sex are treated on campus.		
""			
16	REAL PONIES DON'T GO OINK! by Patrick F. McManus. (Holt, $16.95.) A	--	6
