This	May 31, 1992	Last	Weeks
Week	Fiction	Week	On List
""			
1	JEWELS, by Danielle Steel. (Delacorte, $23.) From New York schoolgirl to	1	3
""	doyenne of a French chateau: the life of a woman who becomes rich by dealing in		
""	precious stones.		
""			
2	SAHARA, by Clive Cussler. (Simon & Schuster, $23.) On a mission to Africa, Dirk	7	2
""	Pitt uncovers secrets from the past and a plot that may extinguish all life in the		
""	world's seas.		
""			
3	OH, THE PLACES YOU'LL GO! by Dr. Seuss. (Random House, $12.95.) The	5	110
""	problems of finding your way through life; in verse and pictures.		
""			
4	THE PELICAN BRIEF, by John Grisham. (Doubleday, $22.50.) A woman law	3	12
""	student seeks to discover the truth about the murder of two Supreme Court		
""	justices.		
""			
5	ALL AROUND THE TOWN, by Mary Higgins Clark. (Simon & Schuster, $22.) The	2	6
""	plight of a college student accused of killing her professor.		
""			
6	WAITING TO EXHALE, by Terry McMillan. (Viking, $22.) The friendships and	--	1
""	romances of four black women in Phoenix.		
""			
7	JAZZ, by Toni Morrison. (Knopf, $21.) A couple in the Harlem of the 1920's learn	6	7
""	again and again that life does not keep its promises.		
""			
8	"""I"" IS FOR INNOCENT, by Sue Grafton. (Holt, $18.95.) Kinsey Millhone"	4	6
""	investigates the case of a man once charged with murdering his rich wife.		
""			
9	FRENCH SILK, by Sandra Brown. (Warner, $18.95.) The ordeal of a New Orleans	9	5
""	woman suspected of killing a television evangelist.		
""			
10	RISING SUN, by Michael Crichton. (Knopf, $22.) The death of a woman leads to	11	16
""	an investigation involving the American-Japanese rivalry.		
""			
11	THE LIVING, by Annie Dillard. (HarperCollins, $22.50.) Four decades in the lives	12	3
""	of the motley residents of the 19th-century Washington Territory.		
""			
12	FOR LOVE ALONE, by Ivana Trump. (Pocket, $22.) The experiences of a	10	6
""	Czechoslovak-born skier married to a wealthy entrepreneur from an old Newport,		
""	R.I., family.		
""			
13	THE ROAD TO OMAHA, by Robert Ludlum. (Random House, $23.95.) A retired	15	13
""	general and a lawyer scheme to take possession of Nebraska on behalf of an		
""	obscure Indian tribe.		
""			
14	DISNEY'S BEAUTY AND THE BEAST. (Gallery Books/Penguin USA, $6.98.) A	13	23
""	retelling of the classic fairy tale in words and pictures.		
This	May 31, 1992	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	GIVE WAR A CHANCE, by P. J. O'Rourke. (Atlantic Monthly, $20.95.) Satirical	2	6
""	essays on recent social and political developments.		
""			
2	REVOLUTION FROM WITHIN, by Gloria Steinem. (Little, Brown, $22.95.) The	1	18
""	reflections of a feminist on the struggle to achieve self-esteem.		
""			
3	BACKLASH, by Susan Faludi. (Crown, $24.) A journalist contends that the media	5	28
""	and political groups are staging a war against women's rights.		
""			
4	HEAD TO HEAD, by Lester Thurow. (Morrow, $25.) The upcoming economic	7	4
""	battle among Japan, Europe and the United States.		
""			
5	TWO NATIONS, by Andrew Hacker. (Scribners, $24.95.) A political scientist	4	5
""	discusses the way racism affects American life.		
""			
6	THE WAY I SEE IT, by Patti Davis. (Putnam, $22.95.) The autobiography of the	6	3
""	daughter of Ronald and Nancy Reagan.		
""			
7	WHO WILL TELL THE PEOPLE, by William Greider. (Simon & Schuster, $25.) A	10	4
""	journalist's account of how powerful monied interests and elite groups dominate		
""	the Federal Government.		
""			
8	THE SILENT PASSAGE, by Gail Sheehy. (Random House, $16.) The	--	1
""	psychological and social significance of menopause for today's women.		
""			
9	ROGUE WARRIOR, by Richard Marcinko with John Weisman. (Pocket, $22.) The	3	11
""	memoirs of the retired commander of a counterterrorist unit.		
""			
10	DIANA IN PRIVATE, by Lady Colin Campbell. (St. Martin's, $19.95.) A biography	--	1
""	of the Princess of Wales.		
""			
11	PLAYING IN THE DARK, by Toni Morrison. (Harvard University, $14.95.) The	17	3
""	novelist-critic's call for literary scholarship that will bring the black experience to		
""	the attention of all Americans.		
""			
12	DEN OF THIEVES, by James B. Stewart. (Simon & Schuster, $25.) How Ivan	15	33
""	Boesky, Michael Milken, Martin Siegel and Dennis Levine plundered and created		
""	havoc on Wall Street.		
""			
13	THE DISUNITING OF AMERICA, by Arthur M. Schlesinger Jr. (Norton, $14.95.) A	14	9
""	historian considers the effects that the current emphasis on ethnicity is having on		
""	our society.		
""			
14	MOLLY IVINS CAN'T SAY THAT, CAN SHE? by Molly Ivins. (Random House,	13	27
""	$23.) Essays about the current political and cultural scene.		
""			
15	ELEANOR ROOSEVELT, by Blanche Wiesen Cook. (Viking, $27.50.) From	9	2
