This	January 6, 1991	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE PLAINS OF PASSAGE, by Jean M. Auel. (Crown, $24.95.) The experiences	1	12
""	of a couple on a trek on horseback across Europe in the Ice Age.		
""			
2	FOUR PAST MIDNIGHT, by Stephen King. (Viking, $22.95.) Four novellas about	2	17
""	horror and terror in the late-night hours.		
""			
3	THE WITCHING HOUR, by Anne Rice. (Knopf, $22.95.) The relationship of a	4	9
""	professional woman, the descendant of witches, and a rich man she brings back		
""	to life after he drowns.		
""			
4	THE POLAR EXPRESS, written and illustrated by Chris Van Allsburg. (Houghton	3	29
""	Mifflin, $17.95.) A small boy's Christmas Eve train ride.		
""			
5	MEMORIES OF MIDNIGHT, by Sidney Sheldon. (Morrow, $21.95.) The destiny of	6	20
""	an American woman is haunted by a vengeful Greek tycoon.		
""			
6	DAZZLE, by Judith Krantz. (Crown, $21.95.) The familial, professional and	5	6
""	romantic life of an eighth-generation California woman who becomes a celebrity		
""	photographer.		
""			
7	JURASSIC PARK, by Michael Crichton. (Knopf, $19.95.) A biotechnician's use of	8	6
""	genetic engineering to clone dinosaurs for a theme park threatens to become a		
""	global emergency.		
""			
8	THE BURDEN OF PROOF, by Scott Turow. (Farrar, Straus & Giroux, $22.95.) An	9	30
""	attorney tries to unravel the mystery of his wife's death.		
""			
9	POSSESSION, by A. S. Byatt. (Random House, $22.95.) A pair of British	15	3
""	academics pursue the relationship between two Victorian poets, with surprising		
""	results for those past and present.		
""			
10	LONGSHOT, by Dick Francis. (Putnam, $19.95.) An author of survival guides	10	11
""	attempts to write about the world of horse racing.		
""			
11	THE STAND, by Stephen King. (Doubleday, $24.95.) Doomsday brings horrors to	11	32
""	America; the uncut version of a novel first published in 1978.		
""			
12	LADY BOSS, by Jackie Collins. (Simon & Schuster, $21.95.) Lucky Santangelo	12	14
""	schemes and maneuvers to get control of a major movie studio.		
""			
13	CARL'S CHRISTMAS, by Alexandra Day. (Farrar, Straus & Giroux, $10.95.) A	7	4
""	picture story about a dog who takes care of a baby while its parents perform		
""	Christmastime chores.		
""			
14	OH, THE PLACES YOU'LL GO! by Dr. Seuss. (Random House, $12.95.) The	13	46
""	problems of finding your way through life; in verse and pictures.		
""			
15	THE GENERAL IN HIS LABYRINTH, by Gabriel Garcia Marquez. (Knopf, $19.95.)	--	11
This	January 6, 1991	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	A LIFE ON THE ROAD, by Charles Kuralt. (Putnam, $19.95.) The memoirs of the	1	8
""	itinerant television newscaster.		
""			
2	THE CIVIL WAR, by Geoffrey C. Ward with Ric Burns and Ken Burns. (Knopf,	2	13
""	$50.) From Fort Sumter to Appomattox, in words and pictures.		
""			
3	BO KNOWS BO, by Bo Jackson and Dick Schaap. (Doubleday, $18.95.) The	3	8
""	autobiography of the athlete who plays baseball for the Kansas City Royals and		
""	football for the Los Angeles Raiders.		
""			
4	MILLIE'S BOOK, as dictated to Barbara Bush. (Morrow, $17.95.) The memoirs of	4	15
""	the English springer spaniel who lives in the White House.		
""			
5	ALL I REALLY NEED TO KNOW I LEARNED IN KINDERGARTEN, by Robert	5	8
""	Fulghum. (Villard, $8.95.) An illustrated gift edition of the inspirational essay, with		
""	new commentary.		
""			
6	IRON JOHN, by Robert Bly. (Addison-Wesley, $18.95.) The passage of the male	6	7
""	from boyhood into manhood, as practiced in various cultures.		
""			
7	THE CAT AND THE CURMUDGEON, by Cleveland Amory. (Little, Brown,	7	12
""	$17.95.) The continuing contentions of two curmudgeons.		
""			
8	AN AMERICAN LIFE, by Ronald Reagan. (Simon & Schuster, $24.95.) The	9	7
""	autobiography of the 40th President.		
""			
9	GET TO THE HEART, by Barbara Mandrell with George Vecsey. (Bantam,	8	16
""	$19.95.) The autobiography of the country-music singer.		
""			
10	FRIDAY NIGHT LIGHTS, by H. G. Bissinger. (Addison-Wesley, $19.95.) A high	10	14
""	school football season in Odessa, Tex.		
""			
11	SUDDENLY, by George F. Will. (Free Press, $19.95.) Essays about America's	12	4
""	success in the cold war and the strains now developing in its society and		
""	Government.		
""			
12	IT WAS ON FIRE WHEN I LAY DOWN ON IT, by Robert Fulghum. (Villard,	15	52
""	$17.95.) A collection of inspirational essays.		
""			
13	IF I EVER GET BACK TO GEORGIA, I'M GONNA NAIL MY FEET TO THE	11	3
""	GROUND, by Lewis Grizzard. (Villard, $17.95.) The humorist recalls his Georgia		
""	boyhood and newspaper career.		
""			
14	YOU JUST DON'T UNDERSTAND, by Deborah Tannen. (Morrow, $18.95.) The	--	22
""	different languages men and women speak and how the sexes can understand		
""	each other better.		
