This	February 9, 1992	Last	Weeks
Week	Fiction	Week	On List
""			
1	HIDEAWAY, by Dean R. Koontz. (Putnam, $22.95.) A man miraculously	1	3
""	resuscitated after he has technically died is haunted by visions of evil.		
""			
2	"SCARLETT, by Alexandra Ripley. (Warner, $24.95.) The sequel to ""Gone With the"	2	18
""	"Wind."""		
""			
3	DISNEY'S BEAUTY AND THE BEAST. (Gallery Books/Penguin USA, $6.98.) A	4	7
""	retelling of the classic fairy tale in words and pictures.		
""			
4	"LINE OF FIRE, by W. E. B. Griffin. (Putnam, $21.95.) The fifth volume of ""The"	3	3
""	"Corps"" tells of an attempt to rescue marines during World War II."		
""			
5	BLINDSIGHT, by Robin Cook. (Putnam, $21.95.) A physician investigates a series	6	4
""	of strange deaths.		
""			
6	PRIVATE EYES, by Jonathan Kellerman. (Bantam, $21.50.) The psychologist-	9	3
""	detective Alex Delaware to the rescue of an actress menaced by a man recently		
""	released from prison.		
""			
7	NEEDFUL THINGS, by Stephen King. (Viking, $24.95.) A newcomer opens a	5	17
""	shop in Castle Rock, Me., bringing bargains as well as nightmares.		
""			
8	NO GREATER LOVE, by Danielle Steel. (Delacorte, $23.) The sinking of the	7	12
""	Titanic greatly alters the life of Edwina Winfield.		
""			
9	THE SUM OF ALL FEARS, by Tom Clancy. (Putnam, $24.95.) Middle Eastern	8	25
""	terrorists edge the world to the brink of nuclear war.		
""			
10	McNALLY'S SECRET, by Lawrence Sanders. (Putnam, $21.95.) The sleuth Archy	15	2
""	McNally's pursuit of a stolen block of priceless stamps uncovers scandals on		
""	Florida's Gold Coast.		
""			
11	SUCH DEVOTED SISTERS, by Eileen Goudge. (Viking, $22.) Jealousy, betrayal,	11	2
""	vengeance and love mold the lives of four sisters.		
""			
12	OH, THE PLACES YOU'LL GO! by Dr. Seuss. (Random House, $12.95.) Verse	10	97
""	and pictures.		
""			
13	FUGITIVE NIGHTS, by Joseph Wambaugh. (Perigord/Morrow, $22.) Three people	--	1
""	on the trail of a dangerous fugitive, through the glamour spots and desert areas of		
""	Palm Springs, Calif.		
""			
14	NIGHT OVER WATER, by Ken Follett. (Morrow, $23.) High drama on a trans-	12	19
""	Atlantic flight after the outbreak of World War II.		
""			
15	GRIFFIN & SABINE, by Nick Bantock. (Chronicle Books, $16.95.) The romance of	--	2
""	an artist and a secret admirer, told through illustrated cards and letters.		
This	February 9, 1992	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	REVOLUTION FROM WITHIN, by Gloria Steinem. (Little, Brown, $22.95.) The	7	2
""	reflections of a leading feminist on her own and other women's struggles to		
""	achieve self-esteem.		
""			
2	DEN OF THIEVES, by James B. Stewart. (Simon & Schuster, $25.) How Ivan	1	17
""	Boesky, Michael Milken, Martin Siegel and Dennis Levine plundered and created		
""	havoc on Wall Street.		
""			
3	MEMORIES, by Ralph Emery with Tom Carter. (Macmillan, $19.95.) The	2	10
""	autobiography of a country-music broadcaster.		
""			
4	BACKLASH, by Susan Faludi. (Crown, $24.) A journalist contends that the media	6	12
""	and political groups are staging a war against women's rights.		
""			
5	PLAUSIBLE DENIAL, by Mark Lane. (Thunder's Mouth/Publishers Group West,	5	4
""	$22.95.) A lawyer's presentation of the case for believing that the C.I.A. was		
""	involved in the death of John F. Kennedy.		
""			
6	THE JORDAN RULES, by Sam Smith. (Simon & Schuster, $22.) A reporter's	3	10
""	account of an N.B.A. championship season spent with Michael Jordan and the		
""	Chicago Bulls.		
""			
7	ME: Stories of My Life, by Katharine Hepburn. (Knopf, $25.) The actress's	4	21
""	memoirs.		
""			
8	MOLLY IVINS CAN'T SAY THAT, CAN SHE? by Molly Ivins. (Random House,	10	13
""	$23.) Essays about the current political and cultural scene.		
""			
9	UNDER FIRE, by Oliver L. North with William Novak. (HarperCollins, $25.) The	15	14
""	autobiography of the retired Marine lieutenant colonel, with his view of the Iran-		
""	contra affair.		
""			
10	UH-OH, by Robert Fulghum. (Villard, $19.) Thoughts on life's commonplaces, from	8	24
""	meat loaf to pet dogs to fireflies.		
""			
11	BROTHER EAGLE, SISTER SKY: A Message From Chief Seattle, illustrated by	11	6
""	Susan Jeffers. (Dial, $14.95.) An environmental warning from the 19th-century		
""	American Indian.		
""			
12	THE WORLD IS MY HOME, by James A. Michener. (Random House, $25.) The	9	8
""	autobiography of the popular novelist.		
""			
13	IRON JOHN, by Robert Bly. (Addison-Wesley, $19.95.) The passage of the male	13	62
""	from boyhood into manhood, as practiced in various cultures.		
""			
14	MAUS II, by Art Spiegelman. (Pantheon, $18.) The story of an Auschwitz survivor	14	7
""	in the Catskills, told in comic-book form.		
