This	September 13, 1992	Last	Weeks
Week	Fiction	Week	On List
""			
1	GERALD'S GAME, by Stephen King. (Viking, $23.50.) Twenty-eight hours of	1	9
""	horror suffered by a woman handcuffed to a bedpost.		
""			
2	THE PELICAN BRIEF, by John Grisham. (Doubleday, $22.50.) A woman law	2	27
""	student probes the murder of two Supreme Court justices.		
""			
3	WAITING TO EXHALE, by Terry McMillan. (Viking, $22.) The friendships and	3	16
""	romances of four black women in Phoenix.		
""			
4	THE VOLCANO LOVER, by Susan Sontag. (Farrar, Straus & Giroux, $22.) A	4	3
""	romantic novel about Lord Nelson, his lover Emma Hamilton, her husband and		
""	Neapolitan society in the 18th century.		
""			
5	WHERE IS JOE MERCHANT? by Jimmy Buffett. (Harcourt Brace Jovanovich,	5	3
""	$19.95.) A couple on the trail of a dead rock star who has been sighted.		
""			
6	ALL THAT REMAINS, by Patricia D. Cornwell. (Scribners, $20.) Searching for the	6	3
""	truth behind the strange deaths of five young couples in Virginia.		
""			
7	SWEET LIAR, by Jude Deveraux. (Pocket, $22.) In New York, a Kentucky woman	8	3
""	copes with a mystery dating back to the Roaring Twenties.		
""			
8	NIGHT OF THE HAWK, by Dale Brown. (Fine/ Putnam, $22.95.) American airmen	7	3
""	and marines undertake to rescue a serviceman in Lithuania.		
""			
9	COLONY, by Anne Rivers Siddons. (HarperCollins, $20.) A woman's life at a	9	9
""	Maine summer retreat.		
""			
10	FATHERLAND, by Robert Harris. (Random House, $21.) A thriller set in the Third	11	10
""	Reich 20 years after Hitler wins World War II.		
""			
11	POSSESSING THE SECRET OF JOY, by Alice Walker. (Harcourt Brace	10	13
""	Jovanovich, $19.95.) The struggles of an African woman to come to terms with the		
""	consequences of female circumcision.		
""			
12	THE BRIDGES OF MADISON COUNTY, by Robert James Waller. (Warner,	12	5
""	$14.95.) A photographer and a lonely farmer's wife in Iowa.		
""			
13	OH, THE PLACES YOU'LL GO! by Dr. Seuss. (Random House, $12.95.) Verse	14	125
""	and pictures.		
""			
14	TANGLED VINES, by Janet Dailey. (Little, Brown, $21.95.) Visiting her native	--	1
""	Napa Valley, a television star encounters shades of her unhappy childhood and		
""	romance with the heir to a winery.		
""			
15	DARK FORCE RISING, by Timothy Zahn. (Spectra/Bantam, $18.50.) The second	15	15
""	"volume of a ""Star Wars"" trilogy."		
This	September 13, 1992	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	EVERY LIVING THING, by James Herriot. (St. Martin's, $22.95.) Continuing the	6	2
""	memoirs of the Yorkshire veterinarian.		
""			
2	THE SILENT PASSAGE, by Gail Sheehy. (Random House, $16.) The	1	16
""	psychological and social significance of menopause for today's women.		
""			
3	TRUMAN, by David McCullough. (Simon & Schuster, $30.) A biography of the 33d	2	13
""	President.		
""			
4	THE LAST TSAR, by Edvard Radzinsky. (Doubleday, $25.) The life of Nicholas II	3	6
""	and his family, and their assassination in 1918; based in part on newly available		
""	material.		
""			
5	EARTH IN THE BALANCE, by Al Gore. (Houghton Mifflin, $22.95.) The Vice-	4	14
""	Presidential candidate discusses factors affecting the environment and what must		
""	be done to save it.		
""			
6	DIANA: HER TRUE STORY, by Andrew Morton. (Simon & Schuster, $22.) A	5	11
""	biography of the Princess of Wales.		
""			
7	WOMEN WHO RUN WITH THE WOLVES, by Clarissa Pinkola Estes. (Ballantine,	8	5
""	$20.) A Jungian analyst reinterprets myths and folk tales to enable women to		
""	understand their psyches.		
""			
8	YOUNG MEN & FIRE, by Norman Maclean. (University of Chicago, $19.95.) An	9	2
""	account of a disastrous fire in a Montana forest in 1949.		
""			
9	MARILYN: THE LAST TAKE, by Peter Harry Brown and Patte B. Barham. (Dutton,	7	4
""	$23.) Did intrigues in Hollywood boardrooms and in the Kennedys' circle lead to		
""	Marilyn Monroe's death?		
""			
10	SAM WALTON: MADE IN AMERICA, by Sam Walton with John Huey.	10	12
""	(Doubleday, $22.50.) The autobiography of the man who became the richest		
""	American by creating the Wal-Mart store chain.		
""			
11	WHO WILL TELL THE PEOPLE, by William Greider. (Simon & Schuster, $25.) A	13	18
""	journalist's account of how powerful monied interests and elite groups dominate		
""	the Federal Government.		
""			
12	LINCOLN AT GETTYSBURG, by Garry Wills. (Simon & Schuster, $23.) The	11	9
""	address delivered on Nov. 19, 1863, and how it has affected American life.		
""			
13	REVOLUTION FROM WITHIN, by Gloria Steinem. (Little, Brown, $22.95.) The	15	33
""	reflections of a feminist on the struggle to achieve self-esteem.		
""			
14	HEAD TO HEAD, by Lester Thurow. (Morrow, $25.) The upcoming economic	12	19
""	battle among Japan, Europe and the United States.		
