This	July 31, 1994	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE CHAMBER, by John Grisham. (Doubleday, $24.95.) A lawyer represents a	1	8
""	racist who is on death row for his part in a 1967 bombing in Mississippi.		
""			
2	THE CELESTINE PROPHECY, by James Redfield. (Warner, $17.95.) An ancient	2	22
""	manuscript, found in Peru, provides insights into achieving a fulfilling life.		
""			
3	THE GIFT, by Danielle Steel. (Delacorte, $15.) A woman's casual visit to a small	--	1
""	town changes the lives of many of its inhabitants, as well as her own.		
""			
4	EVERYTHING TO GAIN, by Barbara Taylor Bradford. (HarperCollins, $24.) A	7	2
""	woman tries to cope after an act of violence destroys her perfect family life.		
""			
5	THE BRIDGES OF MADISON COUNTY, by Robert James Waller. (Warner,	4	103
""	$16.95.) A photographer and a farmer's lonely wife in Iowa.		
""			
6	POLITICALLY CORRECT BEDTIME STORIES, by James Finn Garner.	6	6
""	(Macmillan, $8.95.) Classic tales respun to avoid offending current sensibilities.		
""			
7	THE ALIENIST, by Caleb Carr. (Random House, $22.) A journalist and a	5	16
""	psychologist track down a murderer in turn-of-the-century Manhattan.		
""			
8	THE CROSSING, by Cormac McCarthy. (Knopf, $23.) A young American comes	3	6
""	of age traveling with a she-wolf into Mexico's mythic sierra.		
""			
9	UNDUE INFLUENCE, by Steve Martini. (Putnam, $22.95.) A defense attorney	--	1
""	finds himself caught in a web of murder and deceit within his own family.		
""			
10	THE WATERWORKS, by E.L. Doctorow. (Random House, $23.) Life in the New	9	5
""	York City of 1871 as witnessed by a jaded newspaperman.		
""			
11	DOWNTOWN, by Anne Rivers Siddons. (HarperCollins, $24.) A woman learns	11	4
""	about life and the ways of men in Atlanta during the 1960's.		
""			
12	INCA GOLD, by Clive Cussler. (Simon & Schuster, $24.) Dirk Pitt contends with a	10	12
""	ring of thieves for possession of ancient artifacts in the Peruvian Andes.		
""			
13	REMEMBER ME, by Mary Higgins Clark. (Simon & Schuster, $23.50.) After an	8	14
""	estranged couple reconcile, they find themselves haunted by a mysterious force.		
""			
14	PLAYING FOR THE ASHES, by Elizabeth George. (Bantam, $21.95.) A case	--	1
""	involving arson, infidelity, cricket and murder in the English countryside.		
""			
15	BLACK BETTY, by Walter Mosley. (Norton, $19.95.) The private eye Easy	--	2
""	Rawlins in pursuit of a troublemaking woman in 1961 Los Angeles.		
This	July 31, 1994	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE AGENDA, by Bob Woodward. (Simon & Schuster, $24.) The inner workings	1	6
""	of the White House during the first year of the Clinton Administration.		
""			
2	EMBRACED BY THE LIGHT, by Betty J. Eadie with Curtis Taylor. (Gold Leaf	2	64
""	Press, $16.95.) A woman's near-death experience.		
""			
3	THE BOOK OF VIRTUES, by William J. Bennett. (Simon & Schuster, $27.50.)	3	32
""	Moral stories adapted from the Greeks, the Bible, folklore and elsewhere.		
""			
4	MOON SHOT, by Alan Shepard and Deke Slayton with Jay Barbree and Howard	9	3
""	Benedict. (Turner, $21.95.) How Americans reached the moon in July 1969.		
""			
5	MIDNIGHT IN THE GARDEN OF GOOD AND EVIL, by John Berendt. (Random	4	21
""	House, $23.) The mysterious death of a young man in Savannah, Ga.		
""			
6	STANDING FIRM, by Dan Quayle. (HarperCollins/Zondervan, $25.) The former	6	11
""	Vice President recalls his life, especially during the Bush years.		
""			
7	LIFE OF THE PARTY, by Christopher Ogden. (Little, Brown, $24.95.) A biography	7	7
""	of Pamela Harriman, the United States Ambassador to France.		
""			
8	D-DAY, JUNE 6, 1944, by Stephen E. Ambrose. (Simon & Schuster, $30.) An	5	8
""	account of the Allied invasion of Normandy 50 years ago.		
""			
9	SAVED BY THE LIGHT, by Dannion Brinkley with Paul Perry. (Villard, $16.) A	13	15
""	South Carolina businessman's two near-death experiences.		
""			
10	SOUL MATES, by Thomas Moore. (HarperCollins, $25.) A psychotherapist	10	29
""	discusses love and relationships.		
""			
11	DAVE BARRY IS NOT MAKING THIS UP, by Dave Barry. (Crown, $20.) A	12	5
""	collection of humor pieces by the Pulitzer Prize-winning columnist.		
""			
12	REBA: My Story, by Reba McEntire with Tom Carter. (Bantam, $22.95.) The	8	13
""	autobiography of the country singer.		
""			
13	MOTHERLESS DAUGHTERS, by Hope Edelman. (Addison-Wesley, $23.) The	--	1
""	experiences of women after the deaths of their mothers.		
""			
14	ALL MY OCTOBERS, by Mickey Mantle with Mickey Herskowitz. (HarperCollins,	11	6
""	$23.) The legendary Yankee recalls the 12 World Series in which he played.		
""			
15	WOMEN WHO RUN WITH THE WOLVES, by Clarissa Pinkola Estes. (Ballantine,	14	96
""	$23.) How myths and folk tales can enable women to understand their psyches.		
