This	September 28, 1997	Last	Weeks
Week	Fiction	Week	On List
""			
1	COLD MOUNTAIN, by Charles Frazier. (Atlantic Monthly, $24.) A wounded	1	12
""	Confederate soldier journeys home toward the end of the Civil War to meet an old		
""	love and a new world.		
""			
2	THE BEST LAID PLANS, by Sidney Sheldon. (Morrow, $25.) The relationship	2	2
""	between a power-hungry governor and a beautiful woman determined to wreak		
""	revenge.		
""			
3	UNNATURAL EXPOSURE, by Patricia Cornwell. (Putnam, $25.95.) Dr. Kay	3	9
""	Scarpetta contends with a killer who uses a smallpox-like virus and cyberspace		
""	tricks.		
""			
4	THE ANGEL OF DARKNESS, by Caleb Carr. (Random House, $25.95.) Dr.	--	1
""	Kreizler and his team pursue the kidnapper of a Spanish diplomat's child in 1897		
""	Manhattan.		
""			
5	THE NOTEBOOK, by Nicholas Sparks. (Warner, $16.95.) A World War II veteran	5	49
""	meets an old flame who is about to be married.		
""			
6	SPECIAL DELIVERY, by Danielle Steel. (Delacorte, $16.95.) Romance comes to	4	12
""	a mature couple who disliked each other in earlier encounters.		
""			
7	THE GOD OF SMALL THINGS, by Arundhati Roy. (Random House, $23.) Death	7	7
""	and secrets haunt a once-prosperous merchant family in contemporary India.		
""			
8	PLUM ISLAND, by Nelson DeMille. (Warner, $25.) A detective probes the murder	6	17
""	of a Long Island couple who may have been involved in germ warfare research.		
""			
9	LONDON, by Edward Rutherfurd. (Crown, $25.95.) Two thousand years of life in	11	17
""	Britain's capital as seen through the eyes of six families.		
""			
10	DEJA DEAD, by Kathy Reichs. (Scribner, $24.) Dr. Temperance Brennan hunts a	8	3
""	serial killer at large in Montreal.		
""			
11	THE PARTNER, by John Grisham. (Doubleday, $26.95.) The pursuit of $90 million	9	29
""	stolen by a lawyer who apparently died but is actually hiding in Brazil.		
""			
12	UNDERWORLD, by Don DeLillo. (Scribner, $27.50.) From the Polo Grounds to	--	1
""	cyberspace: American life as lived by a man and woman during the past 50 years.		
""			
13	IF THIS WORLD WERE MINE, by E. Lynn Harris. (Doubleday, $23.95.) The	10	9
""	bonds of four old classmates are strained when a stranger enters their lives.		
""			
14	UP ISLAND, by Anne Rivers Siddons. (HarperCollins, $24.) An Atlanta woman,	13	16
""	after a bad marriage and her mother's death, seeks a new life on Martha's		
""	Vineyard.		
This	September 28, 1997	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	ANGELA'S ASHES, by Frank McCourt. (Scribner, $24.) An Irish-American writer	1	54
""	recalls his childhood amid the miseries of Limerick.		
""			
2	THE MAN WHO LISTENS TO HORSES, by Monty Roberts. (Random House,	2	6
""	$23.) The memoirs of a professional horse trainer.		
""			
3	THE PERFECT STORM, by Sebastian Junger. (Norton, $23.95.) An account of	3	16
""	the nor'easter of 1991, focusing on a crew of fishermen from Gloucester, Mass.		
""			
4	BABYHOOD, by Paul Reiser. (Weisbach/Morrow, $22.) The problems and	6	4
""	pleasures of parenthood as perceived by the television star and comedian.		
""			
5	MIDNIGHT IN THE GARDEN OF GOOD AND EVIL, by John Berendt. (Random	7	167
""	House, $23.) The mysterious death of a young man in Savannah, Ga.		
""			
6	INTO THIN AIR, by Jon Krakauer. (Villard, $24.95.) A journalist's account of his	5	21
""	ascent of Mount Everest in 1996, the deadliest season in history.		
""			
7	CONVERSATIONS WITH GOD: Book 1, by Neale Donald Walsch. (Putnam,	8	41
""	$19.95.) The author addresses questions of life and love, good and evil, guilt and		
""	sin.		
""			
8	THE GIFT OF FEAR, by Gavin de Becker. (Little, Brown, $22.95.) Intuitive signals	4	13
""	that can protect us from becoming the victims of violence.		
""			
9	EVEN THE STARS LOOK LONESOME, by Maya Angelou. (Random House,	9	5
""	$18.) Twenty essays by the poet on a variety of topics.		
""			
10	THE MILLIONAIRE NEXT DOOR, by Thomas J. Stanley and William D. Danko.	10	36
""	(Longstreet, $22.) An analysis of the lives of wealthy Americans discloses that		
""	they have seven characteristics in common.		
""			
11	THE BIBLE CODE, by Michael Drosnin. (Simon & Schuster, $25.) A journalist	11	15
""	contends that important events have been predicted in the Bible.		
""			
12	BRAIN DROPPINGS, by George Carlin. (Hyperion, $19.95.) Comments on life	12	17
""	and the ways of the world by the stand-up comedian.		
""			
13	CONVERSATIONS WITH GOD: Book 2, by Neale Donald Walsch. (Hampton	13	19
""	Roads, $19.95.) More discussions of moral questions.		
""			
14	REDISCOVERING AMERICAN VALUES, by Dick DeVos. (Dutton, $24.95.) The	--	1
""	principles that made America great; by the president of the Amway Corporation.		
""			
15	TUPAC SHAKUR, by the editors of Vibe. (Crown, $25.95.) An illustrated account	15	2
""	of the career of the rapper and movie star who was murdered.		
