This	August 14, 1994	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE GIFT, by Danielle Steel. (Delacorte, $15.) A woman's casual visit to a small	1	3
""	town changes the lives of many of its inhabitants, as well as her own.		
""			
2	THE CHAMBER, by John Grisham. (Doubleday, $24.95.) A lawyer represents a	2	10
""	racist who is on death row for his part in a 1967 bombing in Mississippi.		
""			
3	THE CELESTINE PROPHECY, by James Redfield. (Warner, $17.95.) An ancient	3	24
""	manuscript, found in Peru, provides insights into achieving a fulfilling life.		
""			
4	THE BRIDGES OF MADISON COUNTY, by Robert James Waller. (Warner,	4	105
""	$16.95.) A photographer and a farmer's lonely wife in Iowa.		
""			
5	POLITICALLY CORRECT BEDTIME STORIES, by James Finn Garner.	5	8
""	(Macmillan, $8.95.) Classic tales respun to avoid offending current sensibilities.		
""			
6	EVERYTHING TO GAIN, by Barbara Taylor Bradford. (HarperCollins, $24.) A	6	4
""	woman tries to cope after an act of violence destroys her perfect family life.		
""			
7	THE ALIENIST, by Caleb Carr. (Random House, $22.) A journalist and a	7	18
""	psychologist track down a murderer in turn-of-the-century Manhattan.		
""			
8	THE CROSSING, by Cormac McCarthy. (Knopf, $23.) A young American comes	10	8
""	of age traveling with a she-wolf into Mexico's mythic sierra.		
""			
9	DISNEY'S THE LION KING, adapted by Don Ferguson. (Mouse Works, $6.98.)	8	2
""	The coming of age of animal royalty, told in words and pictures.		
""			
10	UNDUE INFLUENCE, by Steve Martini. (Putnam, $22.95.) A defense attorney	9	3
""	finds himself caught in a web of murder and deceit within his own family.		
""			
11	REMEMBER ME, by Mary Higgins Clark. (Simon & Schuster, $23.50.) After an	12	16
""	estranged couple reconcile, they find themselves haunted by a mysterious force.		
""			
12	PLAYING FOR THE ASHES, by Elizabeth George. (Bantam, $21.95.) A case	11	3
""	involving arson, infidelity, cricket and murder in the English countryside.		
""			
13	INCA GOLD, by Clive Cussler. (Simon & Schuster, $24.) Dirk Pitt contends with a	14	14
""	ring of thieves for possession of ancient artifacts in the Peruvian Andes.		
""			
14	THE DAY AFTER TOMORROW, by Allan Folsom. (Little, Brown, $24.95.) A	--	12
""	young doctor stumbles into a tangle of international conspiracies.		
""			
15	THE WATERWORKS, by E.L. Doctorow. (Random House, $23.) Life in the New	13	7
""	York City of 1871 as witnessed by a jaded newspaperman.		
This	August 14, 1994	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	EMBRACED BY THE LIGHT, by Betty J. Eadie with Curtis Taylor. (Gold Leaf	1	66
""	Press, $16.95.) A woman's near-death experience.		
""			
2	THE AGENDA, by Bob Woodward. (Simon & Schuster, $24.) The inner workings	2	8
""	of the White House during the first year of the Clinton Administration.		
""			
3	THE BOOK OF VIRTUES, by William J. Bennett. (Simon & Schuster, $27.50.)	4	34
""	Moral stories adapted from the Greeks, the Bible, folklore and elsewhere.		
""			
4	MIDNIGHT IN THE GARDEN OF GOOD AND EVIL, by John Berendt. (Random	5	23
""	House, $23.) The mysterious death of a young man in Savannah, Ga.		
""			
5	MOON SHOT, by Alan Shepard and Deke Slayton with Jay Barbree and Howard	3	5
""	Benedict. (Turner, $21.95.) How Americans reached the moon in July 1969.		
""			
6	MOTHERLESS DAUGHTERS, by Hope Edelman. (Addison-Wesley, $23.) The	7	3
""	experiences of women after the deaths of their mothers.		
""			
7	SAVED BY THE LIGHT, by Dannion Brinkley with Paul Perry. (Villard, $16.) An	6	17
""	account of two near-death experiences by a South Carolina businessman.		
""			
8	SOUL MATES, by Thomas Moore. (HarperCollins, $25.) A psychotherapist	12	31
""	discusses love and relationships.		
""			
9	LIFE OF THE PARTY, by Christopher Ogden. (Little, Brown, $24.95.) A biography	9	9
""	of Pamela Harriman, the United States Ambassador to France.		
""			
10	REBA: My Story, by Reba McEntire with Tom Carter. (Bantam, $22.95.) The	10	15
""	autobiography of the country singer.		
""			
11	WOMEN WHO RUN WITH THE WOLVES, by Clarissa Pinkola Estes. (Ballantine,	16	98
""	$23.) How myths and folk tales can enable women to understand their psyches.		
""			
12	DAVE BARRY IS NOT MAKING THIS UP, by Dave Barry. (Crown, $20.) A	14	7
""	collection of humor pieces by the Pulitzer Prize-winning columnist.		
""			
13	THE CATCHER WAS A SPY, by Nicholas Dawidoff. (Pantheon, $24.) The life of	--	1
""	Moe Berg, big-league catcher, O.S.S. agent, lady's man and freeloader.		
""			
14	THE TRIBE OF TIGER, by Elizabeth Marshall Thomas. (Simon & Schuster, $20.)	--	1
""	The nature and culture of cats.		
""			
15	GAL: A True Life, by Ruthie Bolton. (Harcourt Brace, $19.95.) A black woman	15	2
""	recalls her troubled childhood in Charleston, S.C.		
