This	July 11, 1993	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE BRIDGES OF MADISON COUNTY, by Robert James Waller. (Warner,	1	48
""	$14.95.) A photographer and a lonely farmer's wife in Iowa.		
""			
2	PLEADING GUILTY, by Scott Turow. (Farrar, Straus & Giroux, $24.) A lawyer in	2	6
""	pursuit of his firm's missing partner and a multimillion-dollar fund.		
""			
3	THE CLIENT, by John Grisham. (Doubleday, $23.50.) A deadly secret, revealed	3	17
""	by a lawyer just before he kills himself, presents problems for an 11-year-old boy.		
""			
4	THE SCORPIO ILLUSION, by Robert Ludlum. (Bantam, $23.95.) A former naval	4	6
""	officer tracks down a terrorist conspiracy headed by a vengeful woman.		
""			
5	LIKE WATER FOR CHOCOLATE, by Laura Esquivel. (Doubleday, $17.50.)	5	13
""	Frustration, love, hope -- and recipes -- sampled by a woman on a Mexican ranch.		
""			
6	CRUEL & UNUSUAL, by Patricia D. Cornwell. (Scribners, $21.) Dr. Kay Scarpetta	7	3
""	investigates mysteries involving a man executed for murder.		
""			
7	GAI-JIN, by James Clavell. (Delacorte, $27.50.) Cordial relationships and	6	10
""	terrorism between the Japanese and foreigners in Yokohama in 1862.		
""			
8	PIGS IN HEAVEN, by Barbara Kingsolver. (HarperCollins, $22.) The stresses and	10	3
""	strains that befall a mother and her adopted Cherokee daughter.		
""			
9	I'LL BE SEEING YOU, by Mary Higgins Clark. (Simon & Schuster, $23.) A	9	10
""	television news reporter has mystifying experiences when she covers a story.		
""			
10	OH, THE PLACES YOU'LL GO! by Dr. Seuss. (Random House, $12.95.) The	8	134
""	problems of finding your way through life; in verse and pictures.		
""			
11	PAPER DOLL, by Robert B. Parker. (Putnam, $19.95.) Spenser tracks the killer of	11	5
""	an upper-crust Boston woman to her past in a small South Carolina town.		
""			
12	HILL TOWNS, by Anne Rivers Siddons. (HarperCollins, $22.) Americans on a	--	1
""	holiday in Italy learn a lot about their marriage and themselves.		
""			
13	THE LAST COMMAND, by Timothy Zahn. (Spectra/ Bantam, $21.95.) The final	12	12
""	"volume of a ""Star Wars"" trilogy."		
""			
14	THUNDER POINT, by Jack Higgins. (Putnam, $22.95.) The discovery of a	--	1
""	wrecked U-boat reveals World War II scandals that could embarrass the British.		
""			
15	EINSTEIN'S DREAMS, by Alan Lightman. (Pantheon, $17.) Fantasies said to be	13	17
""	dreamed by Albert Einstein in 1905, when he was a young patent clerk.		
This	July 11, 1993	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE WAY THINGS OUGHT TO BE, by Rush H. Limbaugh 3d. (Pocket, $22.)	1	43
""	Anecdotes and opinions offered by the talk-show host.		
""			
2	THE FIFTIES, by David Halberstam. (Villard, $27.50.) A journalist's social,	2	4
""	political, economic and cultural history of the 1950's.		
""			
3	WOMEN WHO RUN WITH THE WOLVES, by Clarissa Pinkola Estes. (Ballantine,	4	48
""	$23.) How myths and folk tales can enable women to understand their psyches.		
""			
4	DAYS OF GRACE, by Arthur Ashe and Arnold Rampersad. (Knopf, $24.) The	3	3
""	memoirs of the late tennis star.		
""			
5	REENGINEERING THE CORPORATION, by Michael Hammer and James	5	5
""	Champy. (Harper Business, $25.) A manifesto for business innovation.		
""			
6	EMBRACED BY THE LIGHT, by Betty J. Eadie with Curtis Taylor. (Gold Leaf	9	9
""	Press, $14.95.) A woman's near-death experience.		
""			
7	CARE OF THE SOUL, by Thomas Moore. (HarperCollins, $22.50.) Spirituality and	8	30
""	everyday life.		
""			
8	THE REAL ANITA HILL, by David Brock. (Free Press, $24.95.) A journalist's	6	9
""	account of the relationship between the law professor and Clarence Thomas.		
""			
9	HEALING AND THE MIND, by Bill Moyers. (Doubleday, $25.) Conversations with	7	21
""	physicians and others about the relationship of sickness to thoughts and emotions.		
""			
10	SECRET CEREMONIES, by Deborah Laake. (Morrow, $20.) The unhappy	11	6
""	marriages of a woman raised as a Mormon.		
""			
11	RACE MATTERS, by Cornel West. (Beacon, $15.) A Princeton professor assays	13	4
""	issues affecting black Americans and suggests ways of addressing them.		
""			
12	THINKING OUT LOUD, by Anna Quindlen. (Random House, $22.) Essays on	10	12
""	current topics by the New York Times columnist.		
""			
13	BANKRUPTCY 1995, by Harry E. Figgie Jr. with Gerald J. Swanson. (Little,	14	34
""	Brown, $19.95.) The collapse of America under Government debt.		
""			
14	MAMA MAKES UP HER MIND, by Bailey White. (Addison-Wesley, $17.95.) Life in	12	5
""	a tiny Georgia town.		
""			
15	A WORLD WAITING TO BE BORN, by M. Scott Peck. (Bantam, $22.95.) A call for	--	10
""	civility.		
""			
16	GIRL, INTERRUPTED, by Susanna Kaysen. (Turtle Bay/Random House, $17.) A	--	1
""	memoir of a young woman's mental illness.		
