This	June 27, 1999	Last	Weeks
Week	Fiction	Week	On List
""			
1	HANNIBAL, by Thomas Harris. (Delacorte, $27.95.) Seven years after his escape,	--	1
""	the fiendish psychiatrist Hannibal Lecter is still at large.		
""			
2	HARRY POTTER AND THE CHAMBER OF SECRETS, by J. K. Rowling.	1	2
""	(Levine/Scholastic, $17.95.) A British boy finds trouble when he returns to a		
""	witchcraft school.		
""			
3	WHITE OLEANDER, by Janet Fitch. (Little, Brown, $24.) The ordeals of growing	2	6
""	up as experienced by a teen-age girl whose single mother murders a lover.		
""			
4	STAR WARS: Episode I -- The Phantom Menace, by Terry Brooks.	3	6
""	(Lucas/Ballantine, $25.) How it all began for Anakin Skywalker (a k a Darth		
""	Vader).		
""			
5	HARRY POTTER AND THE SORCERER'S STONE, by J. K. Rowling.	7	27
""	(Levine/Scholastic, $16.95.) A British boy finds his fortune attending a school for		
""	witchcraft.		
""			
6	OH, THE PLACES YOU'LL GO! by Dr. Seuss. (Random House, $17.) The	4	170
""	problems of finding your way through life; in verse and pictures.		
""			
7	WE'LL MEET AGAIN, by Mary Higgins Clark. (Simon & Schuster, $25.) A woman	6	8
""	struggles to free herself of the suspicion that she murdered her husband.		
""			
8	CERTAIN PREY, by John Sandford. (Putnam, $24.95.) Lucas Davenport pursues	5	5
""	a woman who is a longtime successful paid killer.		
""			
9	THE TESTAMENT, by John Grisham. (Doubleday, $27.95.) A reclusive billionaire,	9	19
""	a burned-out lawyer and a young woman who works as a missionary in the jungles		
""	of Brazil are brought together by a startling secret.		
""			
10	THE GIRL WHO LOVED TOM GORDON, by Stephen King. (Scribner, $16.95.)	8	10
""	When a young girl gets lost in the woods, she is saved by her spiritual association		
""	with a relief pitcher for the Boston Red Sox.		
""			
11	DANGEROUS KISS, by Jackie Collins. (Simon & Schuster, $25.) Lucky	15	2
""	Santangelo copes with many problems as she tracks down the killer of a member		
""	of her family.		
""			
12	PEARL COVE, by Elizabeth Lowell. (Avon, $24.) In seeking help in solving the	--	1
""	mystery of her husband's death, a woman finds an intriguing romance.		
""			
13	EAST OF THE MOUNTAINS, by David Guterson. (Harcourt Brace, $25.) A man	10	8
""	with cancer returns to the eastern Washington of his youth to commit suicide.		
""			
14	THE GIRLS' GUIDE TO HUNTING AND FISHING, by Melissa Bank. (Viking,	13	2
""	$23.95.) The progress of a young New York woman through the terrain of sex and		
This	June 27, 1999	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE GREATEST GENERATION, by Tom Brokaw. (Random House, $24.95.) The	1	28
""	lives of men and women who came of age during the Depression and World War		
""	II.		
""			
2	TUESDAYS WITH MORRIE, by Mitch Albom. (Doubleday, $19.95.) A sportswriter	3	88
""	tells of his weekly visits to his old college mentor, who was near death's door.		
""			
3	EVERY MAN A TIGER, by Tom Clancy with Chuck Horner. (Putnam, $27.95.) The	2	5
""	novelist and a retired Air Force general examine the Persian Gulf war.		
""			
4	I AIN'T GOT TIME TO BLEED, by Jesse Ventura. (Villard, $19.95.) Reflections on	5	3
""	politics, pro wrestling and other subjects by the Governor of Minnesota.		
""			
5	BETRAYAL, by Bill Gertz. (Regnery, $27.95.) A reporter charges that the Clinton	4	5
""	Administration has undermined America's security.		
""			
6	THE MAJORS, by John Feinstein. (Little, Brown, $25.) A sportswriter reports on	12	11
""	the 1998 Masters, U.S. Open, British Open and P.G.A. golf tournaments.		
""			
7	CINDERELLA STORY, by Bill Murray with George Peper. (Doubleday, $19.95.)	6	3
""	The golfing adventures of the actor and comedian.		
""			
8	ENCORE PROVENCE, by Peter Mayle. (Knopf, $23.) Further experiences in the	7	3
""	south of France.		
""			
9	THE CENTURY, by Peter Jennings and Todd Brewster. (Doubleday, $60.) An	13	30
""	account of the 20th century.		
""			
10	BELLA TUSCANY, by Frances Mayes. (Broadway, $25.) An American writer	8	10
""	remembers a spring and summer spent in the romantic sections of Italy.		
""			
11	THE ART OF HAPPINESS, by the Dalai Lama and Howard C. Cutler. (Riverhead,	10	23
""	$22.95.) What Buddhism and common sense tell us about everyday problems.		
""			
12	NO ONE LEFT TO LIE TO, by Christopher Hitchens. (Verso, $19.) A journalist's	14	4
""	critical view of the public and private life of Bill Clinton.		
""			
13	YESTERDAY, I CRIED, by Iyanla Vanzant. (Simon & Schuster, $22.) A counselor	11	13
""	describes how she turned painful experiences into feelings of hope.		
""			
14	THE LEXUS AND THE OLIVE TREE, by Thomas L. Friedman. (Farrar, Straus &	9	8
""	Giroux, $27.50.) A journalist explains the instant electronic global economy.		
""			
15	ALL TOO HUMAN, by George Stephanopoulos. (Little, Brown, $27.95.) The	--	13
""	former adviser to President Clinton recalls his years in the White House.		
""			
16	BUSINESS @ THE SPEED OF THOUGHT, by Bill Gates with Collins Hemingway.	--	10
