This	April 11, 1999	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE TESTAMENT, by John Grisham. (Doubleday, $27.95.) A reclusive billionaire,	1	8
""	a burned-out lawyer and a missionary are brought together by a startling secret.		
""			
2	VITTORIO, THE VAMPIRE, by Anne Rice. (Knopf, $19.95.) A supernatural siren	2	2
""	exercises her wiles in Renaissance Italy and seduces a teen-age boy.		
""			
3	TARA ROAD, by Maeve Binchy. (Delacorte, $24.95.) Two women -- one from	4	4
""	Ireland, one from New England -- learn a lot about each other as well as about		
""	themselves when they exchange houses for the summer.		
""			
4	RIVER'S END, by Nora Roberts. (Putnam, $23.95.) The daughter of a glamorous	3	4
""	Hollywood couple confronts the horrifying events that befell her family years		
""	earlier.		
""			
5	SINGLE & SINGLE, by John le Carré. (Scribner, $26.) A British bank becomes	5	4
""	involved in money laundering for drug merchants from the former Soviet Union.		
""			
6	ABIDE WITH ME, by E. Lynn Harris. (Doubleday, $24.95.) The friendships and	11	2
""	sexual relationships of young people whose careers are beginning to blossom.		
""			
7	WHAT'S HEAVEN? by Maria Shriver. Illustrated by Sandra Speidel. (Golden	--	1
""	Books, $15.) When little Kate's great-grandmother dies, her mother consoles her.		
""			
8	HARRY POTTER AND THE SORCERER'S STONE, by J. K. Rowling.	6	16
""	(Levine/Scholastic, $16.95.) A British boy finds his fortune attending a school of		
""	witchcraft.		
""			
9	ASHES TO ASHES, by Tami Hoag. (Bantam, $24.95.) Kate Conlan, a former	9	4
""	F.B.I. agent, tracks a serial killer, known as the Cremator, who is terrorizing		
""	Minneapolis.		
""			
10	THE POISONWOOD BIBLE, by Barbara Kingsolver. (Harper Flamingo, $26.) Five	10	24
""	female characters narrate this novel set in the Belgian Congo.		
""			
11	HUSH MONEY, by Robert B. Parker. (Putnam, $22.95.) Spenser encounters	12	3
""	racial, sexual and academic politics when a black professor at a university in		
""	Cambridge, Mass., is implicated in the suicide of a gay student.		
""			
12	APOLLYON, by Tim LaHaye and Jerry B. Jenkins. (Tyndale, $19.97.) After the	8	7
""	rapture of the saved, the world's remaining believers confront the Antichrist.		
""			
13	VECTOR, by Robin Cook. (Putnam, $24.95.) A New York City cabdriver, once a	7	4
""	Soviet expert in biological weapons, joins forces with a neofascist skinhead militia.		
""			
14	BE COOL, by Elmore Leonard. (Delacorte, $24.95.) The former mobster Chili	--	6
""	Palmer tries to make another movie, this one about a singer named Linda Moon.		
This	April 11, 1999	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	ALL TOO HUMAN, by George Stephanopoulos. (Little, Brown, $27.95.) The	1	3
""	former adviser to President Clinton recalls his years in the White House.		
""			
2	THE GREATEST GENERATION, by Tom Brokaw. (Random House, $24.95.) The	2	17
""	lives of men and women who came of age during the Depression and World War		
""	II.		
""			
3	MONICA'S STORY, by Andrew Morton. (St. Martin's, $24.95.) From her childhood	3	4
""	in Beverly Hills to the scandal in Washington: a biography of Monica Lewinsky.		
""			
4	TUESDAYS WITH MORRIE, by Mitch Albom. (Doubleday, $19.95.) A sportswriter	4	77
""	tells of his weekly visits to his old college mentor, who was near death's door.		
""			
5	BUSINESS @ THE SPEED OF THOUGHT, by Bill Gates with Collins Hemingway.	--	1
""	(Warner, $30.) The chairman of Microsoft discusses how new technology is		
""	changing the ways business is done.		
""			
6	YESTERDAY, I CRIED, by Iyanla Vanzant. (Simon & Schuster, $22.) A counselor	8	2
""	recalls how she turned painful experiences into feelings of hope.		
""			
7	THE ART OF HAPPINESS, by the Dalai Lama and Howard C. Cutler. (Riverhead,	7	12
""	$22.95.) What Buddhism and common sense tell us about everyday problems.		
""			
8	PERFECT MURDER, PERFECT TOWN, by Lawrence Schiller. (HarperCollins,	6	6
""	$26.) The death of JonBenet Ramsey and its effect on the city of Boulder, Colo.		
""			
9	"REACHING TO HEAVEN, by James Van Praagh. (Dutton, $22.95.) A ""renowned"	5	5
""	"medium"" discusses death, the spirit world and reincarnation."		
""			
10	BLACK HAWK DOWN, by Mark Bowden. (Atlantic Monthly, $24.) The bloody	16	2
""	battle between American forces and Somali street fighters in Mogadishu in 1993.		
""			
11	THE CENTURY, by Peter Jennings and Todd Brewster. (Doubleday, $60.) An	10	19
""	account of the 20th century, complete with photographs and first-person		
""	narratives.		
""			
12	ANOTHER COUNTRY, by Mary Pipher. (Riverhead, $24.95.) The problems of	13	2
""	people whose relatives are growing old.		
""			
13	TRAVELING MERCIES, by Anne Lamott. (Pantheon, $23.) A chronicle of the	12	9
""	author's journey toward faith and spirituality.		
""			
14	BLIND MAN'S BLUFF, by Sherry Sontag and Christopher Drew with Annette	9	19
""	Lawrence Drew. (Public Affairs, $25.) American submarine espionage from the		
""	early cold war years to the present.		
""			
15	BEAUTY FADES, DUMB IS FOREVER, by Judy Sheindlin. (Cliff Street/	11	8
