This	August 2, 1992	Last	Weeks
Week	Fiction	Week	On List
""			
1	GERALD'S GAME, by Stephen King. (Viking, $23.50.) Twenty-eight hours of	1	3
""	horror suffered by a woman chained to a bedpost after her husband has a heart		
""	attack.		
""			
2	WAITING TO EXHALE, by Terry McMillan. (Viking, $22.) The friendships and	3	10
""	romances of four black women in Phoenix.		
""			
3	THE PELICAN BRIEF, by John Grisham. (Doubleday, $22.50.) A woman law	2	21
""	student probes the murder of two Supreme Court justices.		
""			
4	POSSESSING THE SECRET OF JOY, by Alice Walker. (Harcourt Brace	6	7
""	Jovanovich, $19.95.) The struggles of an African woman to come to terms with the		
""	consequences of female circumcision.		
""			
5	SCRUPLES TWO, by Judith Krantz. (Crown, $22.) Continuing the story of the	4	6
""	crowd that frequents an ultrachic Beverly Hills store.		
""			
6	COLONY, by Anne Rivers Siddons. (HarperCollins, $20.) A 90-year-old South	10	3
""	Carolina woman recalls what she saw while becoming the doyenne of a Maine		
""	summer retreat.		
""			
7	DARK FORCE RISING, by Timothy Zahn. (Spectra/Bantam, $18.50.) An insane	5	9
""	"Jedi threatens Luke Skywalker in the second volume of a ""Star Wars"" trilogy."		
""			
8	IMZADI, by Peter David. (Pocket, $20.) The U.S.S. Enterprise's Comdr. William	7	2
""	"Riker discovers a new form of love in a ""Star Trek"" adventure."		
""			
9	JEWELS, by Danielle Steel. (Delacorte, $23.) The life of a woman who becomes	11	12
""	rich by dealing in precious stones.		
""			
10	SAHARA, by Clive Cussler. (Simon & Schuster, $23.) On a mission to Africa, Dirk	8	11
""	Pitt uncovers a plot that may extinguish all life in the world's seas.		
""			
11	OH, THE PLACES YOU'LL GO! by Dr. Seuss. (Random House, $12.95.) Verse	14	119
""	and pictures.		
""			
12	EYE OF THE STORM, by Jack Higgins. (Putnam, $22.95.) An American is hired	15	3
""	by the British to thwart an Iraqi agent's attempt to kill Margaret Thatcher during the		
""	gulf war.		
""			
13	ALL AROUND THE TOWN, by Mary Higgins Clark. (Simon & Schuster, $22.) The	13	15
""	plight of a college student accused of killing her professor.		
""			
14	FATHERLAND, by Robert Harris. (Random House, $21.) A thriller set in the Third	9	4
""	Reich 20 years after Hitler wins World War II.		
""			
15	DAMIA, by Anne McCaffrey. (Ace/Putnam, $21.95.) A young woman and her	--	1
This	August 2, 1992	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	DIANA: HER TRUE STORY, by Andrew Morton. (Simon & Schuster, $22.) A	1	5
""	biography of the Princess of Wales.		
""			
2	THE SILENT PASSAGE, by Gail Sheehy. (Random House, $16.) The	2	10
""	psychological and social significance of menopause for today's women.		
""			
3	TRUMAN, by David McCullough. (Simon & Schuster, $30.) A biography of the 33d	3	7
""	President.		
""			
4	EARTH IN THE BALANCE, by Al Gore. (Houghton Mifflin, $22.95.) The Vice-	5	8
""	Presidential candidate discusses factors affecting the environment and what must		
""	be done to save it.		
""			
5	SAM WALTON: MADE IN AMERICA, by Sam Walton with John Huey.	4	6
""	(Doubleday, $22.50.) The autobiography of the man who became the richest		
""	American by creating the Wal-Mart store chain.		
""			
6	A BRILLIANT MADNESS, by Patty Duke and Gloria Hochman. (Bantam, $22.50.)	7	5
""	The actress tells how she learned to live with manic-depressive illness.		
""			
7	LINCOLN AT GETTYSBURG, by Garry Wills. (Simon & Schuster, $23.) The	9	3
""	address delivered on Nov. 19, 1863, and how it has affected American life.		
""			
8	DIANA: A PRINCESS AND HER TROUBLED MARRIAGE, by Nicholas Davies.	--	2
""	(Birch Lane/ Carol, $21.95.) A biography of the Princess of Wales.		
""			
9	THE HAPPY ISLES OF OCEANIA, by Paul Theroux. (Putnam, $24.95.) An 18-	15	3
""	month exploration of the South Pacific in a kayak.		
""			
10	DIANA IN PRIVATE, by Lady Colin Campbell. (St. Martin's, $19.95.) A biography	6	10
""	of the Princess of Wales.		
""			
11	REVOLUTION FROM WITHIN, by Gloria Steinem. (Little, Brown, $22.95.) The	12	27
""	reflections of a feminist on the struggle to achieve self-esteem.		
""			
12	ELEANOR ROOSEVELT, by Blanche Wiesen Cook. (Viking, $27.50.) From	16	11
""	childhood in New York to the White House: the first 49 years of a pre-eminent First		
""	Lady.		
""			
13	ACQUIRED TASTES, by Peter Mayle. (Bantam, $20.) Essays on the pleasures of	11	7
""	living extravagantly during the high-flying 1980's.		
""			
14	WHO WILL TELL THE PEOPLE, by William Greider. (Simon & Schuster, $25.) A	--	12
""	journalist's account of how powerful monied interests and elite groups dominate		
""	the Federal Government.		
""			
15	HEAD TO HEAD, by Lester Thurow. (Morrow, $25.) The upcoming economic	8	13
