This	May 9, 1999	Last	Weeks
Week	Fiction	Week	On List
""			
1	WE'LL MEET AGAIN, by Mary Higgins Clark. (Simon & Schuster, $25.) A woman	--	1
""	struggles to free herself of the suspicion that she murdered her husband.		
""			
2	THE GIRL WHO LOVED TOM GORDON, by Stephen King. (Scribner, $16.95.)	1	3
""	When a young girl gets lost in the woods, she is saved by her spiritual association		
""	with a relief pitcher for the Boston Red Sox.		
""			
3	A NEW SONG, by Jan Karon. (Viking, $24.95.) A clergyman and his wife move	2	3
""	600 miles from home, creating new friendships and maintaining old ones.		
""			
4	BITTERSWEET, by Danielle Steel. (Delacorte, $26.95.) A woman copes with a	3	4
""	midlife crisis: should she continue to raise a family or should she pursue her old		
""	career?		
""			
5	THE TESTAMENT, by John Grisham. (Doubleday, $27.95.) A reclusive billionaire,	4	12
""	a burned-out lawyer and a missionary are brought together by a startling secret.		
""			
6	EAST OF THE MOUNTAINS, by David Guterson. (Harcourt Brace, $25.) A man	--	1
""	with cancer returns to the eastern Washington of his youth to commit suicide.		
""			
7	HARRY POTTER AND THE SORCERER'S STONE, by J. K. Rowling.	5	20
""	(Levine/Scholastic, $16.95.) A British boy finds his fortune attending a school of		
""	witchcraft.		
""			
8	TARA ROAD, by Maeve Binchy. (Delacorte, $24.95.) Two women -- one from	9	8
""	Ireland, one from New England -- exchange houses for the summer.		
""			
9	VITTORIO, THE VAMPIRE, by Anne Rice. (Knopf, $19.95.) A supernatural siren	7	6
""	exercises her wiles in Renaissance Italy and seduces a teen-age boy.		
""			
10	SOUL OF THE FIRE, by Terry Goodkind. (Tor/Doherty, $27.95.) In Volume 5 of	6	2
""	"the ""Sword of Truth"" fantasy series, a magical force threatens the land of D'Hara."		
""			
11	ABIDE WITH ME, by E. Lynn Harris. (Doubleday, $24.95.) The friendships and	11	6
""	sexual relationships of young people whose careers are beginning to blossom.		
""			
12	WHAT'S HEAVEN? by Maria Shriver. Illustrated by Sandra Speidel. (Golden	10	5
""	Books/St. Martin's, $15.) Kate's great-grandmother dies, and her mother consoles		
""	her.		
""			
13	THE POISONWOOD BIBLE, by Barbara Kingsolver. (Harper Flamingo, $26.) Five	12	28
""	female characters narrate this novel set in the Belgian Congo.		
""			
14	THE GROUND BENEATH HER FEET, by Salman Rushdie. (Holt, $27.50.) From	--	1
""	Bombay to London to New York: an updated version of the Orpheus myth, set in		
""	the glittering world of rock-and-roll celebrities.		
This	May 9, 1999	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE GREATEST GENERATION, by Tom Brokaw. (Random House, $24.95.) The	1	21
""	lives of men and women who came of age during the Depression and World War		
""	II.		
""			
2	ALL TOO HUMAN, by George Stephanopoulos. (Little, Brown, $27.95.) The	2	7
""	former adviser to President Clinton recalls his years in the White House.		
""			
3	TUESDAYS WITH MORRIE, by Mitch Albom. (Doubleday, $19.95.) A sportswriter	3	81
""	tells of his weekly visits to his old college mentor, who was near death's door.		
""			
4	BELLA TUSCANY, by Frances Mayes. (Broadway, $25.) An American writer	5	3
""	remembers a spring and summer spent in the romantic sections of Italy.		
""			
5	YESTERDAY, I CRIED, by Iyanla Vanzant. (Simon & Schuster, $22.) A counselor	4	6
""	recalls how she turned painful experiences into feelings of hope.		
""			
6	THE CENTURY, by Peter Jennings and Todd Brewster. (Doubleday, $60.) An	6	23
""	account of the 20th century.		
""			
7	THE MAJORS, by John Feinstein. (Little, Brown, $25.) A journalist reports on the	10	4
""	1998 Masters, U.S. Open, British Open and P.G.A. golf tournaments.		
""			
8	BUSINESS @ THE SPEED OF THOUGHT, by Bill Gates with Collins Hemingway.	7	5
""	(Warner, $30.) How new technology is changing the ways business is done.		
""			
9	BLACK HAWK DOWN, by Mark Bowden. (Atlantic Monthly, $24.) The bloody	8	6
""	battle between American forces and Somali street fighters in Mogadishu in 1993.		
""			
10	THE ART OF HAPPINESS, by the Dalai Lama and Howard C. Cutler. (Riverhead,	9	16
""	$22.95.) What Buddhism and common sense tell us about everyday problems.		
""			
11	UNCOVERING CLINTON, by Michael Isikoff. (Crown, $25.) A journalist's account	11	3
""	of scandals in the Clinton White House and his role in reporting them.		
""			
12	TRAVELING MERCIES, by Anne Lamott. (Pantheon, $23.) A chronicle of the	12	13
""	author's journey toward faith.		
""			
13	THE LEXUS AND THE OLIVE TREE, by Thomas L. Friedman. (Farrar, Straus &	--	1
""	Giroux, $27.50.) A journalist explains the instant electronic global economy.		
""			
14	THE ENDURANCE, by Caroline Alexander. (Knopf, $29.95.) The story of Ernest	14	17
""	Shackleton's 1914 Antarctic expedition.		
""			
15	WOMAN, by Natalie Angier. (Davison/Houghton Mifflin, $25.) A reporter examines	--	1
""	female biology and its effects on health, personal psychology and relationships.		
""			
16	"REACHING TO HEAVEN, by James Van Praagh. (Dutton, $22.95.) A ""renowned"	13	9
