This	November 4, 2012	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE PANTHER, by Nelson DeMille. (Grand Central, $27.99.) Posted to Yemen,	--	1
""	the anti-terrorist task force agent John Corey and his wife, an F.B.I. agent, pursue		
""	a high-ranking Qaeda operative — who is out to avenge the death of the Libyan		
""	terrorist Corey killed in New York.		
""			
2	THE TWELVE, by Justin Cronin. (Ballantine, $28.) A sequel to “The Passage”	--	1
""	continues its story of life after an apocalypse.		
""			
3	THE CASUAL VACANCY, by J. K. Rowling. (Little, Brown, $35.) The sudden	1	4
""	death of a parish councilman reveals bitter social divisions in an idyllic English		
""	town; a novel for adults by the creator of Harry Potter.		
""			
4	THE BONE BED, by Patricia Cornwell. (Putnam, $28.95.) A paleontologist’s	--	1
""	disappearance in Canada turns out to be connected to crimes much closer to		
""	home for the chief medical examiner Kay Scarpetta; the 20th Scarpetta book.		
""			
5	NYPD RED, by James Patterson and Marshall Karp. (Little, Brown, $27.99.)	2	2
""	Detective Zach Jordan and his beautiful partner (and ex-girlfriend) must stop a		
""	deranged killer who has targeted a glittering New York film festival.		
""			
6	GONE GIRL, by Gillian Flynn. (Crown, $25.) A woman disappears on her fifth	3	20
""	anniversary; is her husband a killer?		
""			
7	WINTER OF THE WORLD, by Ken Follett. (Dutton, $36.) Members of five	4	5
""	interrelated families from five countries grapple with the historical events of the		
""	years 1939-49.		
""			
8	THE SECRET KEEPER, by Kate Morton. (Atria, $26.99.) A British actress	--	1
""	searches for secrets in her 90-year-old mother’s past.		
""			
9	THE TIME KEEPER, by Mitch Albom. (Hyperion, $24.99.) A fable about the	6	7
""	inventor of the world’s first clock from the author of “Tuesdays With Morrie.”		
""			
10	MAD RIVER, by John Sandford. (Putnam, $27.95.) Virgil Flowers joins the hunt for	5	3
""	a teenage Bonnie and Clyde.		
""			
11	THE WALKING DEAD: THE ROAD TO WOODBURY, by Robert Kirkman.	--	1
""	(Thomas Dunne/St. Martin's, $24.99.) In the second Walking Dead novel, Lilly		
""	Caul and other citizens seeking refuge from the zombie plague in Woodbury, Ga.,		
""	begin to challenge the man who calls himself the Governor.		
""			
12	A WANTED MAN, by Lee Child. (Delacorte, $28.) A carload of people involved in	7	6
""	a conspiracy pick up a disheveled hitchhiker, Child’s vigilante hero Jack Reacher.		
""			
13	SLEEP NO MORE, by Iris Johansen. (St. Martin's, $27.99.) The forensic sculptor	--	1
""	Eve Duncan investigates when her mother’s friend disappears from a mental		
""	hospital.		
This	November 4, 2012	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	KILLING KENNEDY, by Bill O'Reilly and Martin Dugard. (Holt, $28.) The host of “The	1	3
""	O’Reilly Factor” recounts the events surrounding the assassination of John F.		
""	Kennedy.		
""			
2	NO EASY DAY, by Mark Owen with Kevin Maurer. (Dutton, $26.95.) An account by a	2	7
""	former member of the Navy SEALs, written pseudonymously, of the mission that killed		
""	bin Laden.		
""			
3	"KILLING LINCOLN, by Bill O'Reilly and Martin Dugard. (Holt, $28.) The host of ""The"	5	56
""	"O'Reilly Factor"" recounts the events surrounding the assassination of Abraham"		
""	Lincoln.		
""			
4	AMERICA AGAIN, by Stephen Colbert, Richard Dahm, Paul Dinello, Barry Julien,	4	3
""	Tom Purcell et al.. (Grand Central, $28.99.) The mock pundit of Comedy Central’s		
""	“Colbert Report” tells how to bring America back from the brink.		
""			
5	WHO I AM, by Pete Townshend. (Harper/HarperCollins, $32.5.) The rocker's memoir.	3	2
""			
6	IN THE PLEASURE GROOVE, by John Taylor. (Dutton, $27.95.) A memoir by the	--	1
""	bass player and founding member of Duran Duran.		
""			
7	THE FINISH, by Mark Bowden. (Atlantic Monthly, $26.) From 9/11 to the killing of	--	1
""	Osama bin Laden, from the author of “Black Hawk Down.”		
""			
8	WAGING HEAVY PEACE, by Neil Young. (Blue Rider, $30.) The rocker’s memoir	6	4
""	ranges over his personal life and his music, including his days with Buffalo Springfield		
""	and Crosby, Stills, Nash & Young.		
""			
9	HOW CHILDREN SUCCEED, by Paul Tough. (Houghton Mifflin Harcourt, $27.) The	7	7
""	author argues that the qualities that matter most have to do with character, not		
""	intelligence.		
""			
10	THE SIGNAL AND THE NOISE, by Nate Silver. (Penguin Press, $27.95.) An	13	3
""	examination of predictions, the ones that come true and the ones that don’t.		
""			
11	HERE COME THE BLACK HELICOPTERS!, by Dick Morris & Eileen McGann.	12	2
""	(Broadside/HarperCollins, $22.99.) The movement afoot to “transfer American		
""	autonomy to the United Nations.”		
""			
12	MUGGED, by Ann Coulter. (Sentinel, $26.95.) The political commentator traces racial	10	4
""	demagoguery from the 1970s to the present.		
""			
13	UNBROKEN, by Laura Hillenbrand. (Random House, $27.) An Olympic runner's story	15	101
""	of survival as a prisoner of the Japanese in World War II after his bomber went down		
""	over the Pacific.		
""			
14	WILD, by Cheryl Strayed. (Knopf, $25.95.) A woman's account of a life-changing	11	27
