This	January 3, 2010	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE LOST SYMBOL, by Dan Brown. (Doubleday, $29.95.) Robert Langdon	1	14
""	among the Masons.		
""			
2	I, ALEX CROSS, by James Patterson. (Little, Brown, $27.99.) Tracking the	3	5
""	murderer of a relative, Alex Cross discovers a wild Washington scene with		
""	explosive secrets.		
""			
3	UNDER THE DOME, by Stephen King. (Scribner, $35.) When a Maine town is	4	6
""	trapped by an invisible force field, a sanctimonious and hypocritical politician takes		
""	over.		
""			
4	THE HELP, by Kathryn Stockett. (Amy Einhorn/Putnam, $24.95.) A young white	5	38
""	woman and two black maids in 1960s Mississippi.		
""			
5	“U” IS FOR UNDERTOW, by Sue Grafton. (Putnam, $27.95.) Kinsey Millhone	2	3
""	investigates the case of a 4-year-old girl who disappeared 21 years earlier.		
""			
6	PIRATE LATITUDES, by Michael Crichton. (Harper/HarperCollins, $27.99.) In the	7	4
""	17th-century Caribbean, a British pirate attacks a Spanish galleon; this manuscript		
""	was found in Crichton’s files after his death in 2008.		
""			
7	FORD COUNTY, by John Grisham. (Doubleday, $24.) Stories set in rural	9	7
""	Mississippi.		
""			
8	THE LAST SONG, by Nicholas Sparks. (Grand Central, $24.99.) A 17-year-old girl	10	15
""	spends the summer with her divorced father in North Carolina and finds many		
""	kinds of love.		
""			
9	THE CHRISTMAS SWEATER, by Glenn Beck with Kevin Balfe and Jason Wright.	8	12
""	(Threshold Editions, $19.99.) A boy learns from his disappointment with his		
""	mother’s gift.		
""			
10	THE LACUNA, by Barbara Kingsolver. (Harper/HarperCollins, $26.99.) A young	11	7
""	American growing up in Mexico becomes friends with artists and radicals; later, in		
""	the United States, he is menaced by McCarthyism.		
""			
11	HALF BROKE HORSES, by Jeannette Walls. (Scribner, $26.) A re-creation of the	--	7
""	life of the author’s grandmother in the Southwest, by the author of “The Glass		
""	Castle.”		
""			
12	BREATHLESS, by Dean Koontz. (Bantam, $28.) Mysterious animals in the	12	4
""	Colorado Rockies set off intrigue and suspense.		
""			
13	WOLF HALL, by Hilary Mantel. (Holt, $27.) Thomas More and Thomas Cromwell	--	5
""	clash in the turbulent court of Henry VIII.		
""			
14	THE GIRL WHO PLAYED WITH FIRE, by Stieg Larsson. (Knopf, $25.95.) A	--	11
""	Swedish hacker becomes a murder suspect.		
This	January 3, 2010	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	GOING ROGUE, by Sarah Palin. (Harper/HarperCollins, $28.99.) A memoir by the	1	5
""	former Alaska governor and vice-presidential candidate.		
""			
2	HAVE A LITTLE FAITH, by Mitch Albom. (Hyperion, $23.99.) A suburban rabbi	3	12
""	and a Detroit pastor teach lessons about the comfort of belief.		
""			
3	ARGUING WITH IDIOTS, written and edited by Glenn Beck, Kevin Balfe and	4	13
""	others. (Mercury Radio Arts/Threshold Editions, $29.99.) The case against big		
""	government.		
""			
4	STONES INTO SCHOOLS, by Greg Mortenson. (Viking, $26.95.) Building	2	3
""	schools, many of them for girls, in northeast Afghanistan; takes up where “Three		
""	Cups of Tea” left off.		
""			
5	OPEN, by Andre Agassi. (Knopf, $28.95.) The tennis champion’s autobiography.	5	6
""			
6	SUPERFREAKONOMICS, by Steven D. Levitt and Stephen J. Dubner.	7	9
""	(Morrow/HarperCollins, $29.99.) A scholar and a journalist apply economic		
""	thinking to everything: the sequel.		
""			
7	TRUE COMPASS, by Edward M. Kennedy. (Twelve, $35.) The late senator’s	6	14
""	autobiography.		
""			
8	WHAT THE DOG SAW, by Malcolm Gladwell. (Little, Brown, $27.99.) A decade of	8	9
""	New Yorker essays.		
""			
9	A BOLD FRESH PIECE OF HUMANITY, by Bill O’Reilly. (Broadway, $26.) The	13	51
""	Fox News commentator on his upbringing and career.		
""			
10	OUTLIERS, by Malcolm Gladwell. (Little, Brown, $27.99.) Why some people	12	57
""	succeed, from the author of “Blink.”		
""			
11	"WHEN THE GAME WAS OURS, by Larry Bird and Earvin ""Magic"" Johnson with"	11	7
""	Jackie MacMullan. (Houghton Mifflin Harcourt, $26.) Two great basketball players		
""	discuss their careers, their long rivalry and their eventual friendship.		
""			
12	THE IMPERIAL CRUISE, by James Bradley. (Little, Brown, $29.99.) In 1905,	15	4
""	during a diplomatic journey organized by Theodore Roosevelt, William Howard		
""	Taft negotiated secret agreements with several Asian countries.		
""			
13	HALF THE SKY, by Nicholas D. Kristof and Sheryl WuDunn. (Knopf, $27.95.)	10	7
""	Women fighting sexual oppression in Asia and Africa.		
""			
14	THE BOOK OF BASKETBALL, by Bill Simmons. (Ballantine/ESPN, $30.)	--	7
""	ESPN.com’s Sports Guy crunches big questions in N.B.A. history.		
""			
15	THE NATIONAL PARKS, by Dayton Duncan and Ken Burns. (Knopf, $50.) A	9	7
