This	September 23, 2012	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE TIME KEEPER, by Mitch Albom. (Hyperion, $24.99.) A fable about the inventor	--	1
""	of the world’s first clock, who returns to our world after centuries of banishment; from		
""	the author of “Tuesdays With Morrie.”		
""			
2	ZOO, by James Patterson and Michael Ledwidge. (Little, Brown, $27.99.) A young	--	1
""	biologist warns world leaders about the reasons for escalating animal attacks on		
""	cities.		
""			
3	GONE GIRL, by Gillian Flynn. (Crown, $25.) A woman disappears on her fifth	1	14
""	anniversary; is her husband a killer?		
""			
4	THE TOMBS, by Clive Cussler and Thomas Perry. (Putnam, $27.95.) Sam and Remi	--	1
""	Fargo, a husband-and-wife treasure-hunting team, search for the tomb of Attila the		
""	Hun.		
""			
5	A DANCE WITH DRAGONS, by George R. R. Martin. (Bantam, $35.) After a colossal	6	57
""	"battle, the Seven Kingdoms face new threats; Book 5 of ""A Song of Ice and Fire."""		
""			
6	THE LIGHT BETWEEN OCEANS, by M. L. Stedman. (Scribner, $25.) An Australian	5	6
""	lighthouse keeper and his wife decide to keep a baby who has washed ashore.		
""			
7	LAST TO DIE, by Tess Gerritsen. (Ballantine, $27.) The detective Jane Rizzoli and	3	2
""	the medical examiner Maura Isles protect a boy whose family and foster family have		
""	all been murdered.		
""			
8	NW, by Zadie Smith. (Penguin Press, $26.95.) The lives of four characters cross in	--	1
""	northwest London; from the author of “White Teeth.”		
""			
9	GARMENT OF SHADOWS, by Laurie R. King. (Bantam, $26.) Mary Russell and her	--	1
""	husband, Sherlock Holmes, are caught up in colonial wars in Morocco in the 12th		
""	book in this series.		
""			
10	THE BEAUTIFUL MYSTERY, by Louise Penny. (Minotaur, $25.99.) Chief Inspector	2	2
""	Armand Gamache of the Sûreté du Québec investigates a murder at a remote abbey.		
""			
11	THE INN AT ROSE HARBOR, by Debbie Macomber. (Ballantine, $26.) A young	7	4
""	widow buys a bed-and-breakfast.		
""			
12	BONES ARE FOREVER, by Kathy Reichs. (Scribner, $26.99.) The forensic	4	2
""	anthropologist Temperance Brennan pursues a case involving infanticide, murder and		
""	corruption; the 15th novel in the series behind the show “Bones.”		
""			
13	LORD OF MOUNTAINS, by S. M. Stirling. (Roc, $27.95.) Further adventures in a	--	1
""	postapocalyptic America.		
""			
14	WHERE WE BELONG, by Emily Giffin. (St. Martin's, $27.99.) A woman’s successful	8	7
""	life is disrupted by the appearance of an 18-year-old girl with a link to her past.		
This	September 23, 2012	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	NO EASY DAY, by Mark Owen with Kevin Maurer. (Dutton, $26.95.) An account by	--	1
""	a former member of the Navy SEALs, written pseudonymously, of the mission that		
""	killed bin Laden.		
""			
2	THE AMATEUR, by Edward Klein. (Regnery, $27.95.) A journalist argues that	6	17
""	President Obama is callow and unable to lead.		
""			
3	OBAMA'S AMERICA, by Dinesh D'Souza. (Regnery, $27.95.) An argument that	1	4
""	President Obama is the architect of American decline.		
""			
4	"KILLING LINCOLN, by Bill O'Reilly and Martin Dugard. (Holt, $28.) The host of ""The"	4	50
""	"O'Reilly Factor"" recounts the events surrounding the assassination of Abraham"		
""	Lincoln.		
""			
5	MORTALITY, by Christopher Hitchens. (Twelve, $22.99.) Reports and reflections on	12	2
""	his illness and impending death by the writer, who died in December 2011.		
""			
6	THE SECRET RACE, by Tyler Hamilton and Daniel Coyle. (Bantam, $28.) An	--	1
""	account of the world of professional cycling and its doping issues, focused on the		
""	Tour de France, by an Olympic gold medalist.		
""			
7	UNBROKEN, by Laura Hillenbrand. (Random House, $27.) An Olympic runner's	2	95
""	story of survival as a prisoner of the Japanese in World War II after his bomber went		
""	down over the Pacific.		
""			
8	WILD, by Cheryl Strayed. (Knopf, $25.95.) A woman's account of a life-changing	3	21
""	1,100-mile hike along the Pacific Crest Trail.		
""			
9	HOW CHILDREN SUCCEED, by Paul Tough. (Houghton Mifflin Harcourt, $27.) The	--	1
""	author argues that the qualities that matter most have to do with character, not		
""	intelligence.		
""			
10	A FATHER FIRST, by Dwyane Wade with Mim Eichler Rivas.	--	1
""	(Morrow/HarperCollins, $26.99.) The all-star guard for the Miami Heat describes his		
""	life as a single father.		
""			
11	THE PARTY IS OVER, by Mike Lofgren. (Viking, $25.95.) A Republican who spent	--	1
""	28 years working as a Congressional staffer believes that his party’s fiscal policies		
""	and political strategies are dangerous.		
""			
12	PATERNO, by Joe Posnanski. (Simon & Schuster, $28.) A biography of the late	5	3
""	Penn State football coach.		
""			
13	AMERICAN SNIPER, by Chris Kyle with Scott McEwen and Jim DeFelice.	10	21
""	(Morrow/HarperCollins, $26.99.) A member of the Navy SEALs discusses his		
""	childhood, marriage and battlefield experiences.		
