This	March 1, 2009	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE ASSOCIATE, by John Grisham. (Doubleday, $27.95.) An idealistic law-	1	3
""	school graduate is forced to take a job at a large, brutalizing law firm.		
""			
2	RUN FOR YOUR LIFE, by James Patterson and Michael Ledwidge. (Little, Brown,	2	2
""	$27.99.) A detective raising 10 children alone must stop a killer who has targeted		
""	New York’s rich and powerful.		
""			
3	THE HOST, by Stephenie Meyer. (Little, Brown, $25.99.) Aliens have taken	4	40
""	control of the minds and bodies of most human beings, but one woman won’t		
""	surrender.		
""			
4	FOOL, by Christopher Moore. (Morrow, $26.99.) King Lear’s fool tries to set things	--	1
""	right in this comic, bawdy version.		
""			
5	BONE CROSSED, by Patricia Briggs. (Ace, $24.95.) A shapeshifter who works as	3	2
""	an auto mechanic in Washington State is menaced by a vampire.		
""			
6	TRUE COLORS, by Kristin Hannah. (St. Martin’s, $25.95.) Rivalries, betrayal and	5	2
""	forgiveness among three sisters.		
""			
7	THE STORY OF EDGAR SAWTELLE, by David Wroblewski. (Ecco, $25.95.) A	6	36
""	mute takes refuge with three dogs in the Wisconsin woods after his father’s death.		
""			
8	THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY, by Mary Ann	8	22
""	Shaffer and Annie Barrows. (Dial, $22.) A journalist travels to the island of		
""	Guernsey to meet residents who resisted the Nazi occupation.		
""			
9	PLUM SPOOKY, by Janet Evanovich. (St. Martin’s, $27.95.) The bounty hunter	7	6
""	Stephanie Plum hunts an evil genius and his sidekick, who are hiding in New		
""	Jersey’s Pine Barrens.		
""			
10	VERY VALENTINE, by Adriana Trigiani. (Harper, $25.99.) An Italian-American	9	2
""	shoemaker and her grandmother return to Italy to learn new techniques; the first		
""	book in a trilogy.		
""			
11	AGINCOURT, by Bernard Cornwell. (Harper, $27.99.) An English archer joins	10	4
""	Henry V at the famous battle in 1415.		
""			
12	THE WOMEN, by T. C. Boyle. (Viking, $27.95.) The loves of Frank Lloyd Wright.	--	1
""			
13	BLACK OPS, by W. E. B. Griffin. (Putnam, $26.95.) An Army officer and special	12	7
""	presidential agent is targeted for death — but by whom?		
""			
14	A DARKER PLACE, by Jack Higgins. (Putnam, $26.95.) A Russian defector	13	3
""	becomes a counterspy.		
""			
15	SCARPETTA, by Patricia Cornwell. (Putnam, $27.95.) The forensic pathologist	14	11
This	March 1, 2009	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE YANKEE YEARS, by Joe Torre and Tom Verducci. (Doubleday, $26.95.) The	1	2
""	former Yankee manager (1996-2007) on his years with the team.		
""			
2	OUTLIERS, by Malcolm Gladwell. (Little, Brown, $27.99.) Why some people	2	13
""	succeed — it has to do with luck and opportunity — from the author of “Blink” and		
""	“The Tipping Point.”		
""			
3	DEWEY, by Vicki Myron with Bret Witter. (Grand Central, $19.99.) The kitten left	3	22
""	freezing in the returned-book slot of an Iowa public library and his rise to fame.		
""			
4	A SLOBBERING LOVE AFFAIR, by Bernard Goldberg. (Regnery, $25.95.) The	4	3
""	mainstream media’s partisan support for Obama, from a Fox News media analyst.		
""			
5	MULTIPLE BLESSINGS, by Jon Gosselin, Kate Gosselin and Beth Carson.	5	17
""	(Zondervan, $19.) A couple has sextuplets.		
""			
6	THE GAMBLE, by Thomas E. Ricks. (Penguin Press, $27.95.) The Iraq war from	--	1
""	2006 to 2008, based on interviews with top officers, from the author of “Fiasco.”		
""			
7	THE INAUGURAL ADDRESS 2009, by Barack Obama. (Penguin, $12.) Obama’s	15	2
""	Inaugural Address as well as two by Lincoln, the Gettysburg Address and an		
""	Emerson essay.		
""			
8	GUILTY, by Ann Coulter. (Crown Forum, $27.95.) The columnist argues that	6	6
""	liberals victimize everyone else by pretending to be victims themselves.		
""			
9	A BOLD FRESH PIECE OF HUMANITY, by Bill O’Reilly. (Broadway, $26.) The	8	19
""	Fox News commentator on his upbringing and career.		
""			
10	A. LINCOLN, by Ronald C. White Jr. (Random House, $35.) A new biography.	--	1
""			
11	WHY WE SUCK, by Denis Leary. (Viking, $26.95.) Sardonic essays from the actor	11	13
""	and comedian, currently the co-creator and star of the TV series “Rescue Me.”		
""			
12	THE BIG RICH, by Bryan Burrough. (Penguin Press, $29.95.) The four wealthiest	10	3
""	Texas oil families across several generations.		
""			
13	TOO FAT TO FISH, by Artie Lange with Anthony Bozza. (Spiegel & Grau, $24.95.)	14	14
""	Humorous memories from the comedian, a member of the cast of “The Howard		
""	Stern Show.”		
""			
14	AMERICAN LION, by Jon Meacham. (Random House, $30.) Andrew Jackson, the	9	14
""	seventh president, in the White House.		
""			
15	NO ANGEL, by Jay Dobyns and Nils Johnson-Shelton. (Crown, $25.95.) An A.T.F.	--	1
""	agent goes undercover with the Hells Angels.		
