This	May 3, 2015	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE GIRL ON THE TRAIN, by Paula Hawkins. (Riverhead.) A psychological thriller	1	14
""	set in London.		
""			
2	THE LIAR, by Nora Roberts. (Putnam.) After her husband’s death, a woman	--	1
""	returns with her daughter to her Smoky Mountain hometown, only to discover that		
""	her husband was a fraud who implicated her in his deceptions.		
""			
3	ALL THE LIGHT WE CANNOT SEE, by Anthony Doerr. (Scribner.) The lives of a	2	50
""	blind French girl and a gadget-obsessed German boy before and during World War		
""	II; the winner of the 2015 Pulitzer Prize.		
""			
4	EVERY FIFTEEN MINUTES, by Lisa Scottoline. (St. Martin's.) A psychiatrist	--	1
""	becomes the target of a sociopath.		
""			
5	THE STRANGER, by Harlan Coben. (Dutton.) Characters’ lives begin to fall apart	3	4
""	as a mysterious stranger discloses secrets to them; a stand-alone thriller.		
""			
6	THE NIGHTINGALE, by Kristin Hannah. (St. Martin's.) Two sisters in World War II	6	11
""	France: one struggling to survive in the countryside, the other joining the		
""	Resistance in Paris.		
""			
7	MIRACLE AT AUGUSTA, by James Patterson and Peter De Jonge. (Little, Brown.)	10	2
""	A troubled famous golfer finds redemption in mentoring a talented teenager.		
""			
8	AT THE WATER'S EDGE, by Sara Gruen. (Spiegel & Grau.) In the course of a	7	3
""	search for the Loch Ness monster during World War II, a Philadelphia socialite		
""	uncovers secrets about her husband.		
""			
9	A SPOOL OF BLUE THREAD, by Anne Tyler. (Knopf.) Four generations of a family	11	10
""	are drawn to a house in the Baltimore suburbs.		
""			
10	HOT PURSUIT, by Stuart Woods. (Putnam.) In the 33rd Stone Barrington novel,	4	2
""	the New York lawyer pursues an attractive pilot and must deal with her stalker ex-		
""	boyfriend as well as intrigue in the Middle East.		
""			
11	THE PATRIOT THREAT, by Steve Berry. (Minotaur.) The former government	8	3
""	operative Cotton Malone searches for a North Korean who may have acquired		
""	secret files.		
""			
12	NYPD RED 3, by James Patterson and Marshall Karp. (Little, Brown.) Detective	13	5
""	Zach Jordan and his partner investigate the disappearance of a billionaire’s son.		
""			
13	THE DREAM LOVER, by Elizabeth Berg. (Random House.) A novel based on the	--	1
""	life of the French writer George Sand.		
""			
14	BLOOD ON SNOW, by Jo Nesbo. (Knopf.) A job goes wrong for an Oslo contract	9	2
""	killer.		
This	May 3, 2015	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE ROAD TO CHARACTER, by David Brooks. (Random House.) The Times	--	1
""	columnist extols personal virtues like kindness and honesty in a materialistic age.		
""			
2	BILL O'REILLY'S LEGENDS AND LIES, by David Fisher. (Holt.) Stories of the	1	2
""	American West; a companion volume to the Fox News series.		
""			
3	DEALING WITH CHINA, by Henry M. Paulson Jr. (Twelve.) The former Treasury	--	1
""	secretary and onetime head of Goldman Sachs discusses how American business		
""	and political leaders can work with China.		
""			
4	DEAD WAKE, by Erik Larson. (Crown.) The last voyage of the Lusitania, by the	2	6
""	"author of ""The Devil in the White City."""		
""			
5	THE RESIDENCE, by Kate Andersen Brower. (Harper.) Fifty years of White	3	2
""	House lore, based on interviews with butlers, maids, chefs and other staff		
""	members.		
""			
6	BEING MORTAL, by Atul Gawande. (Metropolitan/Holt.) The surgeon and New	4	28
""	Yorker writer considers how doctors fail patients at the end of life and how they		
""	can do better.		
""			
7	A CURIOUS MIND, by Brian Grazer and Charles Fishman. (Simon & Schuster.)	7	2
""	The Oscar-winning producer describes the importance of curiosity in his life, and		
""	how others can harness its power.		
""			
8	BETWEEN YOU & ME, by Mary Norris. (Norton.) A memoir of a career in the New	6	3
""	Yorker's storied copy department, along with grammar advice.		
""			
9	H IS FOR HAWK, by Helen Macdonald. (Grove.) A grief-stricken British woman	8	9
""	decides to raise a goshawk, a fierce bird that is notoriously difficult to tame.		
""			
10	CAPITAL DAMES, by Cokie Roberts. (Harper.) Women in Washington, D.C.,	--	1
""	during the Civil War.		
""			
11	WHAT IF?, by Randall Munroe. (Houghton Mifflin Harcourt.) Scientific (but often	9	33
""	humorous) answers to hypothetical questions, based in part on the author’s		
""	website, xkcd.com.		
""			
12	A FINE ROMANCE, by Candice Bergen. (Simon & Schuster.) The actress's	5	2
""	"memoir discusses her marriage to Louis Malle, her work on ""Murphy Brown"" and"		
""	the birth of her daughter at 39.		
""			
13	YES PLEASE, by Amy Poehler. (Dey Street/Morrow.) A humorous miscellany from	10	25
""	the comedian and actress.		
""			
14	KILLING PATTON, by Bill O'Reilly and Martin Dugard. (Holt.) The host of “The	13	30
""	O’Reilly Factor” recounts the death of Gen. George S. Patton in December 1945.		
