This	January 26, 2003	Last	Weeks
Week	Fiction	Week	On List
""			
1	CROSSROADS OF TWILIGHT, by Robert Jordan. (Tor/Tom Doherty, $29.95.)	--	1
""	"The 10th volume in the fantasy series ""The Wheel of Time."""		
""			
2	THE LOVELY BONES, by Alice Sebold. (Little, Brown, $21.95.) A 14-year-old girl	1	29
""	looks down from heaven as she describes what happens in the aftermath of her		
""	kidnapping and murder.		
""			
3	BY THE LIGHT OF THE MOON, by Dean Koontz. (Bantam, $26.95.) A young	2	3
""	man who has been injected with a mysterious substance finds himself drawn to		
""	crime scenes immediately before the crimes occur.		
""			
4	PREY, by Michael Crichton. (HarperCollins, $26.95.) In the Nevada desert, a team	3	7
""	of scientists tries to undo an experiment involving nanoparticles — moleculesized		
""	robots — that has gone disastrously wrong.		
""			
5	FOUR BLIND MICE, by James Patterson. (Little, Brown, $27.95.) Detective Alex	4	8
""	Cross and his partner, John Sampson, try to prove that one of Sampson's oldest		
""	friends has been framed for murder.		
""			
6	SONS OF FORTUNE, by Jeffrey Archer. (St. Martin's, $27.95.) Twin brothers who	--	1
""	were separated at birth both decide to run for governor in Connecticut -- but		
""	without knowing they are related.		
""			
7	THE ARRAIGNMENT, by Steve Martini. (Putnam, $25.95.) The defense attorney	--	1
""	Paul Madriani represents a man who he thinks may know something about the		
""	murder of a fellow lawyer.		
""			
8	LIGHT IN SHADOW, by Jayne Ann Krentz. (Putnam, $24.95.) An interior designer	6	2
""	in Whispering Springs, Ariz., turns to a private investigator for help when her		
""	former life comes back to haunt her.		
""			
9	THE LAST JIHAD, by Joel C. Rosenberg. (Forge/ Tom Doherty, $24.95.) A Wall	7	5
""	Street wizard must help protect the country from nuclear attacks by Iraq.		
""			
10	HORNET FLIGHT, by Ken Follett. (Dutton, $26.95.) In 1941, as the Luftwaffe is	5	6
""	shooting down R.A.F. bombers, a young Dane stumbles upon a German		
""	installation whose secrets he must try to convey to England.		
""			
11	I DON'T KNOW HOW SHE DOES IT, by Allison Pearson. (Knopf, $23.) A 35-year-	10	7
""	old woman in London struggles with her job, her children and her husband.		
""			
12	FOREVER, by Pete Hamill. (Little, Brown, $25.95.) The history of New York City	9	2
""	as seen through the eyes of Cormac O'Connor, an Irish immortal.		
""			
13	SKIPPING CHRISTMAS, by John Grisham. (Doubleday, $14.95.) A husband and	8	28
""	wife discover that their decision to forgo Christmas comes with consequences.		
This	January 26, 2003	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	BUSH AT WAR, by Bob Woodward. (Simon & Schuster, $28.) Behind the scenes	2	8
""	at the White House as the president and his advisers responded to the 9/11		
""	attacks.		
""			
2	THE RIGHT MAN, by David Frum. (Random House, $25.95.) A former	--	1
""	speechwriter for President Bush relives the first year of his administration.		
""			
3	PORTRAIT OF A KILLER, by Patricia Cornwell. (Putnam, $27.95.) The crime	1	9
""	novelist presents evidence that the artist Walter Sickert was Jack the Ripper.		
""			
4	THE SAVAGE NATION, by Michael Savage. (WND/ Thomas Nelson, $24.99.) A	--	1
""	"radio talk show host proposes to save America from ""the liberal assault on our"		
""	"borders, language and culture."""		
""			
5	LEADERSHIP, by Rudolph W. Giuliani with Ken Kurson. (Miramax/Hyperion,	3	15
""	$25.95.) The former mayor of New York discusses what it takes to be a leader and		
""	addresses subjects like the crime rate and 9/11.		
""			
6	WHAT SHOULD I DO WITH MY LIFE? by Po Bronson. (Random House, $24.95.)	--	1
""	The stories of 55 people who found their calling after years of struggle.		
""			
7	STUPID WHITE MEN, by Michael Moore. (ReganBooks/ HarperCollins, $24.95.)	5	40
""	"The man behind ""Roger & Me"" takes aim at our ""nation of idiots."""		
""			
8	1421, by Gavin Menzies. (Morrow, $27.95.) A retired British submarine	--	1
""	commander argues that Chinese fleets reached the Americas before Columbus		
""	did.		
""			
9	JOURNALS, by Kurt Cobain. (Riverhead, $29.95.) A selection of drawings, lyrics	4	10
""	and other writings left behind by the lead singer of Nirvana, who committed suicide		
""	in 1994.		
""			
10	THE CONQUERORS, by Michael Beschloss. (Simon & Schuster, $26.95.) How	7	11
""	Franklin D. Roosevelt and Harry S. Truman worked to ensure the destruction of		
""	Hitler's Germany.		
""			
11	LET'S ROLL! by Lisa Beamer with Ken Abraham. (Tyndale, $24.99.) A memoir by	--	18
""	the wife of Todd Beamer, one of the passengers on United Flight 93, the hijacked		
""	jet that crashed in Pennsylvania on Sept. 11.		
""			
12	"COMMON NONSENSE, by Andy Rooney. (Public- Affairs, $25.) The ""60 Minutes"""	--	2
""	commentator talks about a wide range of topics.		
""			
13	ABRAHAM, by Bruce Feiler. (Morrow, $23.95.) Judaism, Christianity and Islam as	13	14
""	seen through the story of one man.		
""			
14	MY LOSING SEASON, by Pat Conroy. (Nan A. Talese/ Doubleday, $27.95.) The	9	13
