This	August 4, 2013	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE ENGLISH GIRL, by Daniel Silva. (Harper.) Gabriel Allon, an art restorer and	--	1
""	occasional spy for the Israeli secret service, steps in to help the British prime		
""	minister, whose lover has been kidnapped.		
""			
2	INFERNO, by Dan Brown. (Doubleday.) The symbologist Robert Langdon, on the	1	10
""	run in Florence, must decipher a series of codes created by a Dante-loving		
""	scientist.		
""			
3	THE CUCKOO'S CALLING, by Robert Galbraith. (Mullholland Books/Little, Brown.)	--	1
""	The struggling detective Cormoran Strike investigates a supermodel’s suicide; by		
""	J.K. Rowling, writing pseudonymously.		
""			
4	FIRST SIGHT, by Danielle Steel. (Delacorte.) A talented American designer whose	--	1
""	troubled past has soured her on relationships falls in love with a French doctor.		
""			
5	AND THE MOUNTAINS ECHOED, by Khaled Hosseini. (Riverhead.) A	3	9
""	multigenerational family saga from the author of “The Kite Runner.”		
""			
6	HIDDEN ORDER, by Brad Thor. (Emily Bestler/Atria.) The counterterrorism	2	2
""	operative Scot Harvath uncovers a plot with roots in the 18th century.		
""			
7	THE OCEAN AT THE END OF THE LANE, by Neil Gaiman.	4	5
""	(Morrow/HarperCollins.) A middle-aged man recalls his lonely boyhood and his		
""	friendship with a remarkable girl.		
""			
8	GONE GIRL, by Gillian Flynn. (Crown.) A woman disappears on her fifth	7	59
""	anniversary; is her husband a killer?		
""			
9	SECOND HONEYMOON, by James Patterson and Howard Roughan. (Little,	6	4
""	Brown.) The F.B.I. agent John O’Hara investigates the murder of a pair of		
""	newlyweds.		
""			
10	BOMBSHELL, by Catherine Coulter. (Putnam.) The F.B.I. special agent Griffin	5	2
""	Hammersmith accepts Dillon Savich’s invitation to join him and Lacey Sherlock.		
""			
11	WITCH WRAITH, by Terry Brooks. (Ballantine.) The third book of the Dark Legacy	--	1
""	of Shannara, a fantasy trilogy.		
""			
12	BAD MONKEY, by Carl Hiaasen. (Knopf.) A defrocked Miami cop turned restaurant	8	6
""	inspector investigates a grisly murder.		
""			
13	HUNTING EVE, by Iris Johansen. (St. Martin's.) In the second book of a trilogy, the	--	1
""	forensic sculptor Eve Duncan struggles to outwit a kidnapper in the Colorado		
""	wilderness.		
""			
14	LOVE, DISHONOR, MARRY, DIE, CHERISH, PERISH, by David Rakoff.	--	1
""	(Doubleday.) A novel in verse about interlocking characters by the writer, humorist		
This	August 4, 2013	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	LEAN IN, by Sheryl Sandberg with Nell Scovell. (Knopf.) The chief operating	1	19
""	officer of Facebook urges women to pursue their careers without ambivalence.		
""			
2	THIS TOWN, by Mark Leibovich. (Blue Rider.) An examination of Washington’s	--	1
""	“media-industrial complex” by the chief national correspondent for The New York		
""	Times Magazine.		
""			
3	HAPPY, HAPPY, HAPPY, by Phil Robertson with Mark Schlabach. (Howard	2	11
""	Books.) The Duck Commander pays tribute to “faith, family and ducks.”		
""			
4	ZEALOT, by Reza Aslan. (Random House.) A biography of Jesus of Nazareth	--	1
""	presents him in the context of his times as the leader of a revolutionary movement.		
""			
5	FANTASY LIFE, by Matthew Berry. (Riverhead.) The senior fantasy sports analyst	--	1
""	for ESPN celebrates the fantasy sports world.		
""			
6	UNBROKEN, by Laura Hillenbrand. (Random House.) An Olympic runner’s story	4	138
""	of survival as a prisoner of the Japanese in World War II after his bomber went		
""	down over the Pacific.		
""			
7	LET'S EXPLORE DIABETES WITH OWLS, by David Sedaris. (Little, Brown.)	3	13
""	Essays from the humorist on subjects like French dentistry and a North Carolina		
""	Costco.		
""			
8	DAD IS FAT, by Jim Gaffigan. (Crown Archetype.) A comedian's account of life	6	11
""	with five kids in a two-bedroom New York City apartment.		
""			
9	THE DUCK COMMANDER FAMILY, by Willie and Korie Robertson with Mark	9	16
""	Schlabach. (Howard Books.) Behind the scenes at the A&E show “Duck Dynasty.”		
""			
10	THE GUNS AT LAST LIGHT, by Rick Atkinson. (Holt.) The final volume of the	11	10
""	Liberation Trilogy describes the Allied victory in Europe, from D-Day to the		
""	German surrender.		
""			
11	AMERICAN GUN, by Chris Kyle with William Doyle. (Morrow/HarperCollins.) Kyle,	8	7
""	a former member of the Navy SEALs who was shot to death in Texas in February,		
""	tells how 10 firearms changed United States history.		
""			
12	THE BOYS IN THE BOAT, by Daniel James Brown. (Viking.) The University of	12	7
""	Washington’s eight-oar crew and their quest for gold at the 1936 Berlin Olympics.		
""			
13	ELEVEN RINGS, by Phil Jackson and Hugh Delehanty. (Penguin Press.) An	10	9
""	autobiography by the successful coach, who led his teams to 11 N.B.A.		
""	championships.		
""			
14	UNBREAKABLE, by Jenni Rivera with Marissa Mateo. (Atria.) A life of the	7	2
""	Mexican-American singer, who was killed in a plane crash in December 2012,		
